項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,6485,-,2007,-,515,-,994,-
0,0,0,0,0,調査世帯数,386,-,257,-,74,-,19,-,36,-
0,0,0,0,0,世帯人員,3.42,-,3.54,-,3.09,-,2.93,-,3.48,-
0,0,0,0,0,有業人員,1.65,-,1.63,-,1.73,-,1.83,-,1.52,-
0,0,0,0,0,世帯主平均年齢,47,-,49,-,41.7,-,52.3,-,41.8,-
1,0,0,0,0,受取,966815,-,1040469,-,853729,-,548800,-,930967,-
1,1,0,0,0,実収入,493916,100,512679,100,453301,100,265519,100,571723,100
1,2,0,0,0,経常収入,489579,99.1,507813,99.1,450483,99.4,255596,96.3,570666,99.8
1,3,0,0,0,勤め先収入,450139,91.1,461669,90.1,421093,92.9,248358,93.5,538007,94.1
1,4,0,0,0,世帯主収入,392273,79.4,408674,79.7,338264,74.6,214597,80.8,486274,85.1
1,6,0,0,0,うち男,378527,76.6,400267,78.1,311417,68.7,158085,59.5,486274,85.1
1,5,0,0,0,定期収入,387196,78.4,403124,78.6,331965,73.2,212762,80.1,485071,84.8
1,5,0,0,0,臨時収入,3193,0.6,2645,0.5,6299,1.4,1835,0.7,1202,0.2
1,5,0,0,0,賞与,1883,0.4,2904,0.6,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,53241,10.8,50801,9.9,67176,14.8,32568,12.3,51734,9
1,6,0,0,0,うち女,50326,10.2,49086,9.6,62428,13.8,16036,6,51734,9
1,4,0,0,0,他の世帯員収入,4625,0.9,2194,0.4,15653,3.5,1192,0.4,-,-
1,3,0,0,0,事業・内職収入,4370,0.9,3084,0.6,6569,1.4,-,-,10584,1.9
1,4,0,0,0,家賃収入,1929,0.4,1352,0.3,-,-,-,-,10584,1.9
1,4,0,0,0,他の事業収入,728,0.1,1122,0.2,-,-,-,-,-,-
1,4,0,0,0,内職収入,1714,0.3,610,0.1,6569,1.4,-,-,-,-
