項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,381,-,-,52,-,54,-,55,-,53,-,57,-,56,-,54,-
0,0,世帯人員,3.44,-,-,3.09,-,3.21,-,3.59,-,3.7,-,3.34,-,3.52,-,3.65,-
0,0,有業人員,1.67,-,-,1.62,-,1.6,-,1.57,-,1.73,-,1.82,-,1.71,-,1.63,-
0,0,世帯主平均年齢,47.3,-,-,52.4,-,47.5,-,43.5,-,43.6,-,47.8,-,47.6,-,48.6,-
0,0,消費支出,396504,-,6.9,265976,-,364472,-,297599,-,370991,-,361055,-,497765,-,614059,-
0,0,公共的料金,107092,27,3.1,79284,29.8,88181,24.2,101448,34.1,123575,33.3,98204,27.2,101322,20.4,156758,25.5
1,0,公共料金等,68347,17.2,2.6,55594,20.9,59851,16.4,64487,21.7,69984,18.9,69486,19.2,61195,12.3,97415,15.9
1,1,米,2502,0.6,8.3,2089,0.8,2564,0.7,3009,1,2394,0.6,2335,0.6,2679,0.5,2441,0.4
1,1,食塩,26,0,4,25,0,31,0,13,0,29,0,40,0,29,0,12,0
1,1,学校給食,625,0.2,-15,425,0.2,413,0.1,412,0.1,1269,0.3,555,0.2,871,0.2,428,0.1
1,1,公営家賃,2251,0.6,-1.7,3902,1.5,1130,0.3,3393,1.1,6770,1.8,581,0.2,-,-,-,-
1,1,電気代,12803,3.2,11.4,11967,4.5,11246,3.1,12696,4.3,11884,3.2,12430,3.4,13094,2.6,16279,2.7
1,1,都市ガス,9226,2.3,-3.1,7955,3,9072,2.5,8826,3,8588,2.3,7733,2.1,9723,2,12642,2.1
1,1,上下水道料,5286,1.3,-2.8,4015,1.5,4111,1.1,4569,1.5,5160,1.4,4877,1.4,5758,1.2,8472,1.4
1,1,医科診療代,3178,0.8,-8.5,2698,1,2924,0.8,5974,2,2168,0.6,2715,0.8,2189,0.4,3580,0.6
1,1,歯科診療代,2802,0.7,-18.6,840,0.3,906,0.2,846,0.3,2386,0.6,9821,2.7,1613,0.3,3184,0.5
1,1,出産入院料,1094,0.3,...,-,-,7594,2.1,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,208,0.1,-37,-,-,597,0.2,856,0.3,-,-,-,-,-,-,-,-
1,1,鉄道運賃,3799,1,4.4,2555,1,1504,0.4,2839,1,3611,1,4380,1.2,4146,0.8,7528,1.2
1,1,鉄道通学定期代,480,0.1,151.3,-,-,119,0,-,-,514,0.1,1016,0.3,344,0.1,1355,0.2
1,1,鉄道通勤定期代,3562,0.9,-3,489,0.2,1494,0.4,1703,0.6,7087,1.9,5456,1.5,2398,0.5,6217,1
1,1,バス代,500,0.1,16,522,0.2,322,0.1,239,0.1,549,0.1,445,0.1,497,0.1,924,0.2
1,1,バス通学定期代,232,0.1,...,-,-,-,-,522,0.2,111,0,-,-,-,-,984,0.2
1,1,バス通勤定期代,270,0.1,303,245,0.1,343,0.1,-,-,48,0,25,0,-,-,1218,0.2
1,1,タクシー代,855,0.2,-15.1,803,0.3,614,0.2,399,0.1,793,0.2,534,0.1,1045,0.2,1789,0.3
1,1,航空運賃,1384,0.3,-18.1,129,0,-,-,-,-,-,-,-,-,1332,0.3,8163,1.3
1,1,郵便料,178,0,40.2,137,0.1,252,0.1,22,0,219,0.1,110,0,410,0.1,93,0
1,1,固定電話通信料,2276,0.6,5.6,2586,1,2354,0.6,2388,0.8,1912,0.5,1805,0.5,2281,0.5,2611,0.4
1,1,移動電話通信料,9728,2.5,3.1,9727,3.7,7664,2.1,12204,4.1,9308,2.5,10510,2.9,7754,1.6,10946,1.8
1,1,ＮＨＫ放送受信料,753,0.2,-25.8,375,0.1,434,0.1,330,0.1,607,0.2,189,0.1,1672,0.3,1657,0.3
1,1,ケーブルテレビ受信料,1266,0.3,16.3,1286,0.5,894,0.2,1117,0.4,1299,0.4,861,0.2,1453,0.3,1949,0.3
1,1,他の受信料,64,0,-38.5,167,0.1,10,0,-,-,182,0,-,-,22,0,69,0
1,1,国公立小学校,193,0,-42.7,15,0,514,0.1,14,0,290,0.1,256,0.1,149,0,107,0
1,1,国公立中学校,340,0.1,203.6,191,0.1,215,0.1,729,0.2,851,0.2,199,0.1,172,0,18,0
1,1,国公立高校,422,0.1,-0.5,944,0.4,-,-,509,0.2,270,0.1,546,0.2,196,0,500,0.1
1,1,国公立大学,500,0.1,2.2,-,-,-,-,-,-,-,-,-,-,-,-,3469,0.6
1,1,たばこ,1546,0.4,7.9,1506,0.6,2530,0.7,881,0.3,1683,0.5,2068,0.6,1369,0.3,780,0.1
2,0,準公共料金等,38746,9.8,4,23690,8.9,28330,7.8,36962,12.4,53591,14.4,28717,8,40127,8.1,59343,9.7
2,1,牛乳,1227,0.3,2.3,969,0.4,1188,0.3,1043,0.4,952,0.3,1085,0.3,1471,0.3,1872,0.3
2,1,灯油,321,0.1,-38,413,0.2,394,0.1,425,0.1,213,0.1,65,0,130,0,611,0.1
2,1,プロパンガス,623,0.2,28.7,578,0.2,540,0.1,1056,0.4,773,0.2,858,0.2,563,0.1,-,-
2,1,理髪料,301,0.1,-13.3,322,0.1,317,0.1,242,0.1,101,0,509,0.1,301,0.1,317,0.1
2,1,パーマネント代,324,0.1,-7.7,1604,0.6,394,0.1,-,-,-,-,-,-,198,0,93,0
2,1,洗濯代,1049,0.3,13,826,0.3,1634,0.4,372,0.1,663,0.2,1042,0.3,1044,0.2,1751,0.3
2,1,新聞,2647,0.7,0.3,2877,1.1,2383,0.7,2372,0.8,1685,0.5,2508,0.7,3490,0.7,3221,0.5
2,1,私立小学校,96,0,-15.8,685,0.3,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,801,0.2,7.5,-,-,4023,1.1,-,-,1541,0.4,-,-,-,-,-,-
2,1,私立高校,1008,0.3,152,-,-,-,-,1670,0.6,1571,0.4,10,0,3519,0.7,287,0
2,1,私立大学,6432,1.6,-48.2,-,-,-,-,43,0,13357,3.6,-,-,13173,2.6,18237,3
2,1,幼稚園,4165,1.1,55.4,3790,1.4,493,0.1,5330,1.8,7689,2.1,4500,1.2,4045,0.8,3319,0.5
