項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1514,-,7077,-,436,-,211,-,972,-,4343,-
0,0,0,0,0,調査世帯数,384,-,59,-,271,-,18,-,10,-,36,-,162,-
0,0,0,0,0,世帯人員,3.42,-,2,-,3.73,-,2.72,-,2.83,-,3.63,-,3.45,-
0,0,0,0,0,有業人員,1.68,-,1.52,-,1.7,-,1.79,-,1.33,-,1.75,-,2.23,-
0,0,0,0,0,世帯主平均年齢,47.1,-,52.3,-,45.8,-,50.2,-,45.9,-,47.1,-,46.9,-
1,0,0,0,0,受取,1065262,-,1149372,-,1055507,-,658665,-,616625,-,1187669,-,1104575,-
1,1,0,0,0,実収入,528821,100,604031,100,520140,100,301524,100,257011,100,576855,100,576940,100
1,2,0,0,0,経常収入,520144,98.4,591584,97.9,511900,98.4,281404,93.3,223726,87,576000,99.9,571124,99
1,3,0,0,0,勤め先収入,484906,91.7,501786,83.1,493339,94.8,268033,88.9,203995,79.4,494515,85.7,540915,93.8
1,4,0,0,0,世帯主収入,422866,80,422876,70,435703,83.8,198685,65.9,183203,71.3,429973,74.5,419618,72.7
1,6,0,0,0,うち男,408951,77.3,415697,68.8,433714,83.4,44965,14.9,-,-,381475,66.1,412683,71.5
1,5,0,0,0,定期収入,411221,77.8,414918,68.7,426416,82,188632,62.6,166158,64.7,394708,68.4,408215,70.8
1,5,0,0,0,臨時収入,6751,1.3,6766,1.1,6615,1.3,10053,3.3,17045,6.6,6239,1.1,4452,0.8
1,5,0,0,0,賞与,4894,0.9,1192,0.2,2672,0.5,-,-,-,-,29027,5,6951,1.2
1,4,0,0,0,世帯主の配偶者の収入,50892,9.6,78910,13.1,47791,9.2,-,-,-,-,52672,9.1,116403,20.2
1,6,0,0,0,うち女,49070,9.3,78910,13.1,46940,9,-,-,-,-,40125,7,112206,19.4
1,4,0,0,0,他の世帯員収入,11147,2.1,-,-,9846,1.9,69348,23,20792,8.1,11869,2.1,4894,0.8
1,3,0,0,0,事業・内職収入,2746,0.5,8082,1.3,1900,0.4,4067,1.3,8416,3.3,-,-,3445,0.6
1,4,0,0,0,家賃収入,2053,0.4,6161,1,1582,0.3,-,-,-,-,-,-,3118,0.5
1,4,0,0,0,他の事業収入,142,0,937,0.2,-,-,-,-,-,-,-,-,327,0.1
1,4,0,0,0,内職収入,551,0.1,984,0.2,318,0.1,4067,1.3,8416,3.3,-,-,-,-
1,3,0,0,0,他の経常収入,32493,6.1,81715,13.5,16661,3.2,9304,3.1,11314,4.4,81485,14.1,26764,4.6
1,4,0,0,0,財産収入,65,0,29,0,49,0,587,0.2,1215,0.5,-,-,15,0
1,4,0,0,0,社会保障給付,31892,6,81503,13.5,16144,3.1,4650,1.5,1683,0.7,81485,14.1,26558,4.6
1,5,0,0,0,公的年金給付,27467,5.2,81499,13.5,10243,2,-,-,-,-,81022,14,25319,4.4
1,5,0,0,0,他の社会保障給付,4425,0.8,4,0,5901,1.1,4650,1.5,1683,0.7,463,0.1,1238,0.2
1,4,0,0,0,仕送り金,536,0.1,184,0,467,0.1,4067,1.3,8416,3.3,-,-,191,0
1,2,0,0,0,特別収入,8677,1.6,12447,2.1,8240,1.6,20120,6.7,33286,13,855,0.1,5816,1
1,3,0,0,0,受贈金,3260,0.6,455,0.1,4203,0.8,4036,1.3,84,0,414,0.1,2378,0.4
1,3,0,0,0,他の特別収入,5417,1,11992,2,4036,0.8,16085,5.3,33201,12.9,441,0.1,3438,0.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),472057,-,473689,-,473192,-,291554,-,286542,-,542210,-,466830,-
1,2,0,0,0,預貯金引出,406181,-,401157,-,401804,-,261412,-,261839,-,510789,-,392639,-
1,2,0,0,0,保険金,4203,-,20572,-,1183,-,-,-,-,-,2577,-,1568,-
1,3,0,0,0,個人・企業年金保険金,3537,-,20572,-,243,-,-,-,-,-,2577,-,751,-
1,3,0,0,0,他の保険金,665,-,-,-,940,-,-,-,-,-,-,-,817,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,95,-,-,-,135,-,-,-,-,-,-,-,219,-
1,2,0,0,0,分割払購入借入金,1132,-,1054,-,1053,-,5200,-,-,-,-,-,1604,-
1,2,0,0,0,一括払購入借入金,59200,-,50882,-,67336,-,23725,-,22186,-,28845,-,69687,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,1246,-,23,-,1681,-,1216,-,2516,-,-,-,1113,-
1,1,0,0,0,繰入金,64384,-,71653,-,62176,-,65587,-,73072,-,68603,-,60805,-
2,0,0,0,0,支払,1065262,-,1149372,-,1055507,-,658665,-,616625,-,1187669,-,1104575,-
2,1,0,0,0,実支出,499508,-,491375,-,502743,-,321782,-,324973,-,568341,-,486637,-
2,2,0,0,0,生計支出,402427,-,382433,-,403768,-,285835,-,290763,-,476089,-,388708,-
2,3,0,0,0,消費支出,400706,100,382433,100,401336,100,285835,100,290763,100,476089,100,388708,100
2,4,1,0,0,食料,79736,19.9,79797,20.9,79091,19.7,64413,22.5,52659,18.1,91215,19.2,81702,21
2,5,1,1,0,穀類,7483,1.9,5241,1.4,7912,2,5405,1.9,4488,1.5,8784,1.8,7337,1.9
2,6,1,1,1,米類,2745,0.7,1541,0.4,2918,0.7,1438,0.5,1240,0.4,3950,0.8,2669,0.7
2,6,1,1,2,パン,2962,0.7,2374,0.6,3116,0.8,2731,1,2050,0.7,2860,0.6,2920,0.8
2,6,1,1,3,めん類,1390,0.3,1117,0.3,1463,0.4,874,0.3,832,0.3,1511,0.3,1348,0.3
2,6,1,1,4,他の穀類,386,0.1,208,0.1,414,0.1,362,0.1,366,0.1,463,0.1,401,0.1
2,5,1,2,0,魚介類,5352,1.3,5466,1.4,5150,1.3,2907,1,2506,0.9,7740,1.6,5180,1.3
2,6,1,2,1,生鮮魚介,3337,0.8,3492,0.9,3223,0.8,1759,0.6,1631,0.6,4626,1,3180,0.8
2,6,1,2,2,塩干魚介,956,0.2,854,0.2,894,0.2,668,0.2,361,0.1,1691,0.4,821,0.2
2,6,1,2,3,魚肉練製品,387,0.1,418,0.1,371,0.1,275,0.1,162,0.1,505,0.1,439,0.1
2,6,1,2,4,他の魚介加工品,673,0.2,702,0.2,662,0.2,206,0.1,353,0.1,918,0.2,740,0.2
2,5,1,3,0,肉類,7152,1.8,5097,1.3,7579,1.9,5344,1.9,5084,1.7,8058,1.7,6672,1.7
2,6,1,3,1,生鮮肉,5697,1.4,4002,1,6049,1.5,4192,1.5,4007,1.4,6449,1.4,5276,1.4
2,6,1,3,2,加工肉,1455,0.4,1094,0.3,1530,0.4,1152,0.4,1077,0.4,1609,0.3,1396,0.4
2,5,1,4,0,乳卵類,3746,0.9,3080,0.8,3991,1,3366,1.2,4112,1.4,3171,0.7,3737,1
2,6,1,4,1,牛乳,1327,0.3,1115,0.3,1381,0.3,1920,0.7,3200,1.1,993,0.2,1166,0.3
2,6,1,4,2,乳製品,1762,0.4,1443,0.4,1922,0.5,956,0.3,555,0.2,1458,0.3,1942,0.5
2,6,1,4,3,卵,658,0.2,522,0.1,688,0.2,490,0.2,357,0.1,720,0.2,629,0.2
2,5,1,5,0,野菜・海藻,8936,2.2,8558,2.2,8936,2.2,5860,2.1,4581,1.6,10899,2.3,8658,2.2
2,6,1,5,1,生鮮野菜,6252,1.6,5901,1.5,6345,1.6,4210,1.5,3347,1.2,7037,1.5,6065,1.6
