区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,757,-,-,98,-,108,-,115,-,110,-,112,-,108,-,106,-
0,0,世帯人員,3.02,-,-,2.75,-,2.8,-,3.01,-,3.06,-,3.04,-,3.05,-,3.41,-
0,0,有業人員,1.28,-,-,1.09,-,1.1,-,1.27,-,1.38,-,1.36,-,1.34,-,1.45,-
0,0,世帯主平均年齢,57.5,-,-,62.3,-,61.2,-,57,-,56.7,-,54.7,-,54.7,-,55.9,-
0,0,消費支出,322650,100,0.1,110185,100,163496,100,209874,100,249589,100,297777,100,390802,100,834489,100
1,0,商品,148921,46.2,-3.6,77517,70.4,107300,65.6,124748,59.4,135055,54.1,149137,50.1,192266,49.2,255863,30.7
1,1,耐久財,9041,2.8,-46,566,0.5,2133,1.3,2871,1.4,4972,2,8569,2.9,18441,4.7,25669,3.1
1,2,半耐久財,25459,7.9,4.2,6700,6.1,13525,8.3,13800,6.6,18257,7.3,21397,7.2,39812,10.2,64540,7.7
1,3,非耐久財,114420,35.5,1,70252,63.8,91641,56.1,108077,51.5,111825,44.8,119172,40,134013,34.3,165653,19.9
1,0,サービス,173729,53.8,3.4,32667,29.6,56196,34.4,85126,40.6,114534,45.9,148640,49.9,198536,50.8,578626,69.3
2,0,食料,82793,25.7,-0.1,49797,45.2,60980,37.3,76776,36.6,78821,31.6,90528,30.4,107078,27.4,115406,13.8
2,3,非耐久財,64735,20.1,-0.8,43621,39.6,52723,32.2,62734,29.9,65591,26.3,67349,22.6,75959,19.4,85043,10.2
2,4,サービス,18058,5.6,2.6,6176,5.6,8257,5.1,14043,6.7,13230,5.3,23179,7.8,31120,8,30363,3.6
2,0,住居,25218,7.8,18.9,4290,3.9,9290,5.7,12848,6.1,17681,7.1,37551,12.6,38030,9.7,56678,6.8
2,1,耐久財,1372,0.4,28.5,-,-,-,-,201,0.1,364,0.1,727,0.2,2630,0.7,5668,0.7
2,2,半耐久財,149,0,-62.8,121,0.1,233,0.1,158,0.1,113,0,80,0,170,0,169,0
2,4,サービス,23696,7.3,20,4169,3.8,9057,5.5,12489,6,17204,6.9,36744,12.3,35229,9,50840,6.1
2,0,光熱・水道（非耐久財）,24814,7.7,-2.9,14793,13.4,21993,13.5,24079,11.5,23379,9.4,26708,9,27114,6.9,35557,4.3
2,0,家具・家事用品,8648,2.7,-9.6,2752,2.5,5200,3.2,4724,2.3,8278,3.3,9091,3.1,12925,3.3,17507,2.1
2,1,耐久財,2822,0.9,-11.3,93,0.1,516,0.3,723,0.3,2383,1,2976,1,6162,1.6,6881,0.8
2,2,半耐久財,2715,0.8,-22.8,1176,1.1,1937,1.2,1413,0.7,2662,1.1,2954,1,3313,0.8,5529,0.7
2,3,非耐久財,2458,0.8,5.9,1416,1.3,2145,1.3,2442,1.2,2586,1,2389,0.8,3062,0.8,3157,0.4
2,4,サービス,653,0.2,18.9,67,0.1,602,0.4,147,0.1,647,0.3,772,0.3,388,0.1,1941,0.2
2,0,被服及び履物,16352,5.1,9.9,4156,3.8,8040,4.9,10283,4.9,11511,4.6,13862,4.7,24320,6.2,42178,5.1
2,2,半耐久財,14920,4.6,13.9,3790,3.4,7536,4.6,8804,4.2,10167,4.1,12511,4.2,22631,5.8,38891,4.7
2,4,サービス,1432,0.4,-19.3,366,0.3,504,0.3,1478,0.7,1344,0.5,1351,0.5,1689,0.4,3286,0.4
2,0,保健医療,15694,4.9,15.3,5706,5.2,8202,5,9454,4.5,11732,4.7,13210,4.4,16775,4.3,44646,5.4
2,1,耐久財,809,0.3,-46.6,370,0.3,153,0.1,83,0,375,0.2,1118,0.4,1156,0.3,2404,0.3
2,2,半耐久財,1127,0.3,863.2,74,0.1,156,0.1,86,0,56,0,151,0.1,2455,0.6,4899,0.6
2,3,非耐久財,5167,1.6,13.3,2222,2,3894,2.4,3926,1.9,4678,1.9,4993,1.7,5544,1.4,10876,1.3
2,4,サービス,8591,2.7,15.9,3041,2.8,3999,2.4,5360,2.6,6623,2.7,6948,2.3,7621,2,26467,3.2
2,0,交通・通信,32966,10.2,-16.9,9145,8.3,14252,8.7,20661,9.8,29707,11.9,35555,11.9,49382,12.6,71860,8.6
2,1,耐久財,1119,0.3,-81.4,-,-,431,0.3,587,0.3,1162,0.5,1407,0.5,821,0.2,3414,0.4
2,2,半耐久財,619,0.2,-44,110,0.1,125,0.1,83,0,437,0.2,455,0.2,1189,0.3,1926,0.2
2,3,非耐久財,2544,0.8,-0.7,545,0.5,672,0.4,1999,1,2814,1.1,2244,0.8,4205,1.1,5317,0.6
2,4,サービス,28684,8.9,-4.3,8490,7.7,13025,8,17993,8.6,25294,10.1,31449,10.6,43168,11,61203,7.3
2,0,教育,39903,12.4,-29.1,1157,1.1,1367,0.8,4540,2.2,10552,4.2,9281,3.1,17516,4.5,234113,28.1
2,3,非耐久財,716,0.2,-9.5,355,0.3,54,0,299,0.1,983,0.4,341,0.1,608,0.2,2364,0.3
2,4,サービス,39187,12.1,-29.4,802,0.7,1313,0.8,4241,2,9570,3.8,8940,3,16908,4.3,231748,27.8
2,0,教養娯楽,43801,13.6,29.5,10746,9.8,19104,11.7,27302,13,34384,13.8,40926,13.7,67422,17.3,106437,12.8
2,1,耐久財,2486,0.8,30.2,62,0.1,871,0.5,1064,0.5,533,0.2,2036,0.7,7194,1.8,5636,0.7
2,2,半耐久財,3991,1.2,6,888,0.8,2819,1.7,1976,0.9,3783,1.5,3484,1.2,6848,1.8,8105,1
2,3,非耐久財,8386,2.6,18.4,4312,3.9,6372,3.9,6842,3.3,7546,3,9536,3.2,10299,2.6,13764,1.6
2,4,サービス,28938,9,37.3,5484,5,9042,5.5,17420,8.3,22523,9,25870,8.7,43080,11,78932,9.5
2,0,諸雑費,32461,10.1,30,7643,6.9,15068,9.2,19207,9.2,23542,9.4,21065,7.1,30239,7.7,110107,13.2
2,1,耐久財,432,0.1,-85.8,41,0,163,0.1,212,0.1,156,0.1,304,0.1,477,0.1,1666,0.2
2,2,半耐久財,1940,0.6,-20.2,540,0.5,719,0.4,1280,0.6,1040,0.4,1763,0.6,3206,0.8,5020,0.6
2,3,非耐久財,5600,1.7,8.3,2988,2.7,3788,2.3,5758,2.7,4248,1.7,5612,1.9,7222,1.8,9575,1.1
2,4,サービス,24489,7.6,70.9,4074,3.7,10398,6.4,11956,5.7,18099,7.3,13386,4.5,19333,4.9,93845,11.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年4月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
