項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8864,-,2179,-,1673,-,7821,-,7191,-,1136,-
0,0,0,0,0,調査世帯数,227,-,-,202,-,46,-,36,-,181,-,166,-,25,-
0,0,0,0,0,世帯人員,2.32,-,-,2.33,-,2.08,-,2.11,-,2.38,-,2.38,-,2.24,-
0,0,0,0,0,有業人員,0.35,-,-,0.36,-,0.15,-,0.2,-,0.41,-,0.4,-,0.24,-
0,0,0,0,0,世帯主平均年齢,73,-,-,73.2,-,73.2,-,74.3,-,72.9,-,72.9,-,71.4,-
1,0,0,0,0,受取,433846,-,1.3,433898,-,317403,-,297599,-,466291,-,465608,-,433440,-
1,1,0,0,0,実収入,32612,100,-27.8,26406,100,18258,100,5379,100,36612,100,31298,100,81025,100
1,2,0,0,0,経常収入,25789,79.1,-38.2,19901,75.4,13949,76.4,730,13.6,29089,79.5,24361,77.8,71723,88.5
1,3,0,0,0,勤め先収入,11268,34.6,-44.1,10711,40.6,560,3.1,730,13.6,14251,38.9,13034,41.6,15606,19.3
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,2845,8.7,-77,2930,11.1,-,-,-,-,3637,9.9,3612,11.5,2175,2.7
1,6,0,0,0,うち女,2845,8.7,-77,2930,11.1,-,-,-,-,3637,9.9,3612,11.5,2175,2.7
1,4,0,0,0,他の世帯員収入,8423,25.8,7.9,7781,29.5,560,3.1,730,13.6,10614,29,9421,30.1,13430,16.6
1,3,0,0,0,事業・内職収入,5065,15.5,-44.3,3256,12.3,2425,13.3,-,-,5801,15.8,4014,12.8,19175,23.7
1,4,0,0,0,家賃収入,2878,8.8,-30.4,2128,8.1,-,-,-,-,3680,10.1,2623,8.4,8729,10.8
