項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,950,-,1428,-,2076,-,1648,-,1463,-,1089,-,802,-,543,-
0,0,0,0,0,調査世帯数,389,-,35,-,55,-,82,-,63,-,57,-,43,-,34,-,20,-
0,0,0,0,0,世帯人員,3.34,-,2.81,-,3.42,-,3.48,-,3.66,-,3.42,-,3.63,-,2.7,-,2.66,-
0,0,0,0,0,有業人員,1.63,-,1.54,-,1.44,-,1.36,-,1.53,-,1.84,-,1.98,-,1.83,-,2.06,-
0,0,0,0,0,世帯主平均年齢,47.2,-,30.8,-,37.2,-,42.3,-,47,-,52.1,-,56.6,-,61.8,-,69.1,-
1,0,0,0,0,受取,1101822,-,871152,-,870452,-,1160650,-,1240977,-,1159055,-,1534851,-,946066,-,674029,-
1,1,0,0,0,実収入,490718,100,430584,100,457936,100,476228,100,566713,100,603920,100,515644,100,449291,100,213142,100
1,2,0,0,0,経常収入,485071,98.8,427266,99.2,448555,98,472565,99.2,563400,99.4,590237,97.7,513044,99.5,445530,99.2,211314,99.1
1,3,0,0,0,勤め先収入,481972,98.2,421895,98,446528,97.5,471906,99.1,563400,99.4,582678,96.5,513044,99.5,439766,97.9,200378,94
1,4,0,0,0,世帯主収入,420953,85.8,349455,81.2,388124,84.8,440925,92.6,504900,89.1,503926,83.4,467411,90.6,306480,68.2,153664,72.1
1,6,0,0,0,うち男,407039,82.9,349455,81.2,377335,82.4,407323,85.5,484151,85.4,498170,82.5,465818,90.3,299444,66.6,146353,68.7
1,5,0,0,0,定期収入,413662,84.3,348564,81,385249,84.1,418548,87.9,500764,88.4,500178,82.8,466678,90.5,296004,65.9,153664,72.1
1,5,0,0,0,臨時収入,3279,0.7,892,0.2,2875,0.6,3052,0.6,4137,0.7,3748,0.6,733,0.1,10476,2.3,-,-
1,5,0,0,0,賞与,4012,0.8,-,-,-,-,19325,4.1,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,55794,11.4,72440,16.8,58404,12.8,30981,6.5,46834,8.3,77447,12.8,35399,6.9,126338,28.1,20218,9.5
1,6,0,0,0,うち女,55199,11.2,72440,16.8,54235,11.8,30981,6.5,46834,8.3,77447,12.8,35399,6.9,126338,28.1,20218,9.5
1,4,0,0,0,他の世帯員収入,5225,1.1,-,-,-,-,-,-,11666,2.1,1305,0.2,10235,2,6948,1.5,26497,12.4
1,3,0,0,0,事業・内職収入,1275,0.3,-,-,1395,0.3,334,0.1,-,-,2670,0.4,-,-,3893,0.9,5583,2.6
1,4,0,0,0,家賃収入,685,0.1,-,-,-,-,334,0.1,-,-,-,-,-,-,3893,0.9,5583,2.6
1,4,0,0,0,他の事業収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,590,0.1,-,-,1395,0.3,-,-,-,-,2670,0.4,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,1824,0.4,5371,1.2,632,0.1,324,0.1,-,-,4890,0.8,-,-,1870,0.4,5353,2.5
1,4,0,0,0,財産収入,169,0,-,-,594,0.1,-,-,-,-,-,-,-,-,3,0,1551,0.7
1,4,0,0,0,社会保障給付,1655,0.3,5371,1.2,38,0,324,0.1,-,-,4890,0.8,-,-,1868,0.4,3802,1.8
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,1655,0.3,5371,1.2,38,0,324,0.1,-,-,4890,0.8,-,-,1868,0.4,3802,1.8
1,4,0,0,0,仕送り金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,5647,1.2,3318,0.8,9381,2,3663,0.8,3313,0.6,13683,2.3,2599,0.5,3761,0.8,1828,0.9
1,3,0,0,0,受贈金,3560,0.7,3217,0.7,5580,1.2,1402,0.3,636,0.1,12849,2.1,1106,0.2,556,0.1,326,0.2
1,3,0,0,0,他の特別収入,2087,0.4,101,0,3802,0.8,2261,0.5,2677,0.5,834,0.1,1493,0.3,3205,0.7,1502,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),533995,-,365264,-,362864,-,632755,-,583678,-,503280,-,875656,-,431787,-,299379,-
1,2,0,0,0,預貯金引出,423266,-,307935,-,306129,-,348806,-,503972,-,431960,-,787546,-,389161,-,269160,-
1,2,0,0,0,保険金,1539,-,-,-,-,-,-,-,-,-,10523,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,1539,-,-,-,-,-,-,-,-,-,10523,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,44772,-,-,-,-,-,215647,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,683,-,-,-,-,-,159,-,-,-,3806,-,464,-,527,-,5,-
1,2,0,0,0,一括払購入借入金,63134,-,57329,-,56735,-,67872,-,77148,-,56910,-,87645,-,40693,-,30214,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,603,-,-,-,-,-,271,-,2559,-,81,-,-,-,1406,-,-,-
1,1,0,0,0,繰入金,77109,-,75305,-,49651,-,51666,-,90586,-,51855,-,143552,-,64988,-,161508,-
2,0,0,0,0,支払,1101822,-,871152,-,870452,-,1160650,-,1240977,-,1159055,-,1534851,-,946066,-,674029,-
2,1,0,0,0,実支出,545019,-,385778,-,371320,-,644847,-,596459,-,523967,-,866035,-,447545,-,299514,-
2,2,0,0,0,生計支出,444057,-,314096,-,287422,-,541359,-,464114,-,403699,-,772735,-,349366,-,239890,-
2,3,0,0,0,消費支出,374207,100,295835,100,287422,100,326843,100,464114,100,403699,100,556247,100,349366,100,239890,100
2,4,1,0,0,食料,85204,22.8,63078,21.3,70247,24.4,84654,25.9,95014,20.5,93362,23.1,103987,18.7,82769,23.7,79521,33.1
2,5,1,1,0,穀類,6685,1.8,4610,1.6,5405,1.9,6949,2.1,7356,1.6,8292,2.1,7196,1.3,6840,2,5054,2.1
2,6,1,1,1,米類,2137,0.6,1227,0.4,1074,0.4,2259,0.7,2437,0.5,3032,0.8,2705,0.5,2210,0.6,1481,0.6
2,6,1,1,2,パン,2826,0.8,2026,0.7,2673,0.9,3047,0.9,2953,0.6,3391,0.8,2615,0.5,3031,0.9,1993,0.8
2,6,1,1,3,めん類,1300,0.3,950,0.3,1219,0.4,1200,0.4,1423,0.3,1351,0.3,1559,0.3,1406,0.4,1320,0.6
