項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,768,-,-,107,-,108,-,115,-,111,-,116,-,107,-,104,-
0,0,0,0,0,世帯人員,3.05,-,-,2.57,-,2.85,-,3.13,-,3.06,-,3.11,-,3.43,-,3.19,-
0,0,0,0,0,有業人員,1.28,-,-,0.93,-,1.14,-,1.33,-,1.27,-,1.37,-,1.41,-,1.5,-
0,0,0,0,0,世帯主平均年齢,57.4,-,-,61.2,-,61,-,55.8,-,54.7,-,55.8,-,57,-,56,-
2,2,0,0,0,生計支出,353770,-,6.1,108692,-,172710,-,224840,-,273465,-,329233,-,412493,-,950139,-
2,3,0,0,0,消費支出,336072,100,10.6,108692,100,172710,100,224840,100,273465,100,329233,100,412493,100,826918,100
2,4,1,0,0,食料,81169,24.2,6,49581,45.6,65906,38.2,71695,31.9,78789,28.8,84324,25.6,99232,24.1,118260,14.3
2,5,1,1,0,穀類,7055,2.1,6.8,5100,4.7,6375,3.7,6876,3.1,7089,2.6,7624,2.3,8745,2.1,7556,0.9
2,6,1,1,1,米類,2529,0.8,12.8,1890,1.7,2696,1.6,2605,1.2,2722,1,2523,0.8,3185,0.8,2082,0.3
2,6,1,1,2,パン,2792,0.8,6.7,2046,1.9,2000,1.2,2626,1.2,2649,1,3259,1,3558,0.9,3393,0.4
2,6,1,1,3,めん類,1384,0.4,0,979,0.9,1438,0.8,1344,0.6,1356,0.5,1412,0.4,1531,0.4,1624,0.2
2,6,1,1,4,他の穀類,349,0.1,-4.4,184,0.2,240,0.1,301,0.1,362,0.1,429,0.1,471,0.1,456,0.1
2,5,1,2,0,魚介類,6089,1.8,-1.9,4924,4.5,5775,3.3,5148,2.3,6240,2.3,5900,1.8,7693,1.9,6939,0.8
2,6,1,2,1,生鮮魚介,3675,1.1,-4.8,3104,2.9,3319,1.9,2918,1.3,3720,1.4,3542,1.1,4740,1.1,4382,0.5
2,6,1,2,2,塩干魚介,1143,0.3,0,860,0.8,1210,0.7,1009,0.4,1243,0.5,1173,0.4,1378,0.3,1126,0.1
