項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1325,-,1535,-,1489,-,1641,-,1292,-,1131,-,1013,-,573,-
0,0,0,0,0,調査世帯数,380,-,49,-,58,-,62,-,63,-,50,-,40,-,39,-,19,-
0,0,0,0,0,世帯人員,3.4,-,3.09,-,3.68,-,3.62,-,3.93,-,3.65,-,3.02,-,2.79,-,2.52,-
0,0,0,0,0,有業人員,1.65,-,1.45,-,1.56,-,1.36,-,1.63,-,1.66,-,2.05,-,1.94,-,1.85,-
0,0,0,0,0,世帯主平均年齢,47,-,30.9,-,36.6,-,42.3,-,46.9,-,52,-,57.1,-,61.5,-,67.3,-
1,0,0,0,0,受取,1059862,-,783335,-,889671,-,1607187,-,1079274,-,1252407,-,1133172,-,762550,-,623483,-
1,1,0,0,0,実収入,476992,100,404910,100,467003,100,558295,100,514584,100,597212,100,523313,100,334920,100,239898,100
1,2,0,0,0,経常収入,466957,97.9,399052,98.6,461488,98.8,543745,97.4,507654,98.7,565750,94.7,520009,99.4,330180,98.6,236623,98.6
1,3,0,0,0,勤め先収入,461562,96.8,396550,97.9,460873,98.7,533179,95.5,506813,98.5,550639,92.2,516585,98.7,326051,97.4,227917,95
1,4,0,0,0,世帯主収入,404088,84.7,318010,78.5,393053,84.2,488771,87.5,456454,88.7,489130,81.9,459072,87.7,272098,81.2,195481,81.5
1,6,0,0,0,うち男,390104,81.8,315040,77.8,384195,82.3,473645,84.8,430987,83.8,467249,78.2,447307,85.5,261582,78.1,185456,77.3
1,5,0,0,0,定期収入,393152,82.4,311354,76.9,377643,80.9,473977,84.9,426160,82.8,486056,81.4,458934,87.7,272098,81.2,193739,80.8
1,5,0,0,0,臨時収入,3536,0.7,2248,0.6,3264,0.7,14794,2.6,128,0,3074,0.5,137,0,-,-,1742,0.7
1,5,0,0,0,賞与,7400,1.6,4408,1.1,12146,2.6,-,-,30167,5.9,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,54228,11.4,78541,19.4,67820,14.5,42615,7.6,50359,9.8,57957,9.7,55069,10.5,38078,11.4,21326,8.9
1,6,0,0,0,うち女,51370,10.8,78541,19.4,62193,13.3,42615,7.6,50359,9.8,49217,8.2,47430,9.1,38078,11.4,21326,8.9
1,4,0,0,0,他の世帯員収入,3247,0.7,-,-,-,-,1793,0.3,-,-,3551,0.6,2444,0.5,15876,4.7,11109,4.6
1,3,0,0,0,事業・内職収入,3256,0.7,526,0.1,529,0.1,3364,0.6,841,0.2,15001,2.5,2368,0.5,2559,0.8,-,-
1,4,0,0,0,家賃収入,1093,0.2,-,-,529,0.1,-,-,-,-,7831,1.3,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,1480,0.3,-,-,-,-,1720,0.3,407,0.1,6950,1.2,-,-,2559,0.8,-,-
1,4,0,0,0,内職収入,682,0.1,526,0.1,-,-,1644,0.3,434,0.1,220,0,2368,0.5,-,-,-,-
