項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,777,-,892,-,938,-,965,-,876,-,715,-,1097,-,3738,-,1589,-
0,0,0,0,0,調査世帯数,748,-,57,-,65,-,72,-,75,-,67,-,52,-,84,-,276,-,115,-
0,0,0,0,0,世帯人員,3.01,-,3.09,-,3.77,-,3.57,-,3.76,-,3.63,-,3.21,-,2.81,-,2.35,-,2.24,-
0,0,0,0,0,有業人員,1.28,-,1.43,-,1.52,-,1.45,-,1.61,-,1.74,-,2.02,-,1.52,-,0.74,-,0.36,-
0,0,0,0,0,世帯主平均年齢,57.2,-,31,-,36.8,-,42.3,-,46.9,-,52.2,-,56.8,-,61.8,-,73.8,-,79.9,-
2,2,0,0,0,生計支出,295893,-,277609,-,293536,-,304022,-,314471,-,368945,-,346588,-,310816,-,262216,-,245493,-
2,3,0,0,0,消費支出,294492,100,277609,100,293536,100,304022,100,314471,100,368945,100,346588,100,310816,100,258468,100,236679,100
2,4,1,0,0,食料,73011,24.8,67229,24.2,66354,22.6,72883,24,78925,25.1,87871,23.8,81010,23.4,70397,22.6,70060,27.1,64470,27.2
2,5,1,1,0,穀類,6280,2.1,5100,1.8,5830,2,6900,2.3,7444,2.4,7101,1.9,6589,1.9,6085,2,5982,2.3,5622,2.4
2,6,1,1,1,米類,2254,0.8,1658,0.6,2057,0.7,2727,0.9,2725,0.9,2240,0.6,2151,0.6,2172,0.7,2230,0.9,2224,0.9
2,6,1,1,2,パン,2482,0.8,2028,0.7,2082,0.7,2542,0.8,2883,0.9,3025,0.8,2838,0.8,2511,0.8,2349,0.9,2134,0.9
2,6,1,1,3,めん類,1192,0.4,1075,0.4,1226,0.4,1257,0.4,1447,0.5,1290,0.3,1316,0.4,1176,0.4,1085,0.4,952,0.4
2,6,1,1,4,他の穀類,352,0.1,340,0.1,465,0.2,373,0.1,388,0.1,545,0.1,285,0.1,227,0.1,318,0.1,312,0.1
2,5,1,2,0,魚介類,5839,2,2483,0.9,3927,1.3,4563,1.5,4631,1.5,5443,1.5,6750,1.9,6772,2.2,7269,2.8,6592,2.8
2,6,1,2,1,生鮮魚介,3604,1.2,1532,0.6,2230,0.8,2817,0.9,2838,0.9,3564,1,4148,1.2,4238,1.4,4477,1.7,4021,1.7
2,6,1,2,2,塩干魚介,1049,0.4,451,0.2,773,0.3,846,0.3,722,0.2,895,0.2,1324,0.4,1219,0.4,1307,0.5,1097,0.5
2,6,1,2,3,魚肉練製品,493,0.2,230,0.1,310,0.1,413,0.1,457,0.1,406,0.1,618,0.2,612,0.2,582,0.2,522,0.2
2,6,1,2,4,他の魚介加工品,694,0.2,270,0.1,615,0.2,487,0.2,614,0.2,579,0.2,661,0.2,704,0.2,903,0.3,951,0.4
2,5,1,3,0,肉類,6270,2.1,4535,1.6,5958,2,6727,2.2,7358,2.3,9493,2.6,7478,2.2,6677,2.1,5205,2,4052,1.7
2,6,1,3,1,生鮮肉,5066,1.7,3654,1.3,4612,1.6,5396,1.8,5883,1.9,7936,2.2,6106,1.8,5350,1.7,4220,1.6,3158,1.3
2,6,1,3,2,加工肉,1204,0.4,880,0.3,1346,0.5,1331,0.4,1475,0.5,1557,0.4,1372,0.4,1327,0.4,985,0.4,894,0.4
2,5,1,4,0,乳卵類,3345,1.1,2832,1,3169,1.1,3316,1.1,3910,1.2,4029,1.1,3170,0.9,3096,1,3301,1.3,3298,1.4
2,6,1,4,1,牛乳,1163,0.4,899,0.3,947,0.3,1045,0.3,1433,0.5,1094,0.3,1129,0.3,976,0.3,1308,0.5,1266,0.5
2,6,1,4,2,乳製品,1585,0.5,1470,0.5,1645,0.6,1686,0.6,1741,0.6,2255,0.6,1530,0.4,1444,0.5,1425,0.6,1506,0.6
2,6,1,4,3,卵,596,0.2,463,0.2,576,0.2,585,0.2,736,0.2,679,0.2,511,0.1,676,0.2,568,0.2,526,0.2
2,5,1,5,0,野菜・海藻,9176,3.1,5432,2,7210,2.5,8061,2.7,8926,2.8,9577,2.6,9714,2.8,9208,3,10563,4.1,10260,4.3
2,6,1,5,1,生鮮野菜,6306,2.1,3945,1.4,5015,1.7,5748,1.9,6384,2,6706,1.8,6373,1.8,6375,2.1,7097,2.7,6675,2.8
2,6,1,5,2,乾物・海藻,640,0.2,350,0.1,535,0.2,522,0.2,673,0.2,604,0.2,867,0.3,652,0.2,708,0.3,614,0.3
2,6,1,5,3,大豆加工品,1066,0.4,670,0.2,874,0.3,902,0.3,1065,0.3,1043,0.3,1330,0.4,1033,0.3,1200,0.5,1242,0.5
2,6,1,5,4,他の野菜・海藻加工品,1164,0.4,467,0.2,785,0.3,889,0.3,805,0.3,1223,0.3,1144,0.3,1147,0.4,1557,0.6,1729,0.7
2,5,1,6,0,果物,3004,1,1271,0.5,1969,0.7,2403,0.8,2889,0.9,3070,0.8,2739,0.8,3032,1,3818,1.5,3742,1.6
2,6,1,6,1,生鮮果物,2780,0.9,1101,0.4,1855,0.6,2219,0.7,2612,0.8,2824,0.8,2475,0.7,2798,0.9,3576,1.4,3525,1.5
2,6,1,6,2,果物加工品,224,0.1,170,0.1,114,0,184,0.1,277,0.1,247,0.1,263,0.1,234,0.1,242,0.1,217,0.1
2,5,1,7,0,油脂・調味料,3066,1,2432,0.9,2639,0.9,2864,0.9,3613,1.1,3760,1,3294,1,3081,1,3000,1.2,2601,1.1
2,6,1,7,1,油脂,296,0.1,311,0.1,287,0.1,244,0.1,402,0.1,353,0.1,321,0.1,237,0.1,279,0.1,231,0.1
