項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,389,-,-,54,-,54,-,55,-,57,-,58,-,58,-,53,-
0,0,0,0,0,世帯人員,3.34,-,-,2.98,-,3.12,-,3.38,-,3.43,-,3.36,-,3.41,-,3.67,-
0,0,0,0,0,有業人員,1.63,-,-,1.5,-,1.52,-,1.66,-,1.48,-,1.63,-,1.76,-,1.85,-
0,0,0,0,0,世帯主平均年齢,47.2,-,-,52.6,-,47.1,-,44.7,-,45.1,-,45.6,-,47.3,-,48.3,-
1,0,0,0,0,受取,1101822,-,10.6,445912,-,694964,-,810137,-,986430,-,1034262,-,1676809,-,2050428,-
1,1,0,0,0,実収入,490718,100,0.7,61112,100,269976,100,373762,100,446751,100,558136,100,677000,100,1040152,100
1,2,0,0,0,経常収入,485071,98.8,0.2,60203,98.5,254090,94.1,370175,99,439645,98.4,552135,98.9,675588,99.8,1035348,99.5
1,3,0,0,0,勤め先収入,481972,98.2,1.1,54187,88.7,252627,93.6,361544,96.7,439115,98.3,550233,98.6,673948,99.5,1033923,99.4
1,4,0,0,0,世帯主収入,420953,85.8,0.3,53597,87.7,231393,85.7,347144,92.9,411019,92,482434,86.4,567817,83.9,846739,81.4
1,6,0,0,0,うち男,407039,82.9,1.5,37353,61.1,204525,75.8,347144,92.9,388358,86.9,474943,85.1,564436,83.4,825617,79.4
1,5,0,0,0,定期収入,413662,84.3,0,53567,87.7,231087,85.6,344055,92.1,406718,91,480619,86.1,560417,82.8,812966,78.2
1,5,0,0,0,臨時収入,3279,0.7,-35.4,30,0,306,0.1,3088,0.8,4302,1,1815,0.3,7400,1.1,5955,0.6
1,5,0,0,0,賞与,4012,0.8,370.3,-,-,-,-,-,-,-,-,-,-,-,-,27818,2.7
1,4,0,0,0,世帯主の配偶者の収入,55794,11.4,7.7,590,1,20126,7.5,10888,2.9,24153,5.4,67799,12.1,100554,14.9,164957,15.9
1,6,0,0,0,うち女,55199,11.2,11.6,590,1,20126,7.5,10888,2.9,24153,5.4,67799,12.1,96393,14.2,164957,15.9
1,4,0,0,0,他の世帯員収入,5225,1.1,-2,-,-,1107,0.4,3512,0.9,3943,0.9,-,-,5578,0.8,22227,2.1
1,3,0,0,0,事業・内職収入,1275,0.3,-48.8,2930,4.8,-,-,4153,1.1,491,0.1,1309,0.2,-,-,-,-
1,4,0,0,0,家賃収入,685,0.1,27.1,2124,3.5,-,-,2163,0.6,491,0.1,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,590,0.1,4.1,805,1.3,-,-,1990,0.5,-,-,1309,0.2,-,-,-,-
1,3,0,0,0,他の経常収入,1824,0.4,-62.3,3085,5,1464,0.5,4478,1.2,39,0,593,0.1,1640,0.2,1425,0.1
1,4,0,0,0,財産収入,169,0,-48,590,1,-,-,1,0,-,-,593,0.1,-,-,-,-
1,4,0,0,0,社会保障給付,1655,0.3,-58,2495,4.1,1464,0.5,4477,1.2,39,0,-,-,1640,0.2,1425,0.1
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
