項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1423,-,1301,-,1601,-,1373,-,1477,-,1075,-,1112,-,638,-
0,0,0,0,0,調査世帯数,381,-,54,-,49,-,64,-,54,-,57,-,40,-,43,-,20,-
0,0,0,0,0,世帯人員,3.44,-,3.19,-,3.89,-,3.63,-,3.77,-,3.59,-,3.19,-,3.04,-,2.68,-
0,0,0,0,0,有業人員,1.67,-,1.39,-,1.49,-,1.49,-,1.71,-,1.74,-,2.06,-,1.79,-,1.95,-
0,0,0,0,0,世帯主平均年齢,47.3,-,30.5,-,36.7,-,42.4,-,47,-,51.8,-,56.7,-,61.4,-,68.4,-
1,0,0,0,0,受取,1056165,-,758138,-,943187,-,1178124,-,1036764,-,1140776,-,1405032,-,961973,-,1067662,-
1,1,0,0,0,実収入,498487,100,394012,100,449317,100,585012,100,536563,100,535111,100,543738,100,452201,100,452462,100
1,2,0,0,0,経常収入,492089,98.7,390415,99.1,438986,97.7,574853,98.3,528128,98.4,530795,99.2,535696,98.5,451535,99.9,449618,99.4
1,3,0,0,0,勤め先収入,483702,97,384484,97.6,429571,95.6,565118,96.6,523413,97.5,521843,97.5,530479,97.6,444166,98.2,427511,94.5
1,4,0,0,0,世帯主収入,424118,85.1,331641,84.2,365896,81.4,491685,84,472091,88,453526,84.8,486953,89.6,379486,83.9,380221,84
1,6,0,0,0,うち男,411616,82.6,322236,81.8,355451,79.1,485894,83.1,439493,81.9,430237,80.4,481462,88.5,376151,83.2,380221,84
1,5,0,0,0,定期収入,410918,82.4,315184,80,361561,80.5,484600,82.8,470694,87.7,441018,82.4,470952,86.6,331780,73.4,378711,83.7
1,5,0,0,0,臨時収入,3158,0.6,3902,1,2224,0.5,836,0.1,1397,0.3,4972,0.9,4674,0.9,5886,1.3,1510,0.3
1,5,0,0,0,賞与,10042,2,12556,3.2,2110,0.5,6248,1.1,-,-,7535,1.4,11328,2.1,41821,9.2,-,-
1,4,0,0,0,世帯主の配偶者の収入,49559,9.9,52842,13.4,63675,14.2,71773,12.3,51322,9.6,40022,7.5,32236,5.9,32008,7.1,35763,7.9
1,6,0,0,0,うち女,48631,9.8,52842,13.4,56542,12.6,71773,12.3,51322,9.6,40022,7.5,32236,5.9,32008,7.1,35763,7.9
1,4,0,0,0,他の世帯員収入,10025,2,-,-,-,-,1660,0.3,-,-,28296,5.3,11289,2.1,32672,7.2,11527,2.5
1,3,0,0,0,事業・内職収入,4049,0.8,-,-,5716,1.3,2999,0.5,-,-,3393,0.6,5217,1,4055,0.9,20587,4.5
1,4,0,0,0,家賃収入,2726,0.5,-,-,432,0.1,-,-,-,-,3220,0.6,4002,0.7,4055,0.9,20587,4.5
1,4,0,0,0,他の事業収入,303,0.1,-,-,-,-,1892,0.3,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,1021,0.2,-,-,5284,1.2,1107,0.2,-,-,172,0,1215,0.2,-,-,-,-
1,3,0,0,0,他の経常収入,4337,0.9,5932,1.5,3699,0.8,6736,1.2,4715,0.9,5559,1,-,-,3314,0.7,1520,0.3
1,4,0,0,0,財産収入,427,0.1,-,-,-,-,159,0,2220,0.4,-,-,-,-,-,-,1520,0.3
1,4,0,0,0,社会保障給付,3588,0.7,5016,1.3,3699,0.8,6577,1.1,2496,0.5,4360,0.8,-,-,3181,0.7,-,-
1,5,0,0,0,公的年金給付,353,0.1,-,-,-,-,-,-,-,-,-,-,-,-,3178,0.7,-,-
1,5,0,0,0,他の社会保障給付,3235,0.6,5016,1.3,3699,0.8,6577,1.1,2496,0.5,4360,0.8,-,-,4,0,-,-
1,4,0,0,0,仕送り金,322,0.1,916,0.2,-,-,-,-,-,-,1200,0.2,-,-,132,0,-,-
1,2,0,0,0,特別収入,6398,1.3,3597,0.9,10331,2.3,10160,1.7,8435,1.6,4315,0.8,8042,1.5,666,0.1,2844,0.6
1,3,0,0,0,受贈金,3137,0.6,2161,0.5,7576,1.7,1326,0.2,7955,1.5,2225,0.4,831,0.2,618,0.1,809,0.2
1,3,0,0,0,他の特別収入,3262,0.7,1436,0.4,2755,0.6,8833,1.5,480,0.1,2091,0.4,7211,1.3,48,0,2035,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),479797,-,290960,-,419758,-,525492,-,448375,-,529748,-,777015,-,396297,-,505541,-
1,2,0,0,0,預貯金引出,395991,-,252019,-,362899,-,437341,-,367733,-,429590,-,613585,-,335436,-,402813,-
1,2,0,0,0,保険金,3970,-,-,-,-,-,-,-,6768,-,-,-,-,-,4372,-,40056,-
1,3,0,0,0,個人・企業年金保険金,3704,-,-,-,-,-,-,-,6768,-,-,-,-,-,4372,-,35889,-
1,3,0,0,0,他の保険金,266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4167,-
1,2,0,0,0,有価証券売却,10307,-,-,-,-,-,-,-,-,-,-,-,95851,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,89,-,-,-,-,-,-,-,645,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1599,-,68,-,3793,-,390,-,2784,-,3174,-,398,-,1252,-,-,-
1,2,0,0,0,一括払購入借入金,65800,-,37533,-,53034,-,87761,-,70203,-,84949,-,67182,-,54909,-,62672,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,2042,-,1340,-,32,-,-,-,243,-,12035,-,-,-,329,-,-,-
1,1,0,0,0,繰入金,77881,-,73166,-,74113,-,67619,-,51826,-,75917,-,84279,-,113475,-,109659,-
2,0,0,0,0,支払,1056165,-,758138,-,943187,-,1178124,-,1036764,-,1140776,-,1405032,-,961973,-,1067662,-
2,1,0,0,0,実支出,491169,-,352624,-,408481,-,557126,-,475366,-,585102,-,666832,-,438970,-,414953,-
2,2,0,0,0,生計支出,396504,-,289647,-,332199,-,442766,-,374453,-,472968,-,558762,-,339168,-,346936,-
2,3,0,0,0,消費支出,396504,100,289647,100,332199,100,442766,100,374453,100,472968,100,558762,100,339168,100,346936,100
2,4,1,0,0,食料,83422,21,65171,22.5,67734,20.4,79166,17.9,86616,23.1,98565,20.8,94669,16.9,85806,25.3,101800,29.3
2,5,1,1,0,穀類,7314,1.8,5089,1.8,6926,2.1,8367,1.9,7168,1.9,7881,1.7,7738,1.4,7315,2.2,8713,2.5
2,6,1,1,1,米類,2498,0.6,1390,0.5,2592,0.8,3341,0.8,2268,0.6,2211,0.5,2451,0.4,2868,0.8,3249,0.9
2,6,1,1,2,パン,2896,0.7,2047,0.7,2468,0.7,3055,0.7,2770,0.7,3573,0.8,3271,0.6,2712,0.8,3664,1.1
2,6,1,1,3,めん類,1516,0.4,1310,0.5,1365,0.4,1469,0.3,1701,0.5,1671,0.4,1620,0.3,1422,0.4,1636,0.5
