項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,379,-,-,49,-,55,-,53,-,51,-,54,-,58,-,59,-
0,0,0,0,0,世帯人員,3.21,-,-,3.05,-,2.99,-,3.01,-,3.09,-,3.54,-,3.44,-,3.38,-
0,0,0,0,0,有業人員,1.61,-,-,1.54,-,1.52,-,1.54,-,1.71,-,1.71,-,1.6,-,1.65,-
0,0,0,0,0,世帯主平均年齢,47.1,-,-,52.4,-,45.9,-,47.7,-,45.1,-,44,-,45,-,49.8,-
1,0,0,0,0,受取,1600616,-,5.8,572454,-,746724,-,1068742,-,1266713,-,2041621,-,2288525,-,3199423,-
1,1,0,0,0,実収入,976594,100,1.2,117789,100,369392,100,555634,100,753726,100,1046648,100,1539091,100,2430035,100
1,2,0,0,0,経常収入,957680,98.1,1.1,115168,97.8,366898,99.3,538037,96.8,735464,97.6,1015524,97,1503120,97.7,2405748,99
1,3,0,0,0,勤め先収入,929103,95.1,2,67424,57.2,308069,83.4,497913,89.6,722621,95.9,1010167,96.5,1477818,96,2395987,98.6
1,4,0,0,0,世帯主収入,840694,86.1,3,61694,52.4,295311,79.9,453852,81.7,638836,84.8,949097,90.7,1319966,85.8,2145598,88.3
1,6,0,0,0,うち男,811787,83.1,2.6,46972,39.9,252959,68.5,423478,76.2,574559,76.2,897897,85.8,1319966,85.8,2145598,88.3
1,5,0,0,0,定期収入,428291,43.9,3.6,61694,52.4,285141,77.2,398306,71.7,486545,64.6,507465,48.5,544168,35.4,709420,29.2
1,5,0,0,0,臨時収入,3937,0.4,-23.9,-,-,1443,0.4,5814,1,7231,1,964,0.1,8956,0.6,3045,0.1
1,5,0,0,0,賞与,408465,41.8,2.8,-,-,8727,2.4,49732,9,145061,19.2,440668,42.1,766842,49.8,1433133,59
1,4,0,0,0,世帯主の配偶者の収入,78216,8,-10.9,4593,3.9,10492,2.8,36790,6.6,83784,11.1,48035,4.6,156144,10.1,204686,8.4
1,6,0,0,0,うち女,76869,7.9,-9.6,4593,3.9,10492,2.8,36790,6.6,74400,9.9,48035,4.6,156144,10.1,204686,8.4
1,4,0,0,0,他の世帯員収入,10193,1,48.6,1138,1,2265,0.6,7270,1.3,-,-,13034,1.2,1708,0.1,45703,1.9
1,3,0,0,0,事業・内職収入,3924,0.4,-8.9,-,-,3459,0.9,3914,0.7,5360,0.7,2219,0.2,12407,0.8,-,-
1,4,0,0,0,家賃収入,533,0.1,-75.5,-,-,-,-,2935,0.5,-,-,-,-,807,0.1,-,-
1,4,0,0,0,他の事業収入,401,0,-66.4,-,-,-,-,978,0.2,1828,0.2,-,-,-,-,-,-
1,4,0,0,0,内職収入,2989,0.3,220.4,-,-,3459,0.9,-,-,3532,0.5,2219,0.2,11601,0.8,-,-
1,3,0,0,0,他の経常収入,24654,2.5,-23.7,47743,40.5,55370,15,36210,6.5,7483,1,3138,0.3,12895,0.8,9761,0.4
1,4,0,0,0,財産収入,1686,0.2,-46.1,2443,2.1,-,-,-,-,-,-,-,-,475,0,8812,0.4
1,4,0,0,0,社会保障給付,21119,2.2,-25.6,43902,37.3,53632,14.5,36210,6.5,7483,1,2424,0.2,3408,0.2,948,0
1,5,0,0,0,公的年金給付,18614,1.9,-17.3,41031,34.8,42532,11.5,35754,6.4,4789,0.6,2424,0.2,3146,0.2,862,0
1,5,0,0,0,他の社会保障給付,2505,0.3,-57.5,2871,2.4,11101,3,456,0.1,2694,0.4,-,-,261,0,87,0
1,4,0,0,0,仕送り金,1848,0.2,132.7,1398,1.2,1738,0.5,-,-,-,-,714,0.1,9012,0.6,-,-
1,2,0,0,0,特別収入,18914,1.9,6.4,2621,2.2,2494,0.7,17598,3.2,18262,2.4,31124,3,35970,2.3,24287,1
1,3,0,0,0,受贈金,2276,0.2,46.7,2122,1.8,741,0.2,274,0,1695,0.2,1961,0.2,699,0,8388,0.3
1,3,0,0,0,他の特別収入,16638,1.7,2.5,500,0.4,1753,0.5,17324,3.1,16567,2.2,29163,2.8,35271,2.3,15899,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),537629,-,11.6,352585,-,313013,-,414998,-,445843,-,906189,-,634971,-,699150,-
1,2,0,0,0,預貯金引出,410534,-,6.9,297561,-,258262,-,364810,-,397275,-,449686,-,507111,-,596757,-
1,2,0,0,0,保険金,6870,-,-49.7,-,-,4016,-,2511,-,-,-,2118,-,39090,-,-,-
1,3,0,0,0,個人・企業年金保険金,1232,-,-74.9,-,-,4016,-,2511,-,-,-,2118,-,-,-,-,-
1,3,0,0,0,他の保険金,5638,-,-35.5,-,-,-,-,-,-,-,-,-,-,39090,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,51903,-,...,-,-,-,-,-,-,-,-,369587,-,-,-,-,-
1,2,0,0,0,他の借入金,938,-,584.7,6624,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,2185,-,-59.5,1823,-,761,-,4262,-,137,-,3468,-,3073,-,1816,-
1,2,0,0,0,一括払購入借入金,62884,-,-19.5,46577,-,49974,-,43188,-,47890,-,67326,-,84110,-,100505,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,2316,-,538,-,-,-,-,227,-,540,-,14004,-,1587,-,71,-
1,1,0,0,0,繰入金,86392,-,30.3,102080,-,64319,-,98110,-,67145,-,88784,-,114464,-,70238,-
2,0,0,0,0,支払,1600616,-,5.8,572454,-,746724,-,1068742,-,1266713,-,2041621,-,2288525,-,3199423,-
2,1,0,0,0,実支出,628140,-,14.9,345354,-,306190,-,457364,-,493547,-,917862,-,787644,-,1087116,-
2,2,0,0,0,生計支出,450416,-,21.2,332890,-,271714,-,374427,-,371602,-,749917,-,510291,-,545765,-
2,3,0,0,0,消費支出,384054,100,3.4,332890,100,271714,100,358813,100,371602,100,367586,100,437830,100,545765,100
2,4,1,0,0,食料,96500,25.1,0.3,83005,24.9,73369,27,95348,26.6,90920,24.5,97674,26.6,102742,23.5,132101,24.2
2,5,1,1,0,穀類,7588,2,0.5,6611,2,7318,2.7,6839,1.9,6096,1.6,9520,2.6,8216,1.9,8528,1.6
