項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8948,-,2242,-,1746,-,7758,-,7202,-,1052,-
0,0,0,0,0,調査世帯数,250,-,-,224,-,55,-,44,-,195,-,180,-,26,-
0,0,0,0,0,世帯人員,2.43,-,-,2.44,-,2.36,-,2.37,-,2.45,-,2.46,-,2.32,-
0,0,0,0,0,有業人員,0.41,-,-,0.42,-,0.33,-,0.37,-,0.43,-,0.44,-,0.32,-
0,0,0,0,0,世帯主平均年齢,73.1,-,-,73.7,-,73.2,-,73,-,73.1,-,73.9,-,68,-
1,0,0,0,0,受取,848589,-,4.8,842501,-,550839,-,536818,-,934634,-,916597,-,900369,-
1,1,0,0,0,実収入,384786,100,7.1,363330,100,254271,100,251877,100,422503,100,390346,100,567261,100
1,2,0,0,0,経常収入,345507,89.8,-2.8,354853,97.7,251635,99,248751,98.8,372635,88.2,380571,97.5,266029,46.9
1,3,0,0,0,勤め先収入,13933,3.6,-36.4,13183,3.6,375,0.1,481,0.2,17851,4.2,16262,4.2,20314,3.6
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,4279,1.1,-67.7,2394,0.7,375,0.1,481,0.2,5407,1.3,2857,0.7,20314,3.6
1,6,0,0,0,うち女,4279,1.1,-67.7,2394,0.7,375,0.1,481,0.2,5407,1.3,2857,0.7,20314,3.6
1,4,0,0,0,他の世帯員収入,9654,2.5,11.6,10789,3,-,-,-,-,12444,2.9,13405,3.4,-,-
1,3,0,0,0,事業・内職収入,7651,2,58.5,7353,2,5723,2.3,7268,2.9,8209,1.9,7373,1.9,10190,1.8
1,4,0,0,0,家賃収入,4309,1.1,90.3,3791,1,3823,1.5,4909,1.9,4450,1.1,3520,0.9,8715,1.5
1,4,0,0,0,他の事業収入,1813,0.5,...,2026,0.6,-,-,-,-,2337,0.6,2517,0.6,-,-
