項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,391,-,-,54,-,55,-,56,-,58,-,58,-,58,-,52,-
0,0,0,0,0,世帯人員,3.31,-,-,3.02,-,2.99,-,3.33,-,3.51,-,3.26,-,3.51,-,3.58,-
0,0,0,0,0,有業人員,1.64,-,-,1.52,-,1.4,-,1.66,-,1.7,-,1.59,-,1.71,-,1.88,-
0,0,0,0,0,世帯主平均年齢,47.2,-,-,51.3,-,47.1,-,43.7,-,47,-,43.9,-,50,-,47.4,-
1,0,0,0,0,受取,1054563,-,3.7,548537,-,647328,-,800140,-,1059645,-,1143362,-,1352637,-,1819577,-
1,1,0,0,0,実収入,520428,100,0.1,128149,100,287276,100,395826,100,496724,100,593586,100,710376,100,1022018,100
1,2,0,0,0,経常収入,513531,98.7,-0.2,125913,98.3,284499,99,392912,99.3,474275,95.5,587945,99,707996,99.7,1011907,99
1,3,0,0,0,勤め先収入,484180,93,1.9,56752,44.3,259341,90.3,370788,93.7,446019,89.8,559459,94.3,681781,96,1004981,98.3
1,4,0,0,0,世帯主収入,416335,80,-1.3,53445,41.7,246695,85.9,350351,88.5,401661,80.9,479197,80.7,603889,85,770611,75.4
1,6,0,0,0,うち男,398732,76.6,-1.9,42154,32.9,224569,78.2,345599,87.3,372907,75.1,452836,76.3,593140,83.5,751330,73.5
1,5,0,0,0,定期収入,407916,78.4,-2.4,53206,41.5,246402,85.8,347629,87.8,399877,80.5,473264,79.7,597738,84.1,729044,71.3
1,5,0,0,0,臨時収入,2044,0.4,34.6,239,0.2,293,0.1,2723,0.7,1785,0.4,183,0,6151,0.9,2883,0.3
1,5,0,0,0,賞与,6375,1.2,171.6,-,-,-,-,-,-,-,-,5750,1,-,-,38684,3.8
1,4,0,0,0,世帯主の配偶者の収入,60624,11.6,34.7,3307,2.6,12526,4.4,19032,4.8,38025,7.7,78298,13.2,73096,10.3,198542,19.4
1,6,0,0,0,うち女,57887,11.1,28.7,3307,2.6,12526,4.4,19032,4.8,33833,6.8,67812,11.4,68675,9.7,198542,19.4
1,4,0,0,0,他の世帯員収入,7222,1.4,-11.7,-,-,120,0,1405,0.4,6333,1.3,1964,0.3,4796,0.7,35828,3.5
1,3,0,0,0,事業・内職収入,2109,0.4,-30.8,4179,3.3,928,0.3,1842,0.5,491,0.1,7330,1.2,-,-,-,-
1,4,0,0,0,家賃収入,1661,0.3,-0.1,3820,3,-,-,-,-,491,0.1,7330,1.2,-,-,-,-
1,4,0,0,0,他の事業収入,94,0,-90.3,-,-,656,0.2,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,354,0.1,-14.9,359,0.3,272,0.1,1842,0.5,-,-,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,27241,5.2,-25.3,64982,50.7,24230,8.4,20282,5.1,27765,5.6,21156,3.6,26215,3.7,6926,0.7
1,4,0,0,0,財産収入,203,0,-51.1,918,0.7,464,0.2,-,-,5,0,-,-,15,0,33,0
1,4,0,0,0,社会保障給付,27038,5.2,-24.1,64064,50,23766,8.3,20282,5.1,27760,5.6,21156,3.6,26200,3.7,6893,0.7
1,5,0,0,0,公的年金給付,22521,4.3,-23.5,57732,45.1,18474,6.4,12354,3.1,27760,5.6,11090,1.9,24803,3.5,6352,0.6
1,5,0,0,0,他の社会保障給付,4518,0.9,-27.2,6332,4.9,5292,1.8,7928,2,-,-,10066,1.7,1396,0.2,542,0.1
1,4,0,0,0,仕送り金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
