項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2764,-,3226,-,3251,-,759,-
0,0,0,0,0,調査世帯数,379,-,98,-,120,-,128,-,33,-
0,0,0,0,0,世帯人員,3.21,-,2,-,3,-,4,-,5.19,-
0,0,0,0,0,有業人員,1.61,-,1.56,-,1.56,-,1.63,-,1.88,-
0,0,0,0,0,世帯主平均年齢,47.1,-,50.2,-,46.1,-,45.4,-,47.5,-
1,0,0,0,0,受取,1600616,-,1272332,-,1616918,-,1817042,-,1800036,-
1,1,0,0,0,実収入,976594,100,790521,100,1050552,100,1025940,100,1128654,100
1,2,0,0,0,経常収入,957680,98.1,779542,98.6,1028754,97.9,1005940,98.1,1097751,97.3
1,3,0,0,0,勤め先収入,929103,95.1,726252,91.9,997184,94.9,996601,97.1,1089491,96.5
1,4,0,0,0,世帯主収入,840694,86.1,588883,74.5,935615,89.1,915841,89.3,1032586,91.5
1,6,0,0,0,うち男,811787,83.1,535319,67.7,900731,85.7,909461,88.6,1022406,90.6
1,5,0,0,0,定期収入,428291,43.9,332501,42.1,456389,43.4,475170,46.3,456985,40.5
1,5,0,0,0,臨時収入,3937,0.4,1483,0.2,2702,0.3,7478,0.7,2961,0.3
1,5,0,0,0,賞与,408465,41.8,254898,32.2,476525,45.4,433193,42.2,572641,50.7
1,4,0,0,0,世帯主の配偶者の収入,78216,8,132196,16.7,53071,5.1,62866,6.1,54211,4.8
1,6,0,0,0,うち女,76869,7.9,129570,16.4,53071,5.1,60957,5.9,54211,4.8
1,4,0,0,0,他の世帯員収入,10193,1,5173,0.7,8498,0.8,17894,1.7,2693,0.2
1,3,0,0,0,事業・内職収入,3924,0.4,890,0.1,3786,0.4,7431,0.7,542,0
1,4,0,0,0,家賃収入,533,0.1,251,0,1077,0.1,358,0,-,-
1,4,0,0,0,他の事業収入,401,0,503,0.1,813,0.1,-,-,-,-
1,4,0,0,0,内職収入,2989,0.3,136,0,1896,0.2,7073,0.7,542,0
1,3,0,0,0,他の経常収入,24654,2.5,52400,6.6,27784,2.6,1908,0.2,7718,0.7
1,4,0,0,0,財産収入,1686,0.2,1251,0.2,3943,0.4,53,0,674,0.1
1,4,0,0,0,社会保障給付,21119,2.2,45713,5.8,23619,2.2,1320,0.1,5722,0.5
1,5,0,0,0,公的年金給付,18614,1.9,45203,5.7,17820,1.7,-,-,4869,0.4
1,5,0,0,0,他の社会保障給付,2505,0.3,510,0.1,5799,0.6,1320,0.1,853,0.1
1,4,0,0,0,仕送り金,1848,0.2,5435,0.7,222,0,534,0.1,1322,0.1
1,2,0,0,0,特別収入,18914,1.9,10979,1.4,21797,2.1,20001,1.9,30903,2.7
1,3,0,0,0,受贈金,2276,0.2,4624,0.6,1310,0.1,1557,0.2,906,0.1
1,3,0,0,0,他の特別収入,16638,1.7,6355,0.8,20487,2,18444,1.8,29997,2.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),537629,-,399183,-,476513,-,699331,-,609026,-
1,2,0,0,0,預貯金引出,410534,-,344425,-,411300,-,455932,-,453619,-
1,2,0,0,0,保険金,6870,-,3167,-,-,-,-,-,78972,-
1,3,0,0,0,個人・企業年金保険金,1232,-,3167,-,-,-,-,-,4697,-
1,3,0,0,0,他の保険金,5638,-,-,-,-,-,-,-,74275,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,51903,-,-,-,-,-,159659,-,-,-
1,2,0,0,0,他の借入金,938,-,3393,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,2185,-,3534,-,1758,-,1607,-,1558,-
1,2,0,0,0,一括払購入借入金,62884,-,43738,-,62700,-,76547,-,74876,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,2316,-,926,-,755,-,5586,-,-,-
1,1,0,0,0,繰入金,86392,-,82629,-,89853,-,91771,-,62356,-
2,0,0,0,0,支払,1600616,-,1272332,-,1616918,-,1817042,-,1800036,-
2,1,0,0,0,実支出,628140,-,486729,-,598455,-,787756,-,585700,-
2,2,0,0,0,生計支出,450416,-,352993,-,398955,-,593972,-,409088,-
2,3,0,0,0,消費支出,384054,100,352993,100,366556,100,421986,100,409088,100
2,4,1,0,0,食料,96500,25.1,89606,25.4,92808,25.3,101361,24,116476,28.5
2,5,1,1,0,穀類,7588,2,5514,1.6,6665,1.8,8690,2.1,14346,3.5
2,6,1,1,1,米類,2190,0.6,1284,0.4,1757,0.5,2399,0.6,6428,1.6
2,6,1,1,2,パン,2890,0.8,2342,0.7,2603,0.7,3332,0.8,4215,1
2,6,1,1,3,めん類,1493,0.4,1061,0.3,1416,0.4,1692,0.4,2545,0.6
2,6,1,1,4,他の穀類,1015,0.3,828,0.2,889,0.2,1266,0.3,1158,0.3
2,5,1,2,0,魚介類,7621,2,7663,2.2,6773,1.8,7901,1.9,9868,2.4
2,6,1,2,1,生鮮魚介,4123,1.1,4018,1.1,3567,1,4402,1,5670,1.4
2,6,1,2,2,塩干魚介,1196,0.3,1255,0.4,981,0.3,1319,0.3,1372,0.3
2,6,1,2,3,魚肉練製品,1085,0.3,1174,0.3,1005,0.3,1042,0.2,1283,0.3
2,6,1,2,4,他の魚介加工品,1217,0.3,1216,0.3,1220,0.3,1138,0.3,1544,0.4
2,5,1,3,0,肉類,8396,2.2,6679,1.9,7794,2.1,9279,2.2,13417,3.3
2,6,1,3,1,生鮮肉,6670,1.7,5229,1.5,6207,1.7,7404,1.8,10746,2.6
2,6,1,3,2,加工肉,1725,0.4,1450,0.4,1587,0.4,1875,0.4,2672,0.7
2,5,1,4,0,乳卵類,3967,1,3089,0.9,3898,1.1,4694,1.1,4346,1.1
2,6,1,4,1,牛乳,1252,0.3,970,0.3,1066,0.3,1617,0.4,1508,0.4
2,6,1,4,2,乳製品,1972,0.5,1567,0.4,2103,0.6,2210,0.5,1868,0.5
2,6,1,4,3,卵,743,0.2,552,0.2,729,0.2,867,0.2,971,0.2
2,5,1,5,0,野菜・海藻,9717,2.5,8705,2.5,9029,2.5,10696,2.5,12132,3
2,6,1,5,1,生鮮野菜,6684,1.7,5837,1.7,6315,1.7,7328,1.7,8586,2.1
2,6,1,5,2,乾物・海藻,836,0.2,743,0.2,789,0.2,945,0.2,917,0.2
2,6,1,5,3,大豆加工品,1027,0.3,979,0.3,910,0.2,1157,0.3,1145,0.3
2,6,1,5,4,他の野菜・海藻加工品,1169,0.3,1146,0.3,1016,0.3,1267,0.3,1484,0.4
2,5,1,6,0,果物,2747,0.7,2519,0.7,2809,0.8,2765,0.7,3236,0.8
2,6,1,6,1,生鮮果物,2403,0.6,2185,0.6,2449,0.7,2456,0.6,2776,0.7
2,6,1,6,2,果物加工品,344,0.1,334,0.1,359,0.1,309,0.1,460,0.1
2,5,1,7,0,油脂・調味料,3787,1,3198,0.9,3281,0.9,4363,1,5619,1.4
2,6,1,7,1,油脂,322,0.1,315,0.1,248,0.1,346,0.1,559,0.1
2,6,1,7,2,調味料,3465,0.9,2883,0.8,3033,0.8,4017,1,5060,1.2
2,5,1,8,0,菓子類,7369,1.9,5987,1.7,7271,2,8127,1.9,9568,2.3
2,5,1,9,0,調理食品,11912,3.1,11603,3.3,11588,3.2,11888,2.8,14517,3.5
2,6,1,9,1,主食的調理食品,4582,1.2,4830,1.4,4205,1.1,4594,1.1,5228,1.3
2,6,1,9,2,他の調理食品,7330,1.9,6772,1.9,7383,2,7294,1.7,9290,2.3
2,5,1,10,0,飲料,4904,1.3,5118,1.4,4435,1.2,5153,1.2,5051,1.2
2,6,1,10,1,茶類,1082,0.3,1376,0.4,1052,0.3,833,0.2,1199,0.3
2,6,1,10,2,コーヒー・ココア,999,0.3,1305,0.4,953,0.3,852,0.2,706,0.2
2,6,1,10,3,他の飲料,2823,0.7,2436,0.7,2429,0.7,3467,0.8,3146,0.8
2,5,1,11,0,酒類,4487,1.2,4669,1.3,4691,1.3,4539,1.1,2732,0.7
2,5,1,12,0,外食,24007,6.3,24862,7,24574,6.7,23268,5.5,21643,5.3
2,6,1,12,1,一般外食,23001,6,24808,7,23993,6.5,21263,5,19649,4.8
2,6,1,12,2,学校給食,1005,0.3,54,0,581,0.2,2005,0.5,1994,0.5
2,4,2,0,0,住居,39764,10.4,51201,14.5,36338,9.9,39954,9.5,11848,2.9
2,5,2,1,0,家賃地代,25684,6.7,36233,10.3,26916,7.3,18851,4.5,11290,2.8
2,5,2,2,0,設備修繕・維持,14080,3.7,14968,4.2,9422,2.6,21103,5,558,0.1
2,6,2,2,1,設備材料,3461,0.9,7843,2.2,1594,0.4,2374,0.6,85,0
2,6,2,2,2,工事その他のサービス,10619,2.8,7125,2,7828,2.1,18729,4.4,473,0.1
2,4,3,0,0,光熱・水道,22150,5.8,17506,5,20876,5.7,25717,6.1,29203,7.1
