項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,768,-,-,107,-,108,-,115,-,111,-,116,-,107,-,104,-
0,0,世帯人員,3.05,-,-,2.57,-,2.85,-,3.13,-,3.06,-,3.11,-,3.43,-,3.19,-
0,0,有業人員,1.28,-,-,0.93,-,1.14,-,1.33,-,1.27,-,1.37,-,1.41,-,1.5,-
0,0,世帯主平均年齢,57.4,-,-,61.2,-,61,-,55.8,-,54.7,-,55.8,-,57,-,56,-
0,0,消費支出,336072,-,10.6,108692,-,172710,-,224840,-,273465,-,329233,-,412493,-,826918,-
0,0,公共的料金,87497,26,15.8,30669,28.2,51506,29.8,63051,28,80129,29.3,89655,27.2,106239,25.8,190354,23
1,0,公共料金等,60537,18,15.6,23271,21.4,38489,22.3,44348,19.7,51304,18.8,57692,17.5,76521,18.6,131519,15.9
1,1,米,2590,0.8,13.2,1890,1.7,2841,1.6,2645,1.2,2722,1,2575,0.8,3374,0.8,2082,0.3
1,1,食塩,61,0,32.6,56,0.1,71,0,77,0,54,0,53,0,60,0,54,0
1,1,学校給食,918,0.3,-10,142,0.1,144,0.1,957,0.4,820,0.3,1244,0.4,2045,0.5,1063,0.1
1,1,公営家賃,1498,0.4,-8.9,501,0.5,343,0.2,1790,0.8,2111,0.8,2088,0.6,3285,0.8,365,0
1,1,電気代,8200,2.4,3.9,5584,5.1,7046,4.1,7324,3.3,8662,3.2,8741,2.7,9140,2.2,10883,1.3
1,1,都市ガス,5463,1.6,-6,3503,3.2,4747,2.7,5128,2.3,5679,2.1,5677,1.7,6911,1.7,6576,0.8
1,1,上下水道料,5422,1.6,8.4,3073,2.8,5077,2.9,4929,2.2,6185,2.3,6222,1.9,5797,1.4,6660,0.8
1,1,医科診療代,4161,1.2,20.6,1307,1.2,3355,1.9,2442,1.1,2333,0.9,3710,1.1,4446,1.1,11479,1.4
1,1,歯科診療代,4610,1.4,103.8,401,0.4,500,0.3,1160,0.5,845,0.3,1165,0.4,3141,0.8,24921,3
1,1,出産入院料,1091,0.3,...,-,-,-,-,-,-,-,-,-,-,-,-,7593,0.9
1,1,他の入院料,1370,0.4,21.3,-,-,967,0.6,476,0.2,307,0.1,1392,0.4,4176,1,2252,0.3
1,1,鉄道運賃,3157,0.9,11.8,739,0.7,1635,0.9,2155,1,3410,1.2,4375,1.3,3342,0.8,6415,0.8
1,1,鉄道通学定期代,120,0,36.4,31,0,-,-,-,-,106,0,121,0,41,0,540,0.1
1,1,鉄道通勤定期代,1047,0.3,-22.4,66,0.1,589,0.3,366,0.2,858,0.3,427,0.1,2218,0.5,2795,0.3
1,1,バス代,445,0.1,31.7,254,0.2,121,0.1,499,0.2,314,0.1,717,0.2,516,0.1,686,0.1
1,1,バス通学定期代,14,0,-56.3,-,-,15,0,-,-,83,0,-,-,-,-,-,-
1,1,バス通勤定期代,51,0,27.5,-,-,139,0.1,6,0,-,-,12,0,186,0,12,0
1,1,タクシー代,1055,0.3,32.4,329,0.3,460,0.3,679,0.3,735,0.3,873,0.3,1496,0.4,2801,0.3
1,1,航空運賃,3752,1.1,98,-,-,62,0,-,-,67,0,-,-,5398,1.3,20624,2.5
1,1,郵便料,167,0,-20.1,81,0.1,186,0.1,141,0.1,185,0.1,162,0,219,0.1,195,0
1,1,固定電話通信料,2555,0.8,12.6,1254,1.2,2246,1.3,2259,1,2526,0.9,3122,0.9,2838,0.7,3627,0.4
1,1,移動電話通信料,7598,2.3,9.4,1895,1.7,5067,2.9,7496,3.3,7572,2.8,9587,2.9,8542,2.1,12950,1.6
1,1,ＮＨＫ放送受信料,1428,0.4,0.1,491,0.5,913,0.5,1049,0.5,1850,0.7,906,0.3,2608,0.6,2173,0.3
1,1,ケーブルテレビ受信料,1034,0.3,-13,621,0.6,497,0.3,865,0.4,1088,0.4,1352,0.4,1412,0.3,1394,0.2
1,1,他の受信料,96,0,-65.3,48,0,5,0,9,0,73,0,46,0,191,0,300,0
1,1,国公立小学校,435,0.1,23.2,327,0.3,383,0.2,473,0.2,162,0.1,280,0.1,1039,0.3,375,0
1,1,国公立中学校,688,0.2,24.4,64,0.1,-,-,264,0.1,610,0.2,715,0.2,2630,0.6,526,0.1
1,1,国公立高校,303,0.1,31.7,101,0.1,-,-,89,0,511,0.2,297,0.1,567,0.1,556,0.1
1,1,国公立大学,13,0,18.2,-,-,-,-,-,-,-,-,-,-,-,-,92,0
1,1,たばこ,1196,0.4,20.9,512,0.5,1079,0.6,1070,0.5,1438,0.5,1833,0.6,904,0.2,1529,0.2
2,0,準公共料金等,26961,8,16.3,7398,6.8,13017,7.5,18703,8.3,28826,10.5,31963,9.7,29718,7.2,58836,7.1
2,1,牛乳,1370,0.4,6,1020,0.9,1498,0.9,1455,0.6,1230,0.4,1265,0.4,1538,0.4,1583,0.2
2,1,灯油,52,0,160,-,-,24,0,37,0,-,-,-,-,84,0,221,0
2,1,プロパンガス,549,0.2,5.8,495,0.5,643,0.4,429,0.2,661,0.2,820,0.2,557,0.1,244,0
2,1,理髪料,455,0.1,4.6,337,0.3,303,0.2,425,0.2,516,0.2,457,0.1,525,0.1,624,0.1
2,1,パーマネント代,613,0.2,20.9,549,0.5,739,0.4,171,0.1,424,0.2,677,0.2,578,0.1,1153,0.1
2,1,洗濯代,1155,0.3,-10.6,393,0.4,600,0.3,617,0.3,940,0.3,1164,0.4,1724,0.4,2636,0.3
2,1,新聞,2991,0.9,-0.3,2163,2,2870,1.7,2891,1.3,2505,0.9,3395,1,3787,0.9,3310,0.4
2,1,私立小学校,134,0,306.1,-,-,-,-,-,-,-,-,-,-,-,-,931,0.1
2,1,私立中学校,855,0.3,24.5,-,-,-,-,95,0,416,0.2,-,-,4877,1.2,594,0.1
2,1,私立高校,942,0.3,-3.5,-,-,855,0.5,522,0.2,297,0.1,214,0.1,-,-,4684,0.6
2,1,私立大学,84,0,-94.7,-,-,-,-,-,-,-,-,-,-,496,0.1,92,0
2,1,幼稚園,1636,0.5,-4.5,112,0.1,1395,0.8,2131,0.9,2051,0.8,2676,0.8,1752,0.4,1320,0.2
2,1,民営家賃,15605,4.6,48.7,2328,2.1,3729,2.2,9520,4.2,18966,6.9,20668,6.3,13621,3.3,40217,4.9
2,1,地代,518,0.2,-15.8,-,-,362,0.2,411,0.2,820,0.3,627,0.2,179,0,1225,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年6月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
