項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,389,-,-,54,-,54,-,55,-,57,-,58,-,58,-,53,-
0,0,世帯人員,3.34,-,-,2.98,-,3.12,-,3.38,-,3.43,-,3.36,-,3.41,-,3.67,-
0,0,有業人員,1.63,-,-,1.5,-,1.52,-,1.66,-,1.48,-,1.63,-,1.76,-,1.85,-
0,0,世帯主平均年齢,47.2,-,-,52.6,-,47.1,-,44.7,-,45.1,-,45.6,-,47.3,-,48.3,-
0,0,消費支出,374207,-,9.8,282087,-,297053,-,307669,-,327689,-,339265,-,473258,-,589431,-
0,0,公共的料金,123758,33.1,20.1,75174,26.6,84774,28.5,121435,39.5,92209,28.1,97621,28.8,162106,34.3,231089,39.2
1,0,公共料金等,62000,16.6,-2,44420,15.7,49129,16.5,61631,20,63805,19.5,57233,16.9,79874,16.9,77578,13.2
1,1,米,2153,0.6,-1.6,1603,0.6,2381,0.8,2056,0.7,1696,0.5,1834,0.5,2164,0.5,3328,0.6
1,1,食塩,38,0,31,46,0,10,0,7,0,23,0,96,0,48,0,33,0
1,1,学校給食,1128,0.3,-30,357,0.1,350,0.1,1001,0.3,2651,0.8,993,0.3,1367,0.3,1185,0.2
1,1,公営家賃,1815,0.5,-28.9,2841,1,4696,1.6,2452,0.8,2783,0.8,-,-,-,-,-,-
1,1,電気代,12512,3.3,15.8,11691,4.1,11662,3.9,13751,4.5,12162,3.7,12401,3.7,11724,2.5,14147,2.4
1,1,都市ガス,3211,0.9,-7.7,3127,1.1,2873,1,3354,1.1,3128,1,3378,1,3029,0.6,3577,0.6
1,1,上下水道料,4558,1.2,-6.7,4434,1.6,2974,1,4850,1.6,5165,1.6,4806,1.4,5186,1.1,4473,0.8
1,1,医科診療代,3429,0.9,25.4,1512,0.5,3041,1,1428,0.5,1678,0.5,5474,1.6,8430,1.8,2432,0.4
1,1,歯科診療代,2234,0.6,-25.5,732,0.3,502,0.2,1268,0.4,453,0.1,670,0.2,11321,2.4,663,0.1
1,1,出産入院料,260,0.1,...,-,-,1843,0.6,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1033,0.3,-58.2,432,0.2,827,0.3,5918,1.9,-,-,-,-,-,-,-,-
1,1,鉄道運賃,3873,1,-9.4,1320,0.5,1417,0.5,2612,0.8,3243,1,4613,1.4,6207,1.3,7629,1.3
1,1,鉄道通学定期代,1744,0.5,48.9,1206,0.4,1026,0.3,1045,0.3,1003,0.3,2282,0.7,1762,0.4,3853,0.7
1,1,鉄道通勤定期代,3110,0.8,-13.6,228,0.1,1111,0.4,2197,0.7,3980,1.2,2270,0.7,7158,1.5,4797,0.8
1,1,バス代,603,0.2,48.5,363,0.1,461,0.2,182,0.1,794,0.2,901,0.3,706,0.1,820,0.1
1,1,バス通学定期代,389,0.1,170.1,473,0.2,215,0.1,-,-,-,-,85,0,347,0.1,1593,0.3
1,1,バス通勤定期代,82,0,-65.7,-,-,-,-,-,-,512,0.2,67,0,-,-,-,-
1,1,タクシー代,878,0.2,-3.5,453,0.2,491,0.2,849,0.3,1105,0.3,763,0.2,1188,0.3,1291,0.2
1,1,航空運賃,236,0.1,-87.3,-,-,-,-,509,0.2,72,0,243,0.1,-,-,817,0.1
1,1,郵便料,149,0,-35.5,138,0,249,0.1,77,0,171,0.1,54,0,78,0,278,0
1,1,固定電話通信料,2477,0.7,14.8,2466,0.9,1844,0.6,2377,0.8,2441,0.7,2272,0.7,2298,0.5,3621,0.6
1,1,移動電話通信料,11213,3,23.8,5880,2.1,8238,2.8,13390,4.4,13872,4.2,10367,3.1,10623,2.2,16036,2.7
1,1,ＮＨＫ放送受信料,933,0.2,10.8,936,0.3,236,0.1,235,0.1,1271,0.4,617,0.2,1515,0.3,1717,0.3
1,1,ケーブルテレビ受信料,1020,0.3,-3,1192,0.4,913,0.3,443,0.1,1659,0.5,561,0.2,1125,0.2,1257,0.2
1,1,他の受信料,150,0,-32.1,10,0,-,-,209,0.1,282,0.1,3,0,93,0,452,0.1
1,1,国公立小学校,499,0.1,17.4,204,0.1,440,0.1,255,0.1,727,0.2,559,0.2,778,0.2,534,0.1
1,1,国公立中学校,344,0.1,4.6,-,-,146,0,-,-,738,0.2,383,0.1,272,0.1,870,0.1
1,1,国公立高校,385,0.1,-51.6,1372,0.5,137,0,-,-,477,0.1,-,-,716,0.2,-,-
1,1,国公立大学,357,0.1,-45.4,425,0.2,25,0,216,0.1,221,0.1,228,0.1,-,-,1373,0.2
1,1,たばこ,1186,0.3,6.2,981,0.3,1023,0.3,951,0.3,1498,0.5,1314,0.4,1739,0.4,803,0.1
2,0,準公共料金等,61758,16.5,55.3,30754,10.9,35644,12,59804,19.4,28404,8.7,40388,11.9,82232,17.4,153511,26
2,1,牛乳,1431,0.4,4.1,1391,0.5,1285,0.4,1105,0.4,1354,0.4,1489,0.4,1714,0.4,1678,0.3
2,1,灯油,19,0,46.2,112,0,18,0,-,-,-,-,-,-,-,-,-,-
2,1,プロパンガス,366,0.1,28.9,352,0.1,478,0.2,406,0.1,285,0.1,193,0.1,491,0.1,354,0.1
2,1,理髪料,363,0.1,6.5,355,0.1,341,0.1,236,0.1,397,0.1,318,0.1,389,0.1,505,0.1
2,1,パーマネント代,262,0.1,-17.6,371,0.1,81,0,-,-,161,0,267,0.1,408,0.1,545,0.1
2,1,洗濯代,735,0.2,9.2,222,0.1,792,0.3,391,0.1,661,0.2,494,0.1,504,0.1,2076,0.4
2,1,新聞,2574,0.7,2.9,2958,1,1936,0.7,2154,0.7,2106,0.6,2237,0.7,2700,0.6,3911,0.7
2,1,私立小学校,921,0.2,-54.1,-,-,-,-,-,-,-,-,6439,1.9,-,-,-,-
2,1,私立中学校,4017,1.1,...,5981,2.1,-,-,-,-,-,-,47,0,3000,0.6,18909,3.2
2,1,私立高校,3833,1,42.9,-,-,5259,1.8,-,-,-,-,884,0.3,7065,1.5,13543,2.3
2,1,私立大学,25285,6.8,106.4,-,-,-,-,26855,8.7,13154,4,7367,2.2,46489,9.8,82090,13.9
2,1,幼稚園,3662,1,8.7,4408,1.6,4743,1.6,3198,1,3011,0.9,4417,1.3,3136,0.7,2742,0.5
