項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7624,-,1669,-,303,-,404,-
0,0,0,0,0,調査世帯数,768,-,592,-,122,-,26,-,28,-
0,0,0,0,0,世帯人員,3.05,-,3.05,-,2.91,-,2.83,-,3.76,-
0,0,0,0,0,有業人員,1.28,-,1.25,-,1.45,-,1.06,-,1.3,-
0,0,0,0,0,世帯主平均年齢,57.4,-,60.4,-,46.9,-,60.2,-,40.7,-
2,2,0,0,0,生計支出,353770,-,332742,-,469424,-,265532,-,338994,-
2,3,0,0,0,消費支出,336072,100,332742,100,363391,100,265532,100,338994,100
2,4,1,0,0,食料,81169,24.2,83988,25.2,72040,19.8,66009,24.9,77052,22.7
2,5,1,1,0,穀類,7055,2.1,7270,2.2,6023,1.7,6226,2.3,7864,2.3
2,6,1,1,1,米類,2529,0.8,2713,0.8,1734,0.5,1973,0.7,2755,0.8
2,6,1,1,2,パン,2792,0.8,2791,0.8,2718,0.7,2346,0.9,3454,1
2,6,1,1,3,めん類,1384,0.4,1413,0.4,1227,0.3,1515,0.6,1383,0.4
2,6,1,1,4,他の穀類,349,0.1,353,0.1,344,0.1,393,0.1,273,0.1
2,5,1,2,0,魚介類,6089,1.8,6605,2,3950,1.1,6300,2.4,5013,1.5
2,6,1,2,1,生鮮魚介,3675,1.1,3989,1.2,2244,0.6,4195,1.6,3273,1
2,6,1,2,2,塩干魚介,1143,0.3,1247,0.4,839,0.2,776,0.3,696,0.2
2,6,1,2,3,魚肉練製品,505,0.2,534,0.2,357,0.1,558,0.2,525,0.2
2,6,1,2,4,他の魚介加工品,766,0.2,835,0.3,508,0.1,771,0.3,519,0.2
2,5,1,3,0,肉類,6946,2.1,7322,2.2,5241,1.4,5535,2.1,7972,2.4
2,6,1,3,1,生鮮肉,5437,1.6,5742,1.7,4118,1.1,4210,1.6,6049,1.8
2,6,1,3,2,加工肉,1510,0.4,1580,0.5,1123,0.3,1326,0.5,1923,0.6
2,5,1,4,0,乳卵類,3749,1.1,3883,1.2,3218,0.9,3261,1.2,3798,1.1
2,6,1,4,1,牛乳,1369,0.4,1436,0.4,1084,0.3,1137,0.4,1467,0.4
2,6,1,4,2,乳製品,1706,0.5,1743,0.5,1601,0.4,1465,0.6,1628,0.5
2,6,1,4,3,卵,674,0.2,704,0.2,533,0.1,660,0.2,703,0.2
2,5,1,5,0,野菜・海藻,10050,3,10777,3.2,7307,2,8812,3.3,8599,2.5
2,6,1,5,1,生鮮野菜,7135,2.1,7649,2.3,5241,1.4,5659,2.1,6357,1.9
2,6,1,5,2,乾物・海藻,693,0.2,753,0.2,467,0.1,621,0.2,552,0.2
2,6,1,5,3,大豆加工品,1105,0.3,1183,0.4,782,0.2,1200,0.5,881,0.3
2,6,1,5,4,他の野菜・海藻加工品,1118,0.3,1192,0.4,818,0.2,1333,0.5,808,0.2
2,5,1,6,0,果物,2990,0.9,3268,1,2066,0.6,1840,0.7,2413,0.7
2,6,1,6,1,生鮮果物,2778,0.8,3051,0.9,1900,0.5,1748,0.7,2042,0.6
2,6,1,6,2,果物加工品,211,0.1,217,0.1,166,0,92,0,371,0.1
2,5,1,7,0,油脂・調味料,3510,1,3698,1.1,2752,0.8,3397,1.3,3183,0.9
2,6,1,7,1,油脂,348,0.1,369,0.1,250,0.1,349,0.1,352,0.1
2,6,1,7,2,調味料,3162,0.9,3329,1,2502,0.7,3048,1.1,2831,0.8
2,5,1,8,0,菓子類,5636,1.7,5491,1.7,6217,1.7,5279,2,6231,1.8
2,5,1,9,0,調理食品,8849,2.6,9098,2.7,8712,2.4,7135,2.7,6003,1.8
2,6,1,9,1,主食的調理食品,3766,1.1,3883,1.2,3494,1,3332,1.3,3023,0.9
2,6,1,9,2,他の調理食品,5083,1.5,5216,1.6,5218,1.4,3802,1.4,2981,0.9
2,5,1,10,0,飲料,5084,1.5,5094,1.5,4853,1.3,6403,2.4,4863,1.4
2,6,1,10,1,茶類,1234,0.4,1294,0.4,1017,0.3,1262,0.5,966,0.3
2,6,1,10,2,コーヒー・ココア,942,0.3,947,0.3,936,0.3,1314,0.5,612,0.2
2,6,1,10,3,他の飲料,2908,0.9,2854,0.9,2899,0.8,3827,1.4,3285,1
2,5,1,11,0,酒類,3312,1,3528,1.1,2594,0.7,1999,0.8,3202,0.9
2,5,1,12,0,外食,17898,5.3,17953,5.4,19109,5.3,9821,3.7,17912,5.3
2,6,1,12,1,一般外食,16980,5.1,17147,5.2,18411,5.1,8731,3.3,14106,4.2
2,6,1,12,2,学校給食,918,0.3,806,0.2,699,0.2,1090,0.4,3807,1.1
2,4,2,0,0,住居,34180,10.2,19896,6,94632,26,49947,18.8,42169,12.4
2,5,2,1,0,家賃地代,19927,5.9,1729,0.5,93954,25.9,49421,18.6,35414,10.4
2,5,2,2,0,設備修繕・維持,14253,4.2,18167,5.5,678,0.2,525,0.2,6755,2
2,6,2,2,1,設備材料,4309,1.3,5570,1.7,275,0.1,445,0.2,67,0
2,6,2,2,2,工事その他のサービス,9944,3,12597,3.8,402,0.1,80,0,6688,2
2,4,3,0,0,光熱・水道,19708,5.9,20721,6.2,15751,4.3,17874,6.7,18309,5.4
2,5,3,1,0,電気代,8200,2.4,8630,2.6,6682,1.8,6358,2.4,7753,2.3
2,5,3,2,0,ガス代,6012,1.8,6144,1.8,5251,1.4,7056,2.7,5885,1.7
2,5,3,3,0,他の光熱,73,0,26,0,141,0,-,-,736,0.2
2,5,3,4,0,上下水道料,5422,1.6,5921,1.8,3678,1,4460,1.7,3935,1.2
2,4,4,0,0,家具・家事用品,12577,3.7,12515,3.8,13897,3.8,10594,4,9771,2.9
2,5,4,1,0,家庭用耐久財,5023,1.5,4925,1.5,5990,1.6,5085,1.9,2833,0.8
2,6,4,1,1,家事用耐久財,1675,0.5,1314,0.4,3119,0.9,2415,0.9,1975,0.6
2,6,4,1,2,冷暖房用器具,2905,0.9,3160,0.9,2329,0.6,2497,0.9,780,0.2
2,6,4,1,3,一般家具,443,0.1,451,0.1,543,0.1,173,0.1,77,0
2,5,4,2,0,室内装備・装飾品,510,0.2,552,0.2,504,0.1,100,0,43,0
2,5,4,3,0,寝具類,723,0.2,617,0.2,1021,0.3,808,0.3,1417,0.4
2,5,4,4,0,家事雑貨,2532,0.8,2482,0.7,2957,0.8,1860,0.7,2222,0.7
2,5,4,5,0,家事用消耗品,3204,1,3249,1,3148,0.9,2431,0.9,3173,0.9
2,5,4,6,0,家事サービス,584,0.2,689,0.2,277,0.1,311,0.1,82,0
2,4,5,0,0,被服及び履物,15738,4.7,15975,4.8,15909,4.4,6430,2.4,17536,5.2
2,5,5,1,0,和服,81,0,71,0,94,0,-,-,275,0.1
2,5,5,2,0,洋服,6306,1.9,6298,1.9,6645,1.8,2324,0.9,8030,2.4
2,6,5,2,1,男子用洋服,2646,0.8,2898,0.9,1832,0.5,137,0.1,3129,0.9
2,6,5,2,2,婦人用洋服,3094,0.9,2950,0.9,4428,1.2,1741,0.7,1299,0.4
2,6,5,2,3,子供用洋服,566,0.2,450,0.1,385,0.1,446,0.2,3602,1.1
2,5,5,3,0,シャツ・セーター類,3125,0.9,3303,1,2370,0.7,1411,0.5,4157,1.2
2,6,5,3,1,男子用シャツ・セーター類,1106,0.3,1110,0.3,1047,0.3,473,0.2,1763,0.5
2,6,5,3,2,婦人用シャツ・セーター類,1845,0.5,2061,0.6,1159,0.3,938,0.4,1290,0.4
2,6,5,3,3,子供用シャツ・セーター類,173,0.1,133,0,164,0,-,-,1104,0.3
2,5,5,4,0,下着類,1341,0.4,1384,0.4,1333,0.4,347,0.1,1294,0.4
2,6,5,4,1,男子用下着類,472,0.1,492,0.1,442,0.1,234,0.1,387,0.1
2,6,5,4,2,婦人用下着類,731,0.2,775,0.2,689,0.2,85,0,563,0.2
2,6,5,4,3,子供用下着類,138,0,117,0,202,0.1,28,0,344,0.1
2,5,5,5,0,生地・糸類,199,0.1,218,0.1,187,0.1,55,0,11,0
2,5,5,6,0,他の被服,1191,0.4,1261,0.4,1114,0.3,571,0.2,666,0.2
2,5,5,7,0,履物類,2174,0.6,2075,0.6,2823,0.8,1295,0.5,2023,0.6
2,5,5,8,0,被服関連サービス,1321,0.4,1365,0.4,1343,0.4,427,0.2,1080,0.3
2,4,6,0,0,保健医療,19075,5.7,19862,6,18487,5.1,14550,5.5,10043,3
2,5,6,1,0,医薬品,2346,0.7,2439,0.7,2210,0.6,2324,0.9,1171,0.3
2,5,6,2,0,健康保持用摂取品,1776,0.5,1706,0.5,1313,0.4,7431,2.8,761,0.2
