項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,調査世帯数,757,-,-,98,-,108,-,115,-,110,-,112,-,108,-,106,-
0,世帯人員,3.02,-,-,2.75,-,2.8,-,3.01,-,3.06,-,3.04,-,3.05,-,3.41,-
0,有業人員,1.28,-,-,1.09,-,1.1,-,1.27,-,1.38,-,1.36,-,1.34,-,1.45,-
0,世帯主平均年齢,57.5,-,-,62.3,-,61.2,-,57,-,56.7,-,54.7,-,54.7,-,55.9,-
0,消費支出,349877,100,-0.6,114344,100,176657,100,226643,100,273039,100,327867,100,432246,100,895819,100
2,基礎的支出,164593,47,2.7,82991,72.6,115731,65.5,134468,59.3,151544,55.5,180212,55,201456,46.6,285081,31.8
3,選択的支出,185284,53,-3.4,31353,27.4,60926,34.5,92176,40.7,121495,44.5,147655,45,230789,53.4,610737,68.2
1,食料,82793,23.7,-0.1,49797,43.6,60980,34.5,76776,33.9,78821,28.9,90528,27.6,107078,24.8,115406,12.9
2,基礎的支出,63522,18.2,-1.3,43093,37.7,52144,29.5,61626,27.2,64404,23.6,67874,20.7,76005,17.6,79402,8.9
3,選択的支出,19271,5.5,4.2,6704,5.9,8835,5,15150,6.7,14417,5.3,22654,6.9,31073,7.2,36004,4
1,住居,25218,7.2,18.9,4290,3.8,9290,5.3,12848,5.7,17681,6.5,37551,11.5,38030,8.8,56678,6.3
2,基礎的支出,23391,6.7,19.7,3580,3.1,8698,4.9,11135,4.9,15416,5.6,37196,11.3,32666,7.6,54890,6.1
3,選択的支出,1827,0.5,9.2,710,0.6,593,0.3,1713,0.8,2266,0.8,355,0.1,5365,1.2,1787,0.2
1,光熱・水道,24814,7.1,-2.9,14793,12.9,21993,12.4,24079,10.6,23379,8.6,26708,8.1,27114,6.3,35557,4
2,基礎的支出,24814,7.1,-2.9,14793,12.9,21993,12.4,24079,10.6,23379,8.6,26708,8.1,27114,6.3,35557,4
3,選択的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,家具・家事用品,8648,2.5,-9.6,2752,2.4,5200,2.9,4724,2.1,8278,3,9091,2.8,12925,3,17507,2
2,基礎的支出,5598,1.6,0.6,2445,2.1,3815,2.2,3502,1.5,6888,2.5,5029,1.5,7280,1.7,10190,1.1
3,選択的支出,3050,0.9,-23.8,307,0.3,1385,0.8,1222,0.5,1390,0.5,4062,1.2,5645,1.3,7317,0.8
1,被服及び履物,16352,4.7,9.9,4156,3.6,8040,4.6,10283,4.5,11511,4.2,13862,4.2,24320,5.6,42178,4.7
2,基礎的支出,1046,0.3,-10.9,520,0.5,714,0.4,1021,0.5,945,0.3,936,0.3,1168,0.3,2012,0.2
3,選択的支出,15306,4.4,11.7,3636,3.2,7327,4.1,9262,4.1,10567,3.9,12925,3.9,23152,5.4,40166,4.5
1,保健医療,15694,4.5,15.3,5706,5,8202,4.6,9454,4.2,11732,4.3,13210,4,16775,3.9,44646,5
2,基礎的支出,11197,3.2,15.2,4816,4.2,7357,4.2,7969,3.5,9079,3.3,9404,2.9,13639,3.2,26046,2.9
3,選択的支出,4497,1.3,15.6,891,0.8,845,0.5,1485,0.7,2653,1,3806,1.2,3137,0.7,18600,2.1
1,交通・通信,32966,9.4,-16.9,9145,8,14252,8.1,20661,9.1,29707,10.9,35555,10.8,49382,11.4,71860,8
2,基礎的支出,8144,2.3,-2.1,3029,2.6,3770,2.1,6223,2.7,8122,3,7805,2.4,13213,3.1,14816,1.7
3,選択的支出,24822,7.1,-20.8,6117,5.3,10482,5.9,14438,6.4,21585,7.9,27750,8.5,36169,8.4,57044,6.4
1,教育,39903,11.4,-29.1,1157,1,1367,0.8,4540,2,10552,3.9,9281,2.8,17516,4.1,234113,26.1
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,39903,11.4,-29.1,1157,1,1367,0.8,4540,2,10552,3.9,9281,2.8,17516,4.1,234113,26.1
1,教養娯楽,43801,12.5,29.5,10746,9.4,19104,10.8,27302,12,34384,12.6,40926,12.5,67422,15.6,106437,11.9
2,基礎的支出,10087,2.9,12.2,5421,4.7,7297,4.1,8723,3.8,9201,3.4,10656,3.3,11343,2.6,17930,2
3,選択的支出,33714,9.6,35.7,5325,4.7,11807,6.7,18579,8.2,25183,9.2,30270,9.2,56079,13,88507,9.9
1,その他の消費支出,59689,17.1,9.6,11802,10.3,28229,16,35976,15.9,46992,17.2,51155,15.6,71683,16.6,171437,19.1
2,基礎的支出,16793,4.8,-1.1,5297,4.6,9942,5.6,10191,4.5,14109,5.2,14604,4.5,19029,4.4,44236,4.9
3,選択的支出,42896,12.3,14.4,6505,5.7,18286,10.4,25785,11.4,32882,12,36551,11.1,52654,12.2,127200,14.2
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年4月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―全世帯―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
