項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1151,-,1420,-,2069,-,1761,-,1367,-,918,-,811,-,502,-
0,0,0,0,0,調査世帯数,372,-,43,-,52,-,78,-,64,-,51,-,35,-,32,-,17,-
0,0,0,0,0,世帯人員,3.28,-,2.83,-,3.38,-,3.61,-,3.36,-,3.45,-,3.55,-,2.62,-,2.46,-
0,0,0,0,0,有業人員,1.61,-,1.38,-,1.54,-,1.4,-,1.47,-,1.95,-,1.75,-,1.89,-,2,-
0,0,0,0,0,世帯主平均年齢,46.6,-,31,-,37,-,42.1,-,47.2,-,51.9,-,56.5,-,62.1,-,68.2,-
1,0,0,0,0,受取,998377,-,759944,-,944160,-,913402,-,1205204,-,1061740,-,1070181,-,1142153,-,786971,-
1,1,0,0,0,実収入,493430,100,388456,100,502301,100,458695,100,591223,100,570694,100,518177,100,516324,100,216401,100
1,2,0,0,0,経常収入,488722,99,388028,99.9,498480,99.2,452008,98.5,583566,98.7,570384,99.9,513986,99.2,512259,99.2,203925,94.2
1,3,0,0,0,勤め先収入,481816,97.6,386142,99.4,496599,98.9,441388,96.2,578448,97.8,566863,99.3,507914,98,497292,96.3,182604,84.4
1,4,0,0,0,世帯主収入,422504,85.6,345566,89,429419,85.5,411425,89.7,524959,88.8,484574,84.9,442296,85.4,352187,68.2,173959,80.4
1,6,0,0,0,うち男,403934,81.9,343588,88.4,417274,83.1,391463,85.3,488085,82.6,457679,80.2,437535,84.4,344888,66.8,148306,68.5
1,5,0,0,0,定期収入,416971,84.5,329280,84.8,425751,84.8,406024,88.5,519222,87.8,481563,84.4,438470,84.6,349158,67.6,173959,80.4
1,5,0,0,0,臨時収入,3356,0.7,475,0.1,3668,0.7,5400,1.2,5737,1,407,0.1,3826,0.7,3029,0.6,-,-
1,5,0,0,0,賞与,2176,0.4,15812,4.1,-,-,-,-,-,-,2604,0.5,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,54606,11.1,38113,9.8,67179,13.4,29964,6.5,43273,7.3,81216,14.2,51083,9.9,133735,25.9,4258,2
1,6,0,0,0,うち女,53151,10.8,38113,9.8,62701,12.5,29964,6.5,38624,6.5,81216,14.2,51083,9.9,133735,25.9,4258,2
1,4,0,0,0,他の世帯員収入,4707,1,2463,0.6,-,-,-,-,10217,1.7,1073,0.2,14535,2.8,11371,2.2,4387,2
1,3,0,0,0,事業・内職収入,2450,0.5,1856,0.5,848,0.2,1562,0.3,2779,0.5,2238,0.4,-,-,-,-,19871,9.2
1,4,0,0,0,家賃収入,1068,0.2,619,0.2,-,-,-,-,-,-,-,-,-,-,-,-,19871,9.2
1,4,0,0,0,他の事業収入,876,0.2,1237,0.3,-,-,1182,0.3,2779,0.5,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,505,0.1,-,-,848,0.2,380,0.1,-,-,2238,0.4,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,4456,0.9,30,0,1033,0.2,9057,2,2339,0.4,1283,0.2,6072,1.2,14966,2.9,1450,0.7
1,4,0,0,0,財産収入,151,0,-,-,-,-,-,-,-,-,-,-,-,-,979,0.2,1419,0.7
1,4,0,0,0,社会保障給付,3785,0.8,30,0,1033,0.2,7566,1.6,1725,0.3,531,0.1,6072,1.2,13987,2.7,-,-
1,5,0,0,0,公的年金給付,1050,0.2,-,-,-,-,-,-,-,-,-,-,-,-,12945,2.5,-,-
