項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,382,-,-,57,-,52,-,56,-,52,-,55,-,56,-,54,-
0,0,世帯人員,3.42,-,-,3.15,-,3.04,-,3.43,-,3.6,-,3.47,-,3.42,-,3.8,-
0,0,有業人員,1.66,-,-,1.46,-,1.49,-,1.54,-,1.69,-,1.79,-,1.82,-,1.81,-
0,0,世帯主平均年齢,47.2,-,-,54.4,-,47.3,-,42.1,-,44,-,45.4,-,47.4,-,49.4,-
0,0,消費支出,338491,-,-0.9,283560,-,306398,-,299253,-,287852,-,308871,-,389886,-,490520,-
0,0,公共的料金,103021,30.4,1.6,84813,29.9,110452,36,99679,33.3,91332,31.7,81396,26.4,110723,28.4,141922,28.9
1,0,公共料金等,62080,18.3,-3.6,60722,21.4,53966,17.6,59549,19.9,54090,18.8,60863,19.7,60073,15.4,84784,17.3
1,1,米,2538,0.7,13.2,2905,1,2492,0.8,1976,0.7,2260,0.8,2918,0.9,2526,0.6,2688,0.5
1,1,食塩,27,0,-3.6,16,0,34,0,23,0,25,0,33,0,28,0,34,0
1,1,学校給食,1644,0.5,-10.7,862,0.3,272,0.1,2391,0.8,2193,0.8,2294,0.7,1994,0.5,1492,0.3
1,1,公営家賃,2401,0.7,-14.8,4508,1.6,2193,0.7,2624,0.9,5542,1.9,1996,0.6,-,-,-,-
1,1,電気代,8965,2.6,-0.1,8001,2.8,8576,2.8,8475,2.8,7620,2.6,9949,3.2,8759,2.2,11328,2.3
1,1,都市ガス,6339,1.9,-13.8,4188,1.5,6463,2.1,6810,2.3,6298,2.2,7084,2.3,6126,1.6,7375,1.5
1,1,上下水道料,4859,1.4,-8,4144,1.5,4747,1.5,5024,1.7,4180,1.5,4533,1.5,4290,1.1,7043,1.4
1,1,医科診療代,2470,0.7,-12.2,3103,1.1,1939,0.6,1883,0.6,2590,0.9,2176,0.7,2136,0.5,3448,0.7
1,1,歯科診療代,1472,0.4,-21.5,828,0.3,1060,0.3,450,0.2,565,0.2,976,0.3,956,0.2,5394,1.1
1,1,出産入院料,228,0.1,...,-,-,-,-,-,-,-,-,-,-,1441,0.4,155,0
1,1,他の入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,鉄道運賃,4341,1.3,14.5,5899,2.1,6346,2.1,5301,1.8,1905,0.7,2745,0.9,4150,1.1,4034,0.8
1,1,鉄道通学定期代,178,0.1,-73.3,-,-,62,0,-,-,29,0,17,0,-,-,1118,0.2
1,1,鉄道通勤定期代,2523,0.7,-2.5,1499,0.5,540,0.2,708,0.2,1968,0.7,4217,1.4,3501,0.9,5185,1.1
1,1,バス代,419,0.1,47,266,0.1,590,0.2,537,0.2,135,0,358,0.1,425,0.1,614,0.1
1,1,バス通学定期代,91,0,116.7,125,0,-,-,-,-,91,0,50,0,-,-,365,0.1
1,1,バス通勤定期代,110,0,155.8,-,-,665,0.2,-,-,-,-,-,-,12,0,97,0
1,1,タクシー代,671,0.2,-11,206,0.1,559,0.2,561,0.2,375,0.1,213,0.1,840,0.2,1915,0.4
1,1,航空運賃,120,0,-88.3,-,-,-,-,-,-,-,-,-,-,-,-,822,0.2
1,1,郵便料,198,0.1,44.5,245,0.1,86,0,36,0,157,0.1,140,0,534,0.1,189,0
1,1,固定電話通信料,2431,0.7,-8.6,2049,0.7,1882,0.6,2931,1,2474,0.9,2153,0.7,2405,0.6,3100,0.6
1,1,移動電話通信料,11926,3.5,13.2,9031,3.2,10093,3.3,12831,4.3,9622,3.3,11344,3.7,12515,3.2,17897,3.6
1,1,ＮＨＫ放送受信料,823,0.2,17.4,1101,0.4,721,0.2,729,0.2,986,0.3,176,0.1,1407,0.4,649,0.1
