項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,386,-,-,53,-,54,-,57,-,54,-,55,-,60,-,53,-
0,0,世帯人員,3.42,-,-,3.01,-,2.86,-,3.73,-,3.72,-,3.62,-,3.43,-,3.52,-
0,0,有業人員,1.65,-,-,1.53,-,1.63,-,1.59,-,1.6,-,1.9,-,1.64,-,1.63,-
0,0,世帯主平均年齢,47,-,-,50.7,-,50.4,-,43.6,-,43.1,-,44.6,-,47.6,-,49.1,-
0,0,消費支出,316365,-,3.5,265726,-,283424,-,266877,-,322524,-,307643,-,353335,-,413551,-
0,0,公共的料金,108629,34.3,7,76808,28.9,105773,37.3,96122,36,110898,34.4,110940,36.1,134509,38.1,124905,30.2
1,0,公共料金等,68973,21.8,5.9,56433,21.2,62336,22,59134,22.2,64796,20.1,70497,22.9,89819,25.4,79417,19.2
1,1,米,2388,0.8,6.8,1819,0.7,2356,0.8,2480,0.9,2553,0.8,2774,0.9,2264,0.6,2471,0.6
1,1,食塩,30,0,-11.8,50,0,19,0,16,0,24,0,24,0,23,0,53,0
1,1,学校給食,1362,0.4,-25.1,940,0.4,737,0.3,727,0.3,1593,0.5,2272,0.7,1842,0.5,1427,0.3
1,1,公営家賃,2309,0.7,6.1,1087,0.4,2660,0.9,4585,1.7,2320,0.7,5582,1.8,-,-,-,-
1,1,電気代,13538,4.3,14.7,12159,4.6,13672,4.8,11464,4.3,14791,4.6,12101,3.9,15280,4.3,15268,3.7
1,1,都市ガス,9600,3,-9.6,9487,3.6,9738,3.4,8208,3.1,10605,3.3,8284,2.7,10260,2.9,10604,2.6
1,1,上下水道料,6243,2,12.9,5799,2.2,5484,1.9,7140,2.7,7144,2.2,6910,2.2,7111,2,4110,1
1,1,医科診療代,2655,0.8,-10.7,2393,0.9,3297,1.2,1689,0.6,1750,0.5,2302,0.7,3730,1.1,3417,0.8
1,1,歯科診療代,3558,1.1,121.5,1210,0.5,780,0.3,1032,0.4,4024,1.2,7648,2.5,3843,1.1,6380,1.5
1,1,出産入院料,391,0.1,...,-,-,1441,0.5,-,-,-,-,-,-,1297,0.4,-,-
1,1,他の入院料,448,0.1,-18.4,-,-,919,0.3,-,-,-,-,-,-,-,-,2208,0.5
1,1,鉄道運賃,2401,0.8,-11.1,2274,0.9,4268,1.5,608,0.2,1452,0.5,1620,0.5,1736,0.5,4872,1.2
1,1,鉄道通学定期代,211,0.1,-31.7,98,0,-,-,610,0.2,-,-,261,0.1,80,0,416,0.1
1,1,鉄道通勤定期代,1490,0.5,-36.8,1160,0.4,645,0.2,1056,0.4,700,0.2,942,0.3,2720,0.8,3161,0.8
1,1,バス代,288,0.1,-18.2,241,0.1,163,0.1,201,0.1,254,0.1,313,0.1,278,0.1,564,0.1
1,1,バス通学定期代,123,0,35.2,72,0,-,-,-,-,49,0,112,0,-,-,622,0.2
1,1,バス通勤定期代,109,0,505.6,-,-,137,0,-,-,-,-,619,0.2,18,0,-,-
1,1,タクシー代,625,0.2,-31.4,602,0.2,440,0.2,889,0.3,770,0.2,170,0.1,435,0.1,1056,0.3
1,1,航空運賃,3280,1,59.9,-,-,955,0.3,-,-,382,0.1,-,-,19161,5.4,2201,0.5
1,1,郵便料,66,0,-69.2,35,0,125,0,79,0,73,0,44,0,79,0,30,0
1,1,固定電話通信料,2488,0.8,7.3,2096,0.8,2288,0.8,2841,1.1,2045,0.6,2394,0.8,2874,0.8,2860,0.7
1,1,移動電話通信料,10849,3.4,4.8,10941,4.1,8299,2.9,10865,4.1,10657,3.3,10566,3.4,11989,3.4,12556,3
1,1,ＮＨＫ放送受信料,1043,0.3,-22.5,470,0.2,1047,0.4,1188,0.4,712,0.2,1017,0.3,1019,0.3,1834,0.4
1,1,ケーブルテレビ受信料,1198,0.4,14.8,1729,0.7,568,0.2,1125,0.4,1380,0.4,1165,0.4,1414,0.4,1001,0.2
1,1,他の受信料,177,0.1,62.4,162,0.1,107,0,95,0,318,0.1,58,0,376,0.1,121,0
1,1,国公立小学校,209,0.1,22.9,35,0,76,0,255,0.1,178,0.1,381,0.1,393,0.1,144,0
1,1,国公立中学校,260,0.1,40.5,130,0,-,-,215,0.1,540,0.2,449,0.1,369,0.1,119,0
1,1,国公立高校,249,0.1,11.2,-,-,19,0,25,0,53,0,701,0.2,171,0,774,0.2
1,1,国公立大学,251,0.1,...,739,0.3,-,-,-,-,-,-,-,-,-,-,1016,0.2
