項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7538,-,1438,-,477,-,547,-
0,0,0,0,0,調査世帯数,748,-,572,-,102,-,35,-,39,-
0,0,0,0,0,世帯人員,3.01,-,3.01,-,2.92,-,2.74,-,3.45,-
0,0,0,0,0,有業人員,1.28,-,1.21,-,1.51,-,1.28,-,1.61,-
0,0,0,0,0,世帯主平均年齢,57.2,-,60.1,-,46.9,-,60.2,-,42.5,-
2,2,0,0,0,生計支出,295893,-,295664,-,322498,-,238689,-,279001,-
2,3,0,0,0,消費支出,294492,100,293805,100,322498,100,238689,100,279001,100
2,4,1,0,0,食料,73011,24.8,76670,26.1,61970,19.2,54901,23,67411,24.2
2,5,1,1,0,穀類,6280,2.1,6645,2.3,4958,1.5,5418,2.3,5471,2
2,6,1,1,1,米類,2254,0.8,2421,0.8,1712,0.5,1568,0.7,1962,0.7
2,6,1,1,2,パン,2482,0.8,2626,0.9,1930,0.6,2361,1,2058,0.7
2,6,1,1,3,めん類,1192,0.4,1235,0.4,1036,0.3,1176,0.5,1023,0.4
2,6,1,1,4,他の穀類,352,0.1,363,0.1,280,0.1,313,0.1,428,0.2
2,5,1,2,0,魚介類,5839,2,6352,2.2,3737,1.2,5651,2.4,4462,1.6
2,6,1,2,1,生鮮魚介,3604,1.2,3893,1.3,2284,0.7,3770,1.6,2948,1.1
2,6,1,2,2,塩干魚介,1049,0.4,1153,0.4,680,0.2,868,0.4,732,0.3
2,6,1,2,3,魚肉練製品,493,0.2,543,0.2,339,0.1,415,0.2,278,0.1
2,6,1,2,4,他の魚介加工品,694,0.2,763,0.3,433,0.1,599,0.3,504,0.2
2,5,1,3,0,肉類,6270,2.1,6682,2.3,4478,1.4,4689,2,6695,2.4
2,6,1,3,1,生鮮肉,5066,1.7,5392,1.8,3582,1.1,3846,1.6,5541,2
2,6,1,3,2,加工肉,1204,0.4,1289,0.4,897,0.3,843,0.4,1154,0.4
2,5,1,4,0,乳卵類,3345,1.1,3580,1.2,2316,0.7,2531,1.1,3521,1.3
2,6,1,4,1,牛乳,1163,0.4,1247,0.4,754,0.2,855,0.4,1355,0.5
2,6,1,4,2,乳製品,1585,0.5,1712,0.6,1046,0.3,1222,0.5,1572,0.6
2,6,1,4,3,卵,596,0.2,620,0.2,516,0.2,454,0.2,595,0.2
