項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,760,-,910,-,1010,-,832,-,1014,-,682,-,1051,-,3740,-,1630,-
0,0,0,0,0,調査世帯数,755,-,55,-,67,-,81,-,63,-,74,-,50,-,80,-,285,-,125,-
0,0,0,0,0,世帯人員,3.02,-,3.13,-,3.74,-,3.6,-,3.58,-,3.44,-,3.54,-,2.76,-,2.41,-,2.3,-
0,0,0,0,0,有業人員,1.28,-,1.34,-,1.37,-,1.51,-,1.6,-,1.81,-,2.07,-,1.6,-,0.74,-,0.44,-
0,0,0,0,0,世帯主平均年齢,57.3,-,30.9,-,37.1,-,42.4,-,46.9,-,51.9,-,56.7,-,62,-,74.1,-,80,-
2,2,0,0,0,生計支出,318520,-,265662,-,278604,-,295595,-,393912,-,372830,-,407791,-,373265,-,282000,-,248577,-
2,3,0,0,0,消費支出,318520,100,265662,100,278604,100,295595,100,393912,100,372830,100,407791,100,373265,100,282000,100,248577,100
2,4,1,0,0,食料,80061,25.1,62576,23.6,71306,25.6,81382,27.5,88509,22.5,86613,23.2,101619,24.9,79182,21.2,78050,27.7,74334,29.9
2,5,1,1,0,穀類,7026,2.2,5540,2.1,5888,2.1,7277,2.5,7613,1.9,8048,2.2,9289,2.3,7599,2,6555,2.3,6252,2.5
2,6,1,1,1,米類,2526,0.8,1861,0.7,1684,0.6,2353,0.8,2922,0.7,2771,0.7,2604,0.6,3153,0.8,2569,0.9,2703,1.1
2,6,1,1,2,パン,2857,0.9,2103,0.8,2547,0.9,3155,1.1,2787,0.7,3515,0.9,4532,1.1,2783,0.7,2559,0.9,2328,0.9
2,6,1,1,3,めん類,1356,0.4,1297,0.5,1286,0.5,1427,0.5,1549,0.4,1389,0.4,1910,0.5,1362,0.4,1212,0.4,1009,0.4
2,6,1,1,4,他の穀類,286,0.1,278,0.1,372,0.1,342,0.1,355,0.1,372,0.1,242,0.1,302,0.1,215,0.1,212,0.1
2,5,1,2,0,魚介類,6316,2,2738,1,3501,1.3,4801,1.6,5321,1.4,6446,1.7,6869,1.7,7427,2,7911,2.8,7226,2.9
2,6,1,2,1,生鮮魚介,3858,1.2,1504,0.6,2017,0.7,2939,1,3231,0.8,4002,1.1,4451,1.1,4436,1.2,4863,1.7,4114,1.7
2,6,1,2,2,塩干魚介,1143,0.4,639,0.2,745,0.3,988,0.3,940,0.2,1050,0.3,1082,0.3,1262,0.3,1431,0.5,1491,0.6
2,6,1,2,3,魚肉練製品,488,0.2,199,0.1,237,0.1,315,0.1,427,0.1,489,0.1,526,0.1,695,0.2,603,0.2,628,0.3
2,6,1,2,4,他の魚介加工品,827,0.3,396,0.1,501,0.2,559,0.2,723,0.2,905,0.2,811,0.2,1034,0.3,1014,0.4,993,0.4
2,5,1,3,0,肉類,6608,2.1,4545,1.7,6073,2.2,7211,2.4,8427,2.1,8172,2.2,8619,2.1,7165,1.9,5644,2,4538,1.8
2,6,1,3,1,生鮮肉,5194,1.6,3420,1.3,4617,1.7,5747,1.9,6639,1.7,6641,1.8,6567,1.6,5748,1.5,4425,1.6,3529,1.4
2,6,1,3,2,加工肉,1415,0.4,1125,0.4,1456,0.5,1463,0.5,1788,0.5,1531,0.4,2052,0.5,1417,0.4,1219,0.4,1010,0.4
2,5,1,4,0,乳卵類,3813,1.2,2756,1,3618,1.3,3886,1.3,4247,1.1,4487,1.2,4275,1,3134,0.8,3884,1.4,3953,1.6
2,6,1,4,1,牛乳,1370,0.4,909,0.3,1133,0.4,1258,0.4,1529,0.4,1422,0.4,1312,0.3,1054,0.3,1601,0.6,1686,0.7
2,6,1,4,2,乳製品,1743,0.5,1392,0.5,1842,0.7,1904,0.6,1789,0.5,2200,0.6,2177,0.5,1463,0.4,1611,0.6,1621,0.7
2,6,1,4,3,卵,701,0.2,456,0.2,642,0.2,723,0.2,930,0.2,866,0.2,786,0.2,617,0.2,671,0.2,647,0.3
2,5,1,5,0,野菜・海藻,9696,3,5404,2,6537,2.3,7537,2.5,9055,2.3,9797,2.6,11888,2.9,10022,2.7,11543,4.1,10838,4.4
2,6,1,5,1,生鮮野菜,6622,2.1,3940,1.5,4544,1.6,5331,1.8,6237,1.6,6691,1.8,7532,1.8,6819,1.8,7866,2.8,7434,3
2,6,1,5,2,乾物・海藻,750,0.2,322,0.1,525,0.2,601,0.2,791,0.2,772,0.2,832,0.2,744,0.2,903,0.3,747,0.3
2,6,1,5,3,大豆加工品,1131,0.4,596,0.2,787,0.3,935,0.3,1167,0.3,1146,0.3,1411,0.3,1138,0.3,1312,0.5,1242,0.5
2,6,1,5,4,他の野菜・海藻加工品,1193,0.4,546,0.2,681,0.2,669,0.2,859,0.2,1188,0.3,2114,0.5,1322,0.4,1461,0.5,1416,0.6
2,5,1,6,0,果物,2994,0.9,1311,0.5,2202,0.8,2211,0.7,2391,0.6,2454,0.7,2980,0.7,2717,0.7,4100,1.5,3999,1.6
2,6,1,6,1,生鮮果物,2695,0.8,1142,0.4,1909,0.7,1861,0.6,2067,0.5,2282,0.6,2722,0.7,2428,0.7,3749,1.3,3716,1.5
2,6,1,6,2,果物加工品,299,0.1,169,0.1,294,0.1,350,0.1,324,0.1,172,0,258,0.1,288,0.1,352,0.1,284,0.1
2,5,1,7,0,油脂・調味料,3349,1.1,2414,0.9,3186,1.1,3125,1.1,3683,0.9,3800,1,3676,0.9,3111,0.8,3449,1.2,3480,1.4
2,6,1,7,1,油脂,309,0.1,242,0.1,353,0.1,219,0.1,214,0.1,374,0.1,355,0.1,321,0.1,327,0.1,287,0.1
2,6,1,7,2,調味料,3040,1,2172,0.8,2833,1,2907,1,3469,0.9,3426,0.9,3321,0.8,2791,0.7,3122,1.1,3193,1.3
2,5,1,8,0,菓子類,5930,1.9,4852,1.8,6608,2.4,7132,2.4,6680,1.7,6851,1.8,6881,1.7,5237,1.4,5264,1.9,5622,2.3
2,5,1,9,0,調理食品,8972,2.8,5441,2,7637,2.7,8276,2.8,8933,2.3,10329,2.8,13072,3.2,9470,2.5,8956,3.2,9100,3.7
2,6,1,9,1,主食的調理食品,4031,1.3,2811,1.1,4147,1.5,4122,1.4,3640,0.9,3399,0.9,5697,1.4,4264,1.1,4115,1.5,4000,1.6
2,6,1,9,2,他の調理食品,4941,1.6,2630,1,3490,1.3,4155,1.4,5293,1.3,6930,1.9,7375,1.8,5206,1.4,4841,1.7,5100,2.1
2,5,1,10,0,飲料,5186,1.6,4641,1.7,4286,1.5,5217,1.8,5436,1.4,5343,1.4,7658,1.9,5089,1.4,4984,1.8,4762,1.9
2,6,1,10,1,茶類,1657,0.5,992,0.4,696,0.2,897,0.3,1301,0.3,1353,0.4,2033,0.5,2180,0.6,2177,0.8,2518,1
2,6,1,10,2,コーヒー・ココア,876,0.3,967,0.4,796,0.3,896,0.3,919,0.2,1130,0.3,1391,0.3,894,0.2,694,0.2,583,0.2
2,6,1,10,3,他の飲料,2653,0.8,2682,1,2793,1,3423,1.2,3216,0.8,2860,0.8,4235,1,2016,0.5,2113,0.7,1661,0.7
2,5,1,11,0,酒類,3108,1,1763,0.7,2860,1,2395,0.8,3567,0.9,2801,0.8,3523,0.9,3955,1.1,3300,1.2,2942,1.2
2,5,1,12,0,外食,17065,5.4,21170,8,18911,6.8,22316,7.5,23156,5.9,18086,4.9,22888,5.6,14256,3.8,12459,4.4,11620,4.7
2,6,1,12,1,一般外食,16089,5.1,20614,7.8,16358,5.9,18917,6.4,20388,5.2,17052,4.6,22777,5.6,14107,3.8,12459,4.4,11620,4.7
2,6,1,12,2,学校給食,976,0.3,556,0.2,2553,0.9,3399,1.1,2768,0.7,1035,0.3,110,0,148,0,-,-,-,-
2,4,2,0,0,住居,29395,9.2,49666,18.7,29733,10.7,26040,8.8,45149,11.5,21122,5.7,27894,6.8,23695,6.3,26712,9.5,19236,7.7
2,5,2,1,0,家賃地代,18327,5.8,49320,18.6,29504,10.6,25259,8.5,23679,6,16876,4.5,16767,4.1,15084,4,7835,2.8,6389,2.6
2,5,2,2,0,設備修繕・維持,11068,3.5,345,0.1,229,0.1,781,0.3,21470,5.5,4246,1.1,11127,2.7,8610,2.3,18876,6.7,12847,5.2
2,6,2,2,1,設備材料,3976,1.2,228,0.1,23,0,225,0.1,1994,0.5,870,0.2,628,0.2,6731,1.8,7831,2.8,3372,1.4
2,6,2,2,2,工事その他のサービス,7092,2.2,117,0,206,0.1,555,0.2,19476,4.9,3377,0.9,10498,2.6,1880,0.5,11046,3.9,9474,3.8
2,4,3,0,0,光熱・水道,21832,6.9,16819,6.3,19335,6.9,20113,6.8,23342,5.9,22959,6.2,28823,7.1,21474,5.8,22108,7.8,21159,8.5
2,5,3,1,0,電気代,9424,3,6555,2.5,7059,2.5,8664,2.9,10356,2.6,10830,2.9,13995,3.4,8933,2.4,9503,3.4,8679,3.5
2,5,3,2,0,ガス代,7295,2.3,6084,2.3,7057,2.5,6995,2.4,7176,1.8,7438,2,6997,1.7,7179,1.9,7756,2.8,8013,3.2
2,5,3,3,0,他の光熱,96,0,-,-,78,0,9,0,107,0,177,0,427,0.1,133,0,48,0,29,0
2,5,3,4,0,上下水道料,5017,1.6,4180,1.6,5141,1.8,4445,1.5,5704,1.4,4515,1.2,7404,1.8,5229,1.4,4801,1.7,4439,1.8
2,4,4,0,0,家具・家事用品,11780,3.7,9953,3.7,11816,4.2,8318,2.8,15991,4.1,10209,2.7,11843,2.9,15740,4.2,11441,4.1,13174,5.3
2,5,4,1,0,家庭用耐久財,3269,1,2985,1.1,5778,2.1,2563,0.9,984,0.2,1836,0.5,913,0.2,4454,1.2,3901,1.4,3741,1.5
2,6,4,1,1,家事用耐久財,1670,0.5,1998,0.8,1102,0.4,120,0,427,0.1,324,0.1,180,0,2991,0.8,2702,1,3184,1.3
2,6,4,1,2,冷暖房用器具,654,0.2,12,0,385,0.1,999,0.3,199,0.1,1360,0.4,88,0,1463,0.4,542,0.2,-,-
2,6,4,1,3,一般家具,945,0.3,976,0.4,4291,1.5,1444,0.5,358,0.1,152,0,645,0.2,-,-,657,0.2,558,0.2
2,5,4,2,0,室内装備・装飾品,444,0.1,515,0.2,402,0.1,176,0.1,214,0.1,405,0.1,65,0,414,0.1,651,0.2,370,0.1
2,5,4,3,0,寝具類,1828,0.6,664,0.2,283,0.1,169,0.1,9261,2.4,845,0.2,727,0.2,753,0.2,2005,0.7,4212,1.7
2,5,4,4,0,家事雑貨,2094,0.7,2771,1,2401,0.9,2294,0.8,2136,0.5,2515,0.7,2322,0.6,1984,0.5,1694,0.6,1664,0.7
2,5,4,5,0,家事用消耗品,2760,0.9,2628,1,2743,1,2695,0.9,2860,0.7,3237,0.9,4168,1,2803,0.8,2388,0.8,2172,0.9
2,5,4,6,0,家事サービス,1384,0.4,389,0.1,210,0.1,421,0.1,537,0.1,1370,0.4,3648,0.9,5333,1.4,802,0.3,1015,0.4
2,4,5,0,0,被服及び履物,16647,5.2,16086,6.1,17047,6.1,22093,7.5,20724,5.3,23424,6.3,23393,5.7,16566,4.4,11243,4,8235,3.3
2,5,5,1,0,和服,477,0.1,68,0,-,-,2832,1,-,-,-,-,-,-,595,0.2,331,0.1,-,-
2,5,5,2,0,洋服,5339,1.7,5602,2.1,7552,2.7,6793,2.3,8296,2.1,8723,2.3,6607,1.6,4465,1.2,2793,1,2520,1
2,6,5,2,1,男子用洋服,1782,0.6,1416,0.5,3087,1.1,1370,0.5,4219,1.1,2768,0.7,2352,0.6,1696,0.5,760,0.3,671,0.3
2,6,5,2,2,婦人用洋服,3094,1,3426,1.3,2679,1,3570,1.2,3585,0.9,5839,1.6,4243,1,2749,0.7,2033,0.7,1849,0.7
2,6,5,2,3,子供用洋服,463,0.1,760,0.3,1785,0.6,1854,0.6,492,0.1,116,0,11,0,20,0,-,-,-,-
2,5,5,3,0,シャツ・セーター類,3885,1.2,3564,1.3,3170,1.1,4121,1.4,5062,1.3,5268,1.4,5248,1.3,3916,1,3167,1.1,1715,0.7
2,6,5,3,1,男子用シャツ・セーター類,1084,0.3,918,0.3,615,0.2,1464,0.5,2056,0.5,978,0.3,1263,0.3,2005,0.5,651,0.2,385,0.2
2,6,5,3,2,婦人用シャツ・セーター類,2597,0.8,2155,0.8,1875,0.7,1879,0.6,2729,0.7,4274,1.1,3986,1,1890,0.5,2516,0.9,1330,0.5
2,6,5,3,3,子供用シャツ・セーター類,205,0.1,491,0.2,680,0.2,778,0.3,277,0.1,16,0,-,-,21,0,-,-,-,-
2,5,5,4,0,下着類,1356,0.4,2489,0.9,847,0.3,1020,0.3,1153,0.3,1918,0.5,1699,0.4,1573,0.4,1108,0.4,992,0.4
2,6,5,4,1,男子用下着類,382,0.1,121,0,90,0,275,0.1,370,0.1,638,0.2,499,0.1,575,0.2,391,0.1,377,0.2
2,6,5,4,2,婦人用下着類,874,0.3,2090,0.8,301,0.1,534,0.2,725,0.2,1260,0.3,1066,0.3,998,0.3,717,0.3,615,0.2
2,6,5,4,3,子供用下着類,100,0,277,0.1,457,0.2,210,0.1,58,0,20,0,133,0,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,125,0,140,0.1,45,0,142,0,80,0,133,0,69,0,134,0,153,0.1,82,0
2,5,5,6,0,他の被服,1284,0.4,1298,0.5,1819,0.7,2108,0.7,1234,0.3,1552,0.4,1452,0.4,1586,0.4,752,0.3,593,0.2
2,5,5,7,0,履物類,2277,0.7,2523,0.9,2504,0.9,3650,1.2,3101,0.8,3253,0.9,3289,0.8,1736,0.5,1322,0.5,1073,0.4
2,5,5,8,0,被服関連サービス,1904,0.6,404,0.2,1109,0.4,1427,0.5,1799,0.5,2578,0.7,5029,1.2,2561,0.7,1617,0.6,1260,0.5
2,4,6,0,0,保健医療,15031,4.7,9366,3.5,9862,3.5,8362,2.8,11710,3,12669,3.4,14717,3.6,17883,4.8,19876,7,17063,6.9
2,5,6,1,0,医薬品,2477,0.8,1168,0.4,906,0.3,1093,0.4,2256,0.6,2684,0.7,3258,0.8,2547,0.7,3331,1.2,3101,1.2
2,5,6,2,0,健康保持用摂取品,1123,0.4,176,0.1,449,0.2,817,0.3,825,0.2,945,0.3,1032,0.3,1321,0.4,1638,0.6,1427,0.6
2,5,6,3,0,保健医療用品・器具,2605,0.8,2863,1.1,2189,0.8,1854,0.6,3047,0.8,1213,0.3,3362,0.8,3895,1,2635,0.9,3145,1.3
2,5,6,4,0,保健医療サービス,8826,2.8,5159,1.9,6318,2.3,4598,1.6,5582,1.4,7826,2.1,7065,1.7,10120,2.7,12273,4.4,9390,3.8
2,4,7,0,0,交通・通信,31275,9.8,32149,12.1,31102,11.2,33004,11.2,37957,9.6,35239,9.5,47251,11.6,33436,9,24589,8.7,18133,7.3
2,5,7,1,0,交通,8024,2.5,9287,3.5,7839,2.8,7613,2.6,7706,2,9258,2.5,8008,2,10617,2.8,6934,2.5,5811,2.3
2,5,7,2,0,自動車等関係費,11356,3.6,6398,2.4,11790,4.2,11430,3.9,10796,2.7,10681,2.9,19646,4.8,12321,3.3,10763,3.8,7227,2.9
2,6,7,2,1,自動車等購入,512,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1369,0.5,-,-
2,6,7,2,2,自転車購入,365,0.1,123,0,824,0.3,71,0,-,-,1001,0.3,390,0.1,-,-,388,0.1,-,-
2,6,7,2,3,自動車等維持,10479,3.3,6275,2.4,10966,3.9,11359,3.8,10796,2.7,9680,2.6,19256,4.7,12321,3.3,9005,3.2,7227,2.9
2,5,7,3,0,通信,11895,3.7,16464,6.2,11473,4.1,13961,4.7,19455,4.9,15300,4.1,19597,4.8,10498,2.8,6893,2.4,5096,2.1
2,4,8,0,0,教育,14871,4.7,6472,2.4,14875,5.3,15076,5.1,45123,11.5,46324,12.4,20556,5,15681,4.2,-,-,-,-
2,5,8,1,0,授業料等,11958,3.8,5514,2.1,11118,4,7915,2.7,36081,9.2,37807,10.1,19295,4.7,14984,4,-,-,-,-
2,5,8,2,0,教科書・学習参考教材,309,0.1,60,0,195,0.1,1585,0.5,640,0.2,293,0.1,508,0.1,85,0,-,-,-,-
2,5,8,3,0,補習教育,2604,0.8,898,0.3,3562,1.3,5576,1.9,8402,2.1,8224,2.2,753,0.2,612,0.2,-,-,-,-
2,4,9,0,0,教養娯楽,40038,12.6,25034,9.4,36939,13.3,41167,13.9,43214,11,37745,10.1,47190,11.6,64953,17.4,35147,12.5,31465,12.7
