項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2257,-,3398,-,3303,-,1042,-
0,0,0,0,0,調査世帯数,389,-,83,-,129,-,132,-,45,-
0,0,0,0,0,世帯人員,3.34,-,2,-,3,-,4,-,5.23,-
0,0,0,0,0,有業人員,1.63,-,1.57,-,1.56,-,1.64,-,1.93,-
0,0,0,0,0,世帯主平均年齢,47.2,-,49.7,-,46.5,-,46.1,-,48.3,-
1,0,0,0,0,受取,1101822,-,1214687,-,940868,-,1156512,-,1208865,-
1,1,0,0,0,実収入,490718,100,421119,100,457925,100,552662,100,552023,100
1,2,0,0,0,経常収入,485071,98.8,418266,99.3,453219,99,543020,98.3,549923,99.6
1,3,0,0,0,勤め先収入,481972,98.2,414501,98.4,447804,97.8,541992,98.1,549257,99.5
1,4,0,0,0,世帯主収入,420953,85.8,337075,80,407863,89.1,476894,86.3,467971,84.8
1,6,0,0,0,うち男,407039,82.9,317062,75.3,383127,83.7,475035,86,464340,84.1
1,5,0,0,0,定期収入,413662,84.3,316357,75.1,404673,88.4,472827,85.6,466164,84.4
1,5,0,0,0,臨時収入,3279,0.7,2939,0.7,3190,0.7,4067,0.7,1807,0.3
1,5,0,0,0,賞与,4012,0.8,17778,4.2,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,55794,11.4,74956,17.8,38652,8.4,58908,10.7,60320,10.9
1,6,0,0,0,うち女,55199,11.2,74956,17.8,38652,8.4,57106,10.3,60320,10.9
1,4,0,0,0,他の世帯員収入,5225,1.1,2470,0.6,1289,0.3,6190,1.1,20966,3.8
1,3,0,0,0,事業・内職収入,1275,0.3,2727,0.6,1184,0.3,567,0.1,666,0.1
1,4,0,0,0,家賃収入,685,0.1,2727,0.6,-,-,-,-,666,0.1
1,4,0,0,0,他の事業収入,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,590,0.1,-,-,1184,0.3,567,0.1,-,-
1,3,0,0,0,他の経常収入,1824,0.4,1037,0.2,4231,0.9,461,0.1,-,-
1,4,0,0,0,財産収入,169,0,373,0.1,1,0,257,0,-,-
1,4,0,0,0,社会保障給付,1655,0.3,664,0.2,4231,0.9,204,0,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,1655,0.3,664,0.2,4231,0.9,204,0,-,-
1,4,0,0,0,仕送り金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,5647,1.2,2853,0.7,4706,1,9643,1.7,2100,0.4
1,3,0,0,0,受贈金,3560,0.7,1531,0.4,1810,0.4,7608,1.4,833,0.2
1,3,0,0,0,他の特別収入,2087,0.4,1322,0.3,2896,0.6,2034,0.4,1268,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),533995,-,709810,-,408422,-,520573,-,605242,-
1,2,0,0,0,預貯金引出,423266,-,462353,-,343526,-,446902,-,523698,-
1,2,0,0,0,保険金,1539,-,-,-,-,-,4660,-,-,-
1,3,0,0,0,個人・企業年金保険金,-,-,-,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,1539,-,-,-,-,-,4660,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,44772,-,198385,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,683,-,2175,-,2,-,253,-,1034,-
1,2,0,0,0,一括払購入借入金,63134,-,46153,-,63899,-,68465,-,80510,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,603,-,744,-,995,-,293,-,-,-
1,1,0,0,0,繰入金,77109,-,83758,-,74522,-,83276,-,51600,-
2,0,0,0,0,支払,1101822,-,1214687,-,940868,-,1156512,-,1208865,-
2,1,0,0,0,実支出,545019,-,682129,-,425738,-,554471,-,607067,-
2,2,0,0,0,生計支出,444057,-,593570,-,329142,-,441681,-,502501,-
2,3,0,0,0,消費支出,374207,100,291750,100,324035,100,441681,100,502501,100
2,4,1,0,0,食料,85204,22.8,74667,25.6,81428,25.1,90192,20.4,104520,20.8
2,5,1,1,0,穀類,6685,1.8,5131,1.8,6184,1.9,7061,1.6,10491,2.1
2,6,1,1,1,米類,2137,0.6,1540,0.5,1883,0.6,2153,0.5,4205,0.8
2,6,1,1,2,パン,2826,0.8,2325,0.8,2660,0.8,3048,0.7,3744,0.7
2,6,1,1,3,めん類,1300,0.3,983,0.3,1197,0.4,1432,0.3,1905,0.4
2,6,1,1,4,他の穀類,423,0.1,283,0.1,444,0.1,428,0.1,637,0.1
2,5,1,2,0,魚介類,4933,1.3,4191,1.4,4769,1.5,5015,1.1,6812,1.4
2,6,1,2,1,生鮮魚介,3031,0.8,2298,0.8,3051,0.9,3152,0.7,4172,0.8
2,6,1,2,2,塩干魚介,845,0.2,735,0.3,748,0.2,887,0.2,1268,0.3
2,6,1,2,3,魚肉練製品,398,0.1,444,0.2,381,0.1,361,0.1,473,0.1
2,6,1,2,4,他の魚介加工品,658,0.2,714,0.2,589,0.2,614,0.1,899,0.2
2,5,1,3,0,肉類,6909,1.8,4257,1.5,6429,2,7740,1.8,11582,2.3
2,6,1,3,1,生鮮肉,5464,1.5,3335,1.1,5053,1.6,6104,1.4,9389,1.9
2,6,1,3,2,加工肉,1445,0.4,923,0.3,1376,0.4,1636,0.4,2192,0.4
2,5,1,4,0,乳卵類,3854,1,2748,0.9,3497,1.1,4201,1,6315,1.3
2,6,1,4,1,牛乳,1431,0.4,974,0.3,1203,0.4,1616,0.4,2579,0.5
2,6,1,4,2,乳製品,1760,0.5,1291,0.4,1661,0.5,1854,0.4,2804,0.6
2,6,1,4,3,卵,663,0.2,483,0.2,633,0.2,731,0.2,932,0.2
2,5,1,5,0,野菜・海藻,8859,2.4,7273,2.5,8461,2.6,9643,2.2,11110,2.2
2,6,1,5,1,生鮮野菜,6290,1.7,4953,1.7,6046,1.9,6974,1.6,7810,1.6
2,6,1,5,2,乾物・海藻,554,0.1,447,0.2,478,0.1,650,0.1,728,0.1
2,6,1,5,3,大豆加工品,999,0.3,882,0.3,927,0.3,1098,0.2,1174,0.2
2,6,1,5,4,他の野菜・海藻加工品,1017,0.3,990,0.3,1010,0.3,921,0.2,1399,0.3
2,5,1,6,0,果物,2505,0.7,2008,0.7,2553,0.8,2589,0.6,3159,0.6
2,6,1,6,1,生鮮果物,2330,0.6,1838,0.6,2388,0.7,2428,0.5,2891,0.6
2,6,1,6,2,果物加工品,175,0,169,0.1,165,0.1,161,0,268,0.1
2,5,1,7,0,油脂・調味料,3143,0.8,2180,0.7,2918,0.9,3612,0.8,4474,0.9
2,6,1,7,1,油脂,298,0.1,212,0.1,280,0.1,346,0.1,393,0.1
2,6,1,7,2,調味料,2845,0.8,1969,0.7,2639,0.8,3266,0.7,4080,0.8
2,5,1,8,0,菓子類,6040,1.6,4662,1.6,5879,1.8,6486,1.5,8137,1.6
2,5,1,9,0,調理食品,9860,2.6,9201,3.2,9507,2.9,10304,2.3,11033,2.2
2,6,1,9,1,主食的調理食品,4327,1.2,4323,1.5,3835,1.2,4850,1.1,4282,0.9
2,6,1,9,2,他の調理食品,5533,1.5,4878,1.7,5672,1.8,5454,1.2,6751,1.3
2,5,1,10,0,飲料,5812,1.6,5467,1.9,5183,1.6,5833,1.3,8545,1.7
2,6,1,10,1,茶類,1279,0.3,1469,0.5,1185,0.4,1347,0.3,957,0.2
2,6,1,10,2,コーヒー・ココア,1013,0.3,1210,0.4,863,0.3,987,0.2,1160,0.2
2,6,1,10,3,他の飲料,3520,0.9,2788,1,3135,1,3499,0.8,6428,1.3
2,5,1,11,0,酒類,3624,1,3949,1.4,3326,1,3805,0.9,3321,0.7
2,5,1,12,0,外食,22979,6.1,23599,8.1,22723,7,23902,5.4,19541,3.9
2,6,1,12,1,一般外食,21850,5.8,23599,8.1,22242,6.9,22019,5,16251,3.2
