項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1086,-,1345,-,1888,-,1487,-,1606,-,1173,-,916,-,498,-
0,0,0,0,0,調査世帯数,386,-,40,-,50,-,78,-,59,-,62,-,44,-,36,-,17,-
0,0,0,0,0,世帯人員,3.44,-,3.32,-,3.58,-,3.65,-,3.63,-,3.5,-,3.43,-,2.96,-,2.66,-
0,0,0,0,0,有業人員,1.62,-,1.41,-,1.33,-,1.45,-,1.62,-,1.83,-,1.95,-,1.74,-,1.93,-
0,0,0,0,0,世帯主平均年齢,47.4,-,30.3,-,37.2,-,42.4,-,47,-,52,-,56.6,-,61.5,-,69.7,-
1,0,0,0,0,受取,1237708,-,1012607,-,1124872,-,1201069,-,1371734,-,1280837,-,1561325,-,1167313,-,1000375,-
1,1,0,0,0,実収入,643942,100,566163,100,632963,100,693820,100,704915,100,672457,100,619504,100,595370,100,527086,100
1,2,0,0,0,経常収入,640245,99.4,562393,99.3,627745,99.2,687477,99.1,703656,99.8,671237,99.8,616681,99.5,589436,99,524462,99.5
1,3,0,0,0,勤め先収入,634272,98.5,562150,99.3,620606,98,679290,97.9,703182,99.8,665443,99,614369,99.2,589431,99,480967,91.3
1,4,0,0,0,世帯主収入,555538,86.3,492996,87.1,541912,85.6,634976,91.5,599487,85,608749,90.5,572044,92.3,366850,61.6,433014,82.2
1,6,0,0,0,うち男,540530,83.9,479287,84.7,533073,84.2,618455,89.1,561407,79.6,591906,88,570092,92,360148,60.5,433014,82.2
1,5,0,0,0,定期収入,423115,65.7,378063,66.8,396760,62.7,435059,62.7,471051,66.8,445858,66.3,464846,75,315873,53.1,429736,81.5
1,5,0,0,0,臨時収入,4939,0.8,1574,0.3,2944,0.5,3711,0.5,19202,2.7,3855,0.6,776,0.1,430,0.1,1324,0.3
