項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,731,-,-,100,-,104,-,101,-,111,-,103,-,103,-,109,-
0,0,世帯人員,3,-,-,2.56,-,2.76,-,3.09,-,3.02,-,3.01,-,3.19,-,3.37,-
0,0,有業人員,1.27,-,-,1.11,-,1.19,-,1.29,-,1.19,-,1.29,-,1.34,-,1.49,-
0,0,世帯主平均年齢,56.9,-,-,62.5,-,60.8,-,56.3,-,56.6,-,54.1,-,54,-,54,-
0,0,消費支出,320042,-,0,119824,-,175383,-,218940,-,268787,-,332472,-,409386,-,712817,-
0,0,公共的料金,96180,30.1,6.9,37833,31.6,58126,33.1,65790,30,82474,30.7,97656,29.4,118896,29,211744,29.7
1,0,公共料金等,64509,20.2,9.6,31145,26,43240,24.7,50575,23.1,61609,22.9,62451,18.8,80370,19.6,121700,17.1
1,1,米,1890,0.6,-13.4,1832,1.5,1494,0.9,2047,0.9,2298,0.9,1674,0.5,1823,0.4,2058,0.3
1,1,食塩,36,0,38.5,35,0,62,0,23,0,27,0,20,0,41,0,41,0
1,1,学校給食,827,0.3,-15.8,121,0.1,557,0.3,1194,0.5,851,0.3,867,0.3,1178,0.3,1009,0.1
1,1,公営家賃,1995,0.6,-7.2,1227,1,900,0.5,1258,0.6,2080,0.8,1469,0.4,3029,0.7,3984,0.6
1,1,電気代,13018,4.1,11.5,8547,7.1,10317,5.9,11702,5.3,13326,5,13887,4.2,14633,3.6,18660,2.6
1,1,都市ガス,9602,3,4.9,6012,5,7371,4.2,9577,4.4,9791,3.6,9521,2.9,11249,2.7,13636,1.9
1,1,上下水道料,5448,1.7,8.4,3196,2.7,5235,3,4819,2.2,5726,2.1,4671,1.4,6982,1.7,7475,1
1,1,医科診療代,2773,0.9,-25.8,1824,1.5,2101,1.2,2532,1.2,3329,1.2,2334,0.7,2818,0.7,4460,0.6
1,1,歯科診療代,2601,0.8,80,224,0.2,383,0.2,929,0.4,893,0.3,1229,0.4,1461,0.4,13078,1.8
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1360,0.4,115.9,56,0,-,-,364,0.2,1588,0.6,70,0,1658,0.4,5763,0.8
