項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3791,-,2937,-,2421,-,851,-
0,0,0,0,0,調査世帯数,760,-,290,-,218,-,186,-,66,-
0,0,0,0,0,世帯人員,3.06,-,2,-,3,-,4,-,5.34,-
0,0,0,0,0,有業人員,1.36,-,0.88,-,1.46,-,1.77,-,1.96,-
0,0,0,0,0,世帯主平均年齢,56.9,-,65.2,-,54.6,-,49.2,-,50.5,-
2,2,0,0,0,生計支出,375503,-,387921,-,324658,-,402179,-,419806,-
2,3,0,0,0,消費支出,339876,100,296281,100,321644,100,402179,100,419806,100
2,4,1,0,0,食料,81247,23.9,71679,24.2,81255,25.3,90334,22.5,97999,23.3
2,5,1,1,0,穀類,6454,1.9,5323,1.8,6302,2,7328,1.8,9538,2.3
2,6,1,1,1,米類,2367,0.7,2083,0.7,2207,0.7,2479,0.6,3870,0.9
2,6,1,1,2,パン,2491,0.7,1969,0.7,2551,0.8,3002,0.7,3159,0.8
2,6,1,1,3,めん類,1228,0.4,983,0.3,1160,0.4,1442,0.4,1942,0.5
2,6,1,1,4,他の穀類,368,0.1,288,0.1,384,0.1,405,0.1,567,0.1
2,5,1,2,0,魚介類,5919,1.7,5863,2,5888,1.8,5786,1.4,6649,1.6
2,6,1,2,1,生鮮魚介,3676,1.1,3510,1.2,3796,1.2,3646,0.9,4083,1
2,6,1,2,2,塩干魚介,1008,0.3,1022,0.3,935,0.3,997,0.2,1233,0.3
2,6,1,2,3,魚肉練製品,455,0.1,475,0.2,442,0.1,420,0.1,513,0.1
2,6,1,2,4,他の魚介加工品,780,0.2,857,0.3,714,0.2,723,0.2,819,0.2
2,5,1,3,0,肉類,6640,2,4627,1.6,6599,2.1,8302,2.1,11024,2.6
2,6,1,3,1,生鮮肉,5226,1.5,3592,1.2,5219,1.6,6547,1.6,8770,2.1
2,6,1,3,2,加工肉,1414,0.4,1034,0.3,1381,0.4,1756,0.4,2254,0.5
2,5,1,4,0,乳卵類,3829,1.1,3191,1.1,3711,1.2,4309,1.1,5715,1.4
2,6,1,4,1,牛乳,1457,0.4,1259,0.4,1352,0.4,1600,0.4,2299,0.5
2,6,1,4,2,乳製品,1721,0.5,1404,0.5,1693,0.5,1955,0.5,2562,0.6
2,6,1,4,3,卵,651,0.2,528,0.2,666,0.2,755,0.2,853,0.2
2,5,1,5,0,野菜・海藻,9937,2.9,9749,3.3,9493,3,10392,2.6,11016,2.6
2,6,1,5,1,生鮮野菜,6962,2,6707,2.3,6685,2.1,7466,1.9,7626,1.8
2,6,1,5,2,乾物・海藻,664,0.2,667,0.2,639,0.2,644,0.2,788,0.2
2,6,1,5,3,大豆加工品,1096,0.3,1075,0.4,1044,0.3,1158,0.3,1195,0.3
