項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,382,-,-,57,-,52,-,56,-,52,-,55,-,56,-,54,-
0,0,0,0,0,世帯人員,3.42,-,-,3.15,-,3.04,-,3.43,-,3.6,-,3.47,-,3.42,-,3.8,-
0,0,0,0,0,有業人員,1.66,-,-,1.46,-,1.49,-,1.54,-,1.69,-,1.79,-,1.82,-,1.81,-
0,0,0,0,0,世帯主平均年齢,47.2,-,-,54.4,-,47.3,-,42.1,-,44,-,45.4,-,47.4,-,49.4,-
1,0,0,0,0,受取,984279,-,1,475589,-,703211,-,815516,-,869420,-,1085768,-,1253436,-,1673167,-
1,1,0,0,0,実収入,471539,100,1.8,80488,100,278493,100,394609,100,434614,100,539827,100,648847,100,914744,100
1,2,0,0,0,経常収入,465585,98.7,1.4,77531,96.3,277684,99.7,372386,94.4,433522,99.7,534170,99,644627,99.3,910209,99.5
1,3,0,0,0,勤め先収入,458939,97.3,1.5,72474,90,266627,95.7,360075,91.2,432114,99.4,525086,97.3,638647,98.4,908536,99.3
1,4,0,0,0,世帯主収入,397876,84.4,1.6,63131,78.4,255328,91.7,335028,84.9,392071,90.2,438724,81.3,533488,82.2,759997,83.1
1,6,0,0,0,うち男,385136,81.7,3.1,46733,58.1,239162,85.9,326368,82.7,374601,86.2,419341,77.7,522036,80.5,759997,83.1
1,5,0,0,0,定期収入,393250,83.4,1.7,61889,76.9,254297,91.3,333174,84.4,389529,89.6,438148,81.2,530627,81.8,738086,80.7
1,5,0,0,0,臨時収入,2989,0.6,-10.3,-,-,1031,0.4,1854,0.5,2543,0.6,576,0.1,2861,0.4,11869,1.3
1,5,0,0,0,賞与,1637,0.3,5.8,1242,1.5,-,-,-,-,-,-,-,-,-,-,10041,1.1
1,4,0,0,0,世帯主の配偶者の収入,51562,10.9,1.1,4407,5.5,7198,2.6,18729,4.7,39801,9.2,85989,15.9,80627,12.4,122897,13.4
1,6,0,0,0,うち女,48273,10.2,-5.3,4407,5.5,7198,2.6,18729,4.7,35848,8.2,66802,12.4,80627,12.4,122897,13.4
1,4,0,0,0,他の世帯員収入,9501,2,0.3,4936,6.1,4101,1.5,6318,1.6,242,0.1,373,0.1,24533,3.8,25642,2.8
1,3,0,0,0,事業・内職収入,2021,0.4,-53.3,718,0.9,-,-,3986,1,440,0.1,9022,1.7,-,-,-,-
1,4,0,0,0,家賃収入,1152,0.2,-49.7,497,0.6,-,-,-,-,-,-,7604,1.4,-,-,-,-
1,4,0,0,0,他の事業収入,574,0.1,-67.6,-,-,-,-,3986,1,-,-,-,-,-,-,-,-
