項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1460,-,7206,-,398,-,174,-,936,-,4164,-
0,0,0,0,0,調査世帯数,381,-,57,-,276,-,14,-,7,-,34,-,156,-
0,0,0,0,0,世帯人員,3.44,-,2,-,3.73,-,2.7,-,3.1,-,3.82,-,3.54,-
0,0,0,0,0,有業人員,1.67,-,1.46,-,1.68,-,1.78,-,1.4,-,1.81,-,2.23,-
0,0,0,0,0,世帯主平均年齢,47.3,-,52.7,-,45.9,-,51.6,-,47.8,-,48,-,46.8,-
1,0,0,0,0,受取,1056165,-,994847,-,1113468,-,642308,-,600096,-,886557,-,1045808,-
1,1,0,0,0,実収入,498487,100,496818,100,519784,100,273558,100,290786,100,432753,100,551543,100
1,2,0,0,0,経常収入,492089,98.7,491779,99,513926,98.9,239970,87.7,221481,76.2,431638,99.7,544781,98.8
1,3,0,0,0,勤め先収入,483702,97,477771,96.2,507525,97.6,229789,84,198195,68.2,417490,96.5,536567,97.3
1,4,0,0,0,世帯主収入,424118,85.1,406499,81.8,445952,85.8,185728,67.9,173044,59.5,384860,88.9,412694,74.8
1,6,0,0,0,うち男,411616,82.6,403958,81.3,445258,85.7,49203,18,-,-,318632,73.6,410074,74.4
1,5,0,0,0,定期収入,410918,82.4,399272,80.4,432644,83.2,172398,63,147096,50.6,363224,83.9,401019,72.7
1,5,0,0,0,臨時収入,3158,0.6,3083,0.6,2605,0.5,13331,4.9,25948,8.9,3203,0.7,2952,0.5
1,5,0,0,0,賞与,10042,2,4144,0.8,10702,2.1,-,-,-,-,18434,4.3,8722,1.6
1,4,0,0,0,世帯主の配偶者の収入,49559,9.9,71272,14.3,51574,9.9,-,-,-,-,21243,4.9,118687,21.5
1,6,0,0,0,うち女,48631,9.8,71272,14.3,50286,9.7,-,-,-,-,21243,4.9,116458,21.1
1,4,0,0,0,他の世帯員収入,10025,2,-,-,9999,1.9,44061,16.1,25150,8.6,11387,2.6,5186,0.9
1,3,0,0,0,事業・内職収入,4049,0.8,11366,2.3,2854,0.5,5090,1.9,11643,4,1396,0.3,6246,1.1
1,4,0,0,0,家賃収入,2726,0.5,10759,2.2,1603,0.3,-,-,-,-,-,-,3867,0.7
1,4,0,0,0,他の事業収入,303,0.1,607,0.1,297,0.1,-,-,-,-,-,-,727,0.1
1,4,0,0,0,内職収入,1021,0.2,-,-,954,0.2,5090,1.9,11643,4,1396,0.3,1652,0.3
1,3,0,0,0,他の経常収入,4337,0.9,2642,0.5,3547,0.7,5090,1.9,11644,4,12752,2.9,1968,0.4
1,4,0,0,0,財産収入,427,0.1,119,0,533,0.1,640,0.2,1464,0.5,-,-,42,0
1,4,0,0,0,社会保障給付,3588,0.7,2423,0.5,3004,0.6,-,-,-,-,11431,2.6,1825,0.3
1,5,0,0,0,公的年金給付,353,0.1,2420,0.5,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,3235,0.6,3,0,3004,0.6,-,-,-,-,11431,2.6,1825,0.3
1,4,0,0,0,仕送り金,322,0.1,101,0,10,0,4451,1.6,10180,3.5,1320,0.3,101,0
1,2,0,0,0,特別収入,6398,1.3,5039,1,5858,1.1,33588,12.3,69304,23.8,1115,0.3,6763,1.2
1,3,0,0,0,受贈金,3137,0.6,1188,0.2,3894,0.7,3132,1.1,51,0,341,0.1,4787,0.9
1,3,0,0,0,他の特別収入,3262,0.7,3851,0.8,1963,0.4,30456,11.1,69253,23.8,774,0.2,1975,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),479797,-,402581,-,515330,-,309224,-,247297,-,399167,-,415823,-
1,2,0,0,0,預貯金引出,395991,-,326771,-,425221,-,246353,-,214172,-,342517,-,355028,-
1,2,0,0,0,保険金,3970,-,-,-,3545,-,23350,-,-,-,5194,-,-,-
1,3,0,0,0,個人・企業年金保険金,3704,-,-,-,3176,-,23350,-,-,-,5194,-,-,-
1,3,0,0,0,他の保険金,266,-,-,-,369,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,10307,-,-,-,14303,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,89,-,-,-,123,-,-,-,-,-,-,-,213,-
1,2,0,0,0,分割払購入借入金,1599,-,1305,-,1278,-,9506,-,-,-,1165,-,1181,-
1,2,0,0,0,一括払購入借入金,65800,-,63168,-,70408,-,28593,-,29872,-,50246,-,58860,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,2042,-,11337,-,452,-,1422,-,3253,-,44,-,542,-
1,1,0,0,0,繰入金,77881,-,95448,-,78354,-,59526,-,62013,-,54636,-,78441,-
2,0,0,0,0,支払,1056165,-,994847,-,1113468,-,642308,-,600096,-,886557,-,1045808,-
2,1,0,0,0,実支出,491169,-,414854,-,522802,-,356040,-,312020,-,424088,-,450713,-
2,2,0,0,0,生計支出,396504,-,327156,-,420734,-,320996,-,299540,-,350203,-,355482,-
2,3,0,0,0,消費支出,396504,100,327156,100,420734,100,320996,100,299540,100,350203,100,355482,100
2,4,1,0,0,食料,83422,21,78091,23.9,84122,20,76597,23.9,74424,24.8,89251,25.5,83561,23.5
2,5,1,1,0,穀類,7314,1.8,5319,1.6,7734,1.8,5253,1.6,4950,1.7,8070,2.3,7131,2
2,6,1,1,1,米類,2498,0.6,1661,0.5,2633,0.6,1054,0.3,1135,0.4,3377,1,2313,0.7
2,6,1,1,2,パン,2896,0.7,2237,0.7,3058,0.7,2957,0.9,2275,0.8,2653,0.8,2942,0.8
2,6,1,1,3,めん類,1516,0.4,1198,0.4,1575,0.4,1043,0.3,1256,0.4,1763,0.5,1535,0.4
2,6,1,1,4,他の穀類,404,0.1,224,0.1,469,0.1,199,0.1,284,0.1,277,0.1,342,0.1
2,5,1,2,0,魚介類,5727,1.4,5467,1.7,5533,1.3,4016,1.3,4140,1.4,8353,2.4,5198,1.5
2,6,1,2,1,生鮮魚介,3551,0.9,3468,1.1,3408,0.8,2785,0.9,2523,0.8,5103,1.5,3235,0.9
2,6,1,2,2,塩干魚介,1029,0.3,956,0.3,982,0.2,439,0.1,655,0.2,1756,0.5,901,0.3
2,6,1,2,3,魚肉練製品,407,0.1,384,0.1,395,0.1,314,0.1,341,0.1,582,0.2,410,0.1
2,6,1,2,4,他の魚介加工品,740,0.2,658,0.2,749,0.2,478,0.1,620,0.2,911,0.3,652,0.2
2,5,1,3,0,肉類,7494,1.9,5357,1.6,7837,1.9,5374,1.7,5036,1.7,9087,2.6,7248,2
2,6,1,3,1,生鮮肉,6028,1.5,4411,1.3,6260,1.5,4371,1.4,4164,1.4,7474,2.1,5692,1.6
2,6,1,3,2,加工肉,1466,0.4,946,0.3,1577,0.4,1003,0.3,873,0.3,1614,0.5,1555,0.4
2,5,1,4,0,乳卵類,3713,0.9,2510,0.8,4023,1,2162,0.7,1623,0.5,3864,1.1,3858,1.1
2,6,1,4,1,牛乳,1226,0.3,650,0.2,1357,0.3,658,0.2,522,0.2,1351,0.4,1265,0.4
2,6,1,4,2,乳製品,1792,0.5,1281,0.4,1976,0.5,1014,0.3,779,0.3,1504,0.4,1893,0.5
2,6,1,4,3,卵,695,0.2,579,0.2,690,0.2,490,0.2,321,0.1,1008,0.3,699,0.2
2,5,1,5,0,野菜・海藻,9124,2.3,8784,2.7,9053,2.2,6636,2.1,5237,1.7,11258,3.2,8647,2.4
2,6,1,5,1,生鮮野菜,6372,1.6,5996,1.8,6425,1.5,4728,1.5,3487,1.2,7254,2.1,6126,1.7
2,6,1,5,2,乾物・海藻,623,0.2,579,0.2,617,0.1,370,0.1,518,0.2,840,0.2,480,0.1
2,6,1,5,3,大豆加工品,1069,0.3,985,0.3,1018,0.2,887,0.3,668,0.2,1674,0.5,1014,0.3
2,6,1,5,4,他の野菜・海藻加工品,1060,0.3,1223,0.4,993,0.2,651,0.2,564,0.2,1491,0.4,1026,0.3
2,5,1,6,0,果物,2544,0.6,2402,0.7,2533,0.6,1942,0.6,2210,0.7,3102,0.9,2393,0.7
2,6,1,6,1,生鮮果物,2322,0.6,2251,0.7,2287,0.5,1886,0.6,2082,0.7,2885,0.8,2211,0.6
2,6,1,6,2,果物加工品,222,0.1,152,0,246,0.1,56,0,128,0,218,0.1,182,0.1
2,5,1,7,0,油脂・調味料,3514,0.9,2671,0.8,3645,0.9,3253,1,3265,1.1,3933,1.1,3409,1
2,6,1,7,1,油脂,392,0.1,264,0.1,406,0.1,377,0.1,397,0.1,499,0.1,357,0.1
2,6,1,7,2,調味料,3122,0.8,2408,0.7,3239,0.8,2875,0.9,2868,1,3434,1,3052,0.9
2,5,1,8,0,菓子類,6610,1.7,4997,1.5,6671,1.6,10024,3.1,9948,3.3,7203,2.1,6248,1.8
2,5,1,9,0,調理食品,8907,2.2,7402,2.3,8971,2.1,7046,2.2,7211,2.4,11554,3.3,8721,2.5
2,6,1,9,1,主食的調理食品,3840,1,3236,1,3983,0.9,3143,1,4573,1.5,3981,1.1,3974,1.1
2,6,1,9,2,他の調理食品,5067,1.3,4166,1.3,4988,1.2,3903,1.2,2637,0.9,7573,2.2,4747,1.3
2,5,1,10,0,飲料,4640,1.2,4640,1.4,4605,1.1,4845,1.5,4096,1.4,4826,1.4,4610,1.3
2,6,1,10,1,茶類,1119,0.3,1271,0.4,1098,0.3,1296,0.4,585,0.2,974,0.3,1159,0.3
2,6,1,10,2,コーヒー・ココア,1025,0.3,1055,0.3,1012,0.2,1412,0.4,734,0.2,916,0.3,865,0.2
2,6,1,10,3,他の飲料,2495,0.6,2313,0.7,2495,0.6,2136,0.7,2776,0.9,2935,0.8,2587,0.7
