項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,381,-,-,52,-,54,-,55,-,53,-,57,-,56,-,54,-
0,0,0,0,0,世帯人員,3.44,-,-,3.09,-,3.21,-,3.59,-,3.7,-,3.34,-,3.52,-,3.65,-
0,0,0,0,0,有業人員,1.67,-,-,1.62,-,1.6,-,1.57,-,1.73,-,1.82,-,1.71,-,1.63,-
0,0,0,0,0,世帯主平均年齢,47.3,-,-,52.4,-,47.5,-,43.5,-,43.6,-,47.8,-,47.6,-,48.6,-
1,0,0,0,0,受取,1056165,-,0.1,461819,-,775676,-,780013,-,969411,-,1092872,-,1337313,-,1961563,-
1,1,0,0,0,実収入,498487,100,-5.2,91714,100,276026,100,359699,100,463076,100,567069,100,689109,100,1033752,100
1,2,0,0,0,経常収入,492089,98.7,1.8,89039,97.1,268119,97.1,353516,98.3,451729,97.5,553002,97.5,687940,99.8,1032383,99.9
1,3,0,0,0,勤め先収入,483702,97,2.9,86524,94.3,261874,94.9,350866,97.5,434051,93.7,536752,94.7,678095,98.4,1028968,99.5
1,4,0,0,0,世帯主収入,424118,85.1,3.1,80079,87.3,241881,87.6,328708,91.4,389241,84.1,440375,77.7,597450,86.7,883474,85.5
1,6,0,0,0,うち男,411616,82.6,4.1,60514,66,216233,78.3,328708,91.4,376211,81.2,411037,72.5,597450,86.7,883474,85.5
1,5,0,0,0,定期収入,410918,82.4,1.6,80079,87.3,240605,87.2,324113,90.1,386260,83.4,430172,75.9,588513,85.4,819562,79.3
1,5,0,0,0,臨時収入,3158,0.6,41,-,-,1276,0.5,4595,1.3,2019,0.4,5620,1,2078,0.3,6466,0.6
1,5,0,0,0,賞与,10042,2,102.6,-,-,-,-,-,-,962,0.2,4583,0.8,6858,1,57446,5.6
1,4,0,0,0,世帯主の配偶者の収入,49559,9.9,0.9,1231,1.3,12594,4.6,19985,5.6,44093,9.5,72882,12.9,51822,7.5,143034,13.8
1,6,0,0,0,うち女,48631,9.8,-1,1231,1.3,12594,4.6,19985,5.6,37641,8.1,72882,12.9,51822,7.5,143034,13.8
1,4,0,0,0,他の世帯員収入,10025,2,7.6,5215,5.7,7399,2.7,2173,0.6,717,0.2,23495,4.1,28824,4.2,2460,0.2
1,3,0,0,0,事業・内職収入,4049,0.8,-35.9,-,-,2406,0.9,485,0.1,7176,1.5,10100,1.8,5083,0.7,3028,0.3
1,4,0,0,0,家賃収入,2726,0.5,-7.3,-,-,1791,0.6,485,0.1,-,-,8679,1.5,5083,0.7,3028,0.3
1,4,0,0,0,他の事業収入,303,0.1,-88,-,-,615,0.2,-,-,1489,0.3,-,-,-,-,-,-
1,4,0,0,0,内職収入,1021,0.2,19.3,-,-,-,-,-,-,5687,1.2,1420,0.3,-,-,-,-
1,3,0,0,0,他の経常収入,4337,0.9,-39.7,2515,2.7,3839,1.4,2165,0.6,10501,2.3,6150,1.1,4762,0.7,388,0
1,4,0,0,0,財産収入,427,0.1,-53.4,-,-,-,-,-,-,-,-,2995,0.5,-,-,-,-
1,4,0,0,0,社会保障給付,3588,0.7,-37.6,2515,2.7,3839,1.4,1441,0.4,10454,2.3,1913,0.3,4659,0.7,246,0
1,5,0,0,0,公的年金給付,353,0.1,10,2515,2.7,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,3235,0.6,-40.4,-,-,3839,1.4,1441,0.4,10454,2.3,1913,0.3,4659,0.7,246,0
1,4,0,0,0,仕送り金,322,0.1,-39,-,-,-,-,724,0.2,48,0,1242,0.2,103,0,141,0
1,2,0,0,0,特別収入,6398,1.3,-84.8,2675,2.9,7907,2.9,6183,1.7,11347,2.5,14068,2.5,1169,0.2,1369,0.1
1,3,0,0,0,受贈金,3137,0.6,-69,1860,2,7601,2.8,2282,0.6,6368,1.4,2303,0.4,370,0.1,1097,0.1
1,3,0,0,0,他の特別収入,3262,0.7,-89.8,814,0.9,306,0.1,3901,1.1,4979,1.1,11765,2.1,798,0.1,272,0
