項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,6900,-,1999,-,259,-,842,-
0,0,0,0,0,調査世帯数,382,-,272,-,72,-,10,-,28,-
0,0,0,0,0,世帯人員,3.27,-,3.37,-,2.94,-,2.8,-,3.29,-
0,0,0,0,0,有業人員,1.59,-,1.62,-,1.56,-,1.54,-,1.43,-
0,0,0,0,0,世帯主平均年齢,47.1,-,49.1,-,41.7,-,50.6,-,42.3,-
1,0,0,0,0,受取,1006294,-,1081053,-,808626,-,589786,-,991058,-
1,1,0,0,0,実収入,516001,100,550741,100,413557,100,313917,100,536697,100
1,2,0,0,0,経常収入,513014,99.4,547588,99.4,411897,99.6,313772,100,531045,98.9
1,3,0,0,0,勤め先収入,477261,92.5,506533,92,391705,94.7,228067,72.7,517187,96.4
1,4,0,0,0,世帯主収入,415675,80.6,439301,79.8,331756,80.2,228067,72.7,479029,89.3
1,6,0,0,0,うち男,399025,77.3,423725,76.9,307062,74.2,190777,60.8,479029,89.3
1,5,0,0,0,定期収入,408533,79.2,434779,78.9,313733,75.9,228067,72.7,474042,88.3
1,5,0,0,0,臨時収入,4831,0.9,4521,0.8,6461,1.6,-,-,4987,0.9
1,5,0,0,0,賞与,2311,0.4,-,-,11562,2.8,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,55717,10.8,58802,10.7,59685,14.4,-,-,38158,7.1
1,6,0,0,0,うち女,54940,10.6,58661,10.7,56286,13.6,-,-,38158,7.1
1,4,0,0,0,他の世帯員収入,5870,1.1,8430,1.5,265,0.1,-,-,-,-
1,3,0,0,0,事業・内職収入,1690,0.3,2238,0.4,728,0.2,-,-,-,-
1,4,0,0,0,家賃収入,652,0.1,945,0.2,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,470,0.1,681,0.1,-,-,-,-,-,-
1,4,0,0,0,内職収入,567,0.1,611,0.1,728,0.2,-,-,-,-
1,3,0,0,0,他の経常収入,34063,6.6,38817,7,19464,4.7,85706,27.3,13858,2.6
1,4,0,0,0,財産収入,113,0,164,0,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,33950,6.6,38653,7,19464,4.7,85706,27.3,13858,2.6
1,5,0,0,0,公的年金給付,18932,3.7,23094,4.2,7632,1.8,44881,14.3,3664,0.7
1,5,0,0,0,他の社会保障給付,15018,2.9,15559,2.8,11832,2.9,40825,13,10193,1.9
1,4,0,0,0,仕送り金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,2987,0.6,3153,0.6,1660,0.4,145,0,5652,1.1
1,3,0,0,0,受贈金,1136,0.2,749,0.1,875,0.2,-,-,5283,1
1,3,0,0,0,他の特別収入,1851,0.4,2404,0.4,785,0.2,145,0,369,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),421268,-,455503,-,332141,-,241590,-,407587,-
1,2,0,0,0,預貯金引出,345229,-,362847,-,302132,-,213988,-,343553,-
1,2,0,0,0,保険金,16627,-,23666,-,-,-,-,-,3528,-
