項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9144,-,1987,-,1721,-,8013,-,7422,-,856,-
0,0,0,0,0,調査世帯数,233,-,-,214,-,49,-,43,-,184,-,171,-,19,-
0,0,0,0,0,世帯人員,2.45,-,-,2.46,-,2.4,-,2.4,-,2.46,-,2.48,-,2.24,-
0,0,0,0,0,有業人員,0.46,-,-,0.48,-,0.43,-,0.46,-,0.47,-,0.48,-,0.31,-
0,0,0,0,0,世帯主平均年齢,73.8,-,-,74,-,73.8,-,73.4,-,73.7,-,74.2,-,70.8,-
1,0,0,0,0,受取,767209,-,-5.6,782336,-,456187,-,468821,-,844346,-,855044,-,605662,-
1,1,0,0,0,実収入,329332,100,-3.3,337585,100,172681,100,193902,100,368183,100,370906,100,241192,100
1,2,0,0,0,経常収入,324939,98.7,-1.6,332861,98.6,172439,99.9,193624,99.9,362760,98.5,365151,98.4,240338,99.6
1,3,0,0,0,勤め先収入,22737,6.9,69.2,21560,6.4,1812,1,2092,1.1,27927,7.6,26075,7,35311,14.6
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,6128,1.9,21.3,3659,1.1,-,-,-,-,7648,2.1,4508,1.2,32495,13.5
1,6,0,0,0,うち女,6128,1.9,21.3,3659,1.1,-,-,-,-,7648,2.1,4508,1.2,32495,13.5
1,4,0,0,0,他の世帯員収入,16609,5,98.1,17901,5.3,1812,1,2092,1.1,20279,5.5,21567,5.8,2816,1.2
1,3,0,0,0,事業・内職収入,6525,2,1.7,7137,2.1,2836,1.6,3274,1.7,7440,2,8032,2.2,-,-
1,4,0,0,0,家賃収入,2016,0.6,-23.1,2204,0.7,-,-,-,-,2516,0.7,2716,0.7,-,-
1,4,0,0,0,他の事業収入,1510,0.5,17.1,1652,0.5,-,-,-,-,1885,0.5,2035,0.5,-,-
1,4,0,0,0,内職収入,3000,0.9,19.7,3280,1,2836,1.6,3274,1.7,3040,0.8,3282,0.9,-,-
1,3,0,0,0,他の経常収入,295676,89.8,-4.7,304164,90.1,167791,97.2,188258,97.1,327393,88.9,331044,89.3,205026,85
1,4,0,0,0,財産収入,3970,1.2,44.8,4337,1.3,442,0.3,510,0.3,4845,1.3,5225,1.4,50,0
