項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,760,-,-,107,-,108,-,113,-,115,-,105,-,103,-,109,-
0,0,0,0,0,世帯人員,3.06,-,-,2.63,-,2.91,-,2.86,-,3.19,-,3.17,-,3.3,-,3.37,-
0,0,0,0,0,有業人員,1.36,-,-,1.26,-,1.11,-,1.29,-,1.45,-,1.39,-,1.51,-,1.49,-
0,0,0,0,0,世帯主平均年齢,56.9,-,-,60.8,-,60.6,-,55.9,-,57.8,-,57.2,-,51.2,-,55.1,-
2,2,0,0,0,生計支出,375503,-,21.5,103273,-,167292,-,206811,-,261278,-,325031,-,419972,-,1137989,-
2,3,0,0,0,消費支出,339876,100,9.9,103273,100,167292,100,206811,100,261278,100,325031,100,419972,100,890495,100
2,4,1,0,0,食料,81247,23.9,6.8,47559,46.1,64438,38.5,68003,32.9,78606,30.1,92961,28.6,103775,24.7,113022,12.7
2,5,1,1,0,穀類,6454,1.9,4.9,4048,3.9,5719,3.4,5610,2.7,6908,2.6,7291,2.2,7000,1.7,8567,1
2,6,1,1,1,米類,2367,0.7,8.7,1418,1.4,2454,1.5,1746,0.8,2519,1,2521,0.8,2373,0.6,3518,0.4
2,6,1,1,2,パン,2491,0.7,1.9,1437,1.4,1880,1.1,2371,1.1,2678,1,2997,0.9,2976,0.7,3091,0.3
2,6,1,1,3,めん類,1228,0.4,3.7,949,0.9,1145,0.7,1192,0.6,1372,0.5,1205,0.4,1193,0.3,1531,0.2
2,6,1,1,4,他の穀類,368,0.1,7,244,0.2,240,0.1,301,0.1,340,0.1,569,0.2,458,0.1,427,0
2,5,1,2,0,魚介類,5919,1.7,2,4093,4,5668,3.4,5350,2.6,6459,2.5,6990,2.2,5703,1.4,7135,0.8
2,6,1,2,1,生鮮魚介,3676,1.1,1.6,2621,2.5,3637,2.2,2963,1.4,3983,1.5,4361,1.3,3630,0.9,4515,0.5
2,6,1,2,2,塩干魚介,1008,0.3,4,670,0.6,792,0.5,1132,0.5,1314,0.5,1149,0.4,959,0.2,1038,0.1
2,6,1,2,3,魚肉練製品,455,0.1,-3.8,337,0.3,497,0.3,452,0.2,441,0.2,586,0.2,416,0.1,455,0.1
2,6,1,2,4,他の魚介加工品,780,0.2,4.7,466,0.5,743,0.4,802,0.4,722,0.3,894,0.3,697,0.2,1127,0.1
2,5,1,3,0,肉類,6640,2,15.6,4110,4,5780,3.5,5534,2.7,6582,2.5,7562,2.3,7603,1.8,9273,1
2,6,1,3,1,生鮮肉,5226,1.5,17.9,3328,3.2,4546,2.7,4300,2.1,4959,1.9,5916,1.8,5994,1.4,7507,0.8
2,6,1,3,2,加工肉,1414,0.4,8,782,0.8,1234,0.7,1234,0.6,1623,0.6,1646,0.5,1609,0.4,1766,0.2
2,5,1,4,0,乳卵類,3829,1.1,5.5,2674,2.6,3371,2,3359,1.6,4103,1.6,4409,1.4,4307,1,4568,0.5
2,6,1,4,1,牛乳,1457,0.4,4.1,1013,1,1321,0.8,1260,0.6,1762,0.7,1595,0.5,1566,0.4,1678,0.2
2,6,1,4,2,乳製品,1721,0.5,4.8,1182,1.1,1390,0.8,1510,0.7,1706,0.7,2188,0.7,1960,0.5,2103,0.2
2,6,1,4,3,卵,651,0.2,11.3,479,0.5,660,0.4,589,0.3,635,0.2,625,0.2,781,0.2,787,0.1
2,5,1,5,0,野菜・海藻,9937,2.9,8.5,7250,7,8871,5.3,8787,4.2,10154,3.9,11795,3.6,10528,2.5,12136,1.4
2,6,1,5,1,生鮮野菜,6962,2,8.7,5014,4.9,6059,3.6,5937,2.9,7168,2.7,8253,2.5,7547,1.8,8732,1
2,6,1,5,2,乾物・海藻,664,0.2,2.9,488,0.5,478,0.3,755,0.4,680,0.3,765,0.2,665,0.2,813,0.1
2,6,1,5,3,大豆加工品,1096,0.3,7.9,863,0.8,1034,0.6,983,0.5,992,0.4,1325,0.4,1158,0.3,1315,0.1
2,6,1,5,4,他の野菜・海藻加工品,1215,0.4,11.5,884,0.9,1300,0.8,1113,0.5,1315,0.5,1452,0.4,1159,0.3,1276,0.1
2,5,1,6,0,果物,3174,0.9,-1.6,2263,2.2,2634,1.6,2745,1.3,3329,1.3,4184,1.3,3150,0.8,3898,0.4
2,6,1,6,1,生鮮果物,2986,0.9,-1.3,2147,2.1,2459,1.5,2640,1.3,3076,1.2,3940,1.2,2959,0.7,3671,0.4
2,6,1,6,2,果物加工品,188,0.1,-7.4,116,0.1,176,0.1,104,0.1,253,0.1,244,0.1,191,0,227,0
2,5,1,7,0,油脂・調味料,3184,0.9,6,1995,1.9,2748,1.6,3109,1.5,3053,1.2,3685,1.1,3860,0.9,3826,0.4
2,6,1,7,1,油脂,328,0.1,-4.9,243,0.2,255,0.2,350,0.2,340,0.1,427,0.1,345,0.1,336,0
2,6,1,7,2,調味料,2856,0.8,7.4,1752,1.7,2493,1.5,2760,1.3,2713,1,3258,1,3516,0.8,3490,0.4
2,5,1,8,0,菓子類,5438,1.6,13.5,2974,2.9,4039,2.4,4643,2.2,5623,2.2,7024,2.2,6639,1.6,7102,0.8
2,5,1,9,0,調理食品,9769,2.9,5.7,6546,6.3,8002,4.8,9247,4.5,10620,4.1,10991,3.4,11232,2.7,11715,1.3
2,6,1,9,1,主食的調理食品,4376,1.3,3.4,3136,3,3642,2.2,3722,1.8,4683,1.8,4932,1.5,5101,1.2,5399,0.6
2,6,1,9,2,他の調理食品,5393,1.6,7.6,3409,3.3,4359,2.6,5525,2.7,5936,2.3,6058,1.9,6131,1.5,6316,0.7
2,5,1,10,0,飲料,5109,1.5,8.6,3252,3.1,4157,2.5,4304,2.1,4528,1.7,6480,2,6072,1.4,6948,0.8
2,6,1,10,1,茶類,1236,0.4,7.3,669,0.6,1317,0.8,969,0.5,1130,0.4,1902,0.6,1222,0.3,1436,0.2
2,6,1,10,2,コーヒー・ココア,879,0.3,25.9,552,0.5,579,0.3,757,0.4,1004,0.4,900,0.3,1212,0.3,1146,0.1
2,6,1,10,3,他の飲料,2994,0.9,4.9,2031,2,2261,1.4,2578,1.2,2394,0.9,3678,1.1,3639,0.9,4366,0.5
2,5,1,11,0,酒類,3254,1,-12.4,2097,2,3139,1.9,2741,1.3,2846,1.1,2830,0.9,4609,1.1,4501,0.5
2,5,1,12,0,外食,18540,5.5,9.6,6257,6.1,10309,6.2,12573,6.1,14402,5.5,19721,6.1,33071,7.9,33353,3.7
2,6,1,12,1,一般外食,17810,5.2,12.4,6234,6,9811,5.9,11992,5.8,13127,5,18809,5.8,31886,7.6,32722,3.7
2,6,1,12,2,学校給食,730,0.2,-32.2,23,0,498,0.3,581,0.3,1275,0.5,912,0.3,1185,0.3,631,0.1
2,4,2,0,0,住居,31748,9.3,41.8,2626,2.5,5268,3.1,15747,7.6,18475,7.1,16446,5.1,39222,9.3,123699,13.9
2,5,2,1,0,家賃地代,17251,5.1,22.6,1643,1.6,4322,2.6,15012,7.3,16678,6.4,14300,4.4,37794,9,30957,3.5
2,5,2,2,0,設備修繕・維持,14497,4.3,74.3,983,1,946,0.6,734,0.4,1797,0.7,2146,0.7,1427,0.3,92742,10.4
2,6,2,2,1,設備材料,2578,0.8,95.5,57,0.1,74,0,113,0.1,101,0,649,0.2,301,0.1,16623,1.9
2,6,2,2,2,工事その他のサービス,11919,3.5,70.3,926,0.9,871,0.5,621,0.3,1695,0.6,1497,0.5,1126,0.3,76119,8.5
2,4,3,0,0,光熱・水道,21842,6.4,8.9,14410,14,20009,12,18117,8.8,22803,8.7,26845,8.3,24072,5.7,26534,3
2,5,3,1,0,電気代,13321,3.9,18.1,9247,9,12165,7.3,11301,5.5,13631,5.2,15579,4.8,15138,3.6,16131,1.8
2,5,3,2,0,ガス代,3610,1.1,-5.1,2420,2.3,3396,2,3329,1.6,3782,1.4,4596,1.4,3594,0.9,4138,0.5
2,5,3,3,0,他の光熱,23,0,9.5,2,0,94,0.1,25,0,17,0,6,0,-,-,15,0
2,5,3,4,0,上下水道料,4888,1.4,-1.5,2741,2.7,4354,2.6,3462,1.7,5373,2.1,6664,2.1,5340,1.3,6249,0.7
2,4,4,0,0,家具・家事用品,10717,3.2,12.5,3222,3.1,4045,2.4,6167,3,9351,3.6,11336,3.5,16826,4,23971,2.7
2,5,4,1,0,家庭用耐久財,2850,0.8,2.4,119,0.1,394,0.2,727,0.4,2646,1,3144,1,6699,1.6,6206,0.7
2,6,4,1,1,家事用耐久財,1888,0.6,3.6,65,0.1,227,0.1,717,0.3,498,0.2,2326,0.7,5187,1.2,4194,0.5
2,6,4,1,2,冷暖房用器具,183,0.1,-70.6,54,0.1,13,0,10,0,582,0.2,20,0,155,0,444,0
2,6,4,1,3,一般家具,779,0.2,131.2,-,-,155,0.1,-,-,1566,0.6,799,0.2,1356,0.3,1567,0.2
2,5,4,2,0,室内装備・装飾品,1024,0.3,14.8,96,0.1,293,0.2,391,0.2,709,0.3,371,0.1,1616,0.4,3673,0.4
2,5,4,3,0,寝具類,1179,0.3,279.1,246,0.2,244,0.1,475,0.2,549,0.2,691,0.2,1131,0.3,4885,0.5
2,5,4,4,0,家事雑貨,2643,0.8,16.9,1101,1.1,1004,0.6,1777,0.9,1966,0.8,3749,1.2,3416,0.8,5467,0.6
2,5,4,5,0,家事用消耗品,2468,0.7,1.9,1505,1.5,1878,1.1,2072,1,2759,1.1,2937,0.9,3009,0.7,3106,0.3
2,5,4,6,0,家事サービス,553,0.2,-35.5,155,0.2,231,0.1,725,0.4,722,0.3,445,0.1,955,0.2,634,0.1
2,4,5,0,0,被服及び履物,13057,3.8,8.5,2535,2.5,5014,3,6787,3.3,10716,4.1,17074,5.3,20935,5,28212,3.2
2,5,5,1,0,和服,248,0.1,-38.9,-,-,55,0,48,0,-,-,-,-,38,0,1586,0.2
2,5,5,2,0,洋服,4923,1.4,-0.9,420,0.4,1295,0.8,1830,0.9,4120,1.6,7193,2.2,8131,1.9,11419,1.3
2,6,5,2,1,男子用洋服,1659,0.5,42.2,10,0,349,0.2,291,0.1,1500,0.6,2414,0.7,3633,0.9,3403,0.4
2,6,5,2,2,婦人用洋服,2830,0.8,-16.1,316,0.3,827,0.5,1309,0.6,1912,0.7,4538,1.4,3490,0.8,7377,0.8
2,6,5,2,3,子供用洋服,434,0.1,1.6,94,0.1,119,0.1,231,0.1,708,0.3,241,0.1,1007,0.2,639,0.1
2,5,5,3,0,シャツ・セーター類,2938,0.9,43,570,0.6,1095,0.7,1454,0.7,2357,0.9,3635,1.1,4262,1,7156,0.8
2,6,5,3,1,男子用シャツ・セーター類,770,0.2,34.1,101,0.1,218,0.1,250,0.1,810,0.3,1011,0.3,1005,0.2,1980,0.2
2,6,5,3,2,婦人用シャツ・セーター類,1980,0.6,49.5,455,0.4,851,0.5,1049,0.5,1498,0.6,2420,0.7,3007,0.7,4557,0.5
2,6,5,3,3,子供用シャツ・セーター類,189,0.1,21.2,15,0,26,0,154,0.1,48,0,204,0.1,249,0.1,619,0.1
2,5,5,4,0,下着類,1068,0.3,0.5,256,0.2,570,0.3,917,0.4,854,0.3,1274,0.4,1818,0.4,1781,0.2
2,6,5,4,1,男子用下着類,328,0.1,-6,110,0.1,268,0.2,296,0.1,147,0.1,500,0.2,580,0.1,394,0
2,6,5,4,2,婦人用下着類,623,0.2,0.8,134,0.1,298,0.2,489,0.2,479,0.2,645,0.2,1035,0.2,1279,0.1
2,6,5,4,3,子供用下着類,117,0,21.9,12,0,3,0,132,0.1,228,0.1,129,0,203,0,109,0
2,5,5,5,0,生地・糸類,241,0.1,99.2,64,0.1,178,0.1,102,0,522,0.2,350,0.1,94,0,368,0
2,5,5,6,0,他の被服,846,0.2,13.1,324,0.3,506,0.3,665,0.3,532,0.2,828,0.3,1603,0.4,1463,0.2
2,5,5,7,0,履物類,1797,0.5,7.9,720,0.7,909,0.5,1245,0.6,969,0.4,2689,0.8,3381,0.8,2667,0.3
2,5,5,8,0,被服関連サービス,996,0.3,-1.9,181,0.2,407,0.2,526,0.3,1363,0.5,1106,0.3,1608,0.4,1771,0.2
2,4,6,0,0,保健医療,15796,4.6,-5.1,4565,4.4,8655,5.2,8389,4.1,13524,5.2,19033,5.9,14761,3.5,41366,4.6
2,5,6,1,0,医薬品,2561,0.8,-6.1,1097,1.1,1853,1.1,2295,1.1,3354,1.3,3911,1.2,2426,0.6,2972,0.3
2,5,6,2,0,健康保持用摂取品,938,0.3,-39.8,125,0.1,643,0.4,607,0.3,1376,0.5,1494,0.5,1434,0.3,883,0.1
2,5,6,3,0,保健医療用品・器具,3510,1,29.7,1100,1.1,2161,1.3,1613,0.8,2913,1.1,3890,1.2,2108,0.5,10706,1.2
2,5,6,4,0,保健医療サービス,8787,2.6,-8.9,2244,2.2,3998,2.4,3874,1.9,5881,2.3,9738,3,8792,2.1,26806,3
2,4,7,0,0,交通・通信,38794,11.4,6,7688,7.4,16494,9.9,20313,9.8,29637,11.3,36326,11.2,55701,13.3,104823,11.8
2,5,7,1,0,交通,9594,2.8,-3.2,1950,1.9,3206,1.9,3659,1.8,7600,2.9,11402,3.5,15153,3.6,24067,2.7
2,5,7,2,0,自動車等関係費,16918,5,3.7,974,0.9,4792,2.9,6954,3.4,10082,3.9,10056,3.1,23713,5.6,61482,6.9
2,6,7,2,1,自動車等購入,4874,1.4,-20.2,-,-,-,-,-,-,-,-,-,-,-,-,33858,3.8
2,6,7,2,2,自転車購入,661,0.2,89.9,-,-,277,0.2,188,0.1,-,-,344,0.1,2825,0.7,1000,0.1
2,6,7,2,3,自動車等維持,11384,3.3,15.4,974,0.9,4515,2.7,6766,3.3,10082,3.9,9712,3,20888,5,26624,3
2,5,7,3,0,通信,12282,3.6,18.4,4764,4.6,8496,5.1,9700,4.7,11954,4.6,14867,4.6,16835,4,19273,2.2
2,4,8,0,0,教育,28278,8.3,23.1,774,0.7,2998,1.8,3639,1.8,7253,2.8,6388,2,26630,6.3,149251,16.8
2,5,8,1,0,授業料等,22991,6.8,26.9,559,0.5,2079,1.2,2130,1,3829,1.5,3525,1.1,15711,3.7,132168,14.8
2,5,8,2,0,教科書・学習参考教材,148,0,-32.4,10,0,-,-,21,0,108,0,198,0.1,114,0,580,0.1
2,5,8,3,0,補習教育,5139,1.5,11.1,205,0.2,919,0.5,1488,0.7,3315,1.3,2665,0.8,10805,2.6,16503,1.9
2,4,9,0,0,教養娯楽,38810,11.4,11.6,8922,8.6,19141,11.4,22294,10.8,26639,10.2,37512,11.5,46940,11.2,109567,12.3
2,5,9,1,0,教養娯楽用耐久財,3170,0.9,17.1,59,0.1,1455,0.9,872,0.4,1275,0.5,598,0.2,2869,0.7,14955,1.7
2,5,9,2,0,教養娯楽用品,6522,1.9,18.1,2230,2.2,3722,2.2,3972,1.9,4837,1.9,6542,2,6754,1.6,17492,2
2,5,9,3,0,書籍・他の印刷物,4133,1.2,0.6,2288,2.2,3297,2,3728,1.8,3830,1.5,5423,1.7,4246,1,6089,0.7
2,5,9,4,0,教養娯楽サービス,24985,7.4,11.3,4345,4.2,10666,6.4,13723,6.6,16697,6.4,24948,7.7,33071,7.9,71031,8
2,6,9,4,1,宿泊料,3080,0.9,6.5,518,0.5,902,0.5,646,0.3,1603,0.6,1746,0.5,4418,1.1,11662,1.3
2,6,9,4,2,パック旅行費,7096,2.1,86.6,766,0.7,1076,0.6,2322,1.1,1521,0.6,6414,2,9540,2.3,27877,3.1
2,6,9,4,3,月謝類,4899,1.4,-5.2,672,0.7,2186,1.3,2444,1.2,4944,1.9,4442,1.4,5179,1.2,14327,1.6
2,6,9,4,4,他の教養娯楽サービス,9909,2.9,-6.3,2390,2.3,6503,3.9,8310,4,8629,3.3,12346,3.8,13934,3.3,17165,1.9
2,4,10,0,0,その他の消費支出,59587,17.5,2.7,10972,10.6,21232,12.7,37356,18.1,44274,16.9,61111,18.8,71111,16.9,170050,19.1
2,5,10,1,0,諸雑費,29946,8.8,20,6363,6.2,10270,6.1,18155,8.8,21617,8.3,28162,8.7,34055,8.1,90464,10.2
2,6,10,1,1,理美容サービス,3579,1.1,-5.2,1364,1.3,2370,1.4,3389,1.6,3323,1.3,4280,1.3,4339,1,5961,0.7
2,6,10,1,2,理美容用品,4785,1.4,0.7,1506,1.5,2282,1.4,4229,2,4793,1.8,5652,1.7,6551,1.6,8446,0.9
2,6,10,1,3,身の回り用品,2551,0.8,-11.6,237,0.2,565,0.3,998,0.5,1286,0.5,2166,0.7,3367,0.8,9184,1
2,6,10,1,4,たばこ,1148,0.3,-4,551,0.5,700,0.4,2020,1,1298,0.5,755,0.2,1575,0.4,1142,0.1
2,6,10,1,5,他の諸雑費,17883,5.3,44.9,2705,2.6,4353,2.6,7520,3.6,10916,4.2,15309,4.7,18222,4.3,65731,7.4
2,5,10,2,0,こづかい,9100,2.7,-10.3,672,0.7,1682,1,4666,2.3,8294,3.2,12700,3.9,14867,3.5,20718,2.3
2,5,10,3,0,交際費,16579,4.9,-24.7,3915,3.8,9260,5.5,13722,6.6,14363,5.5,19273,5.9,19475,4.6,35836,4
2,6,10,3,1,食料,4815,1.4,0.2,1027,1,2561,1.5,5520,2.7,4770,1.8,4936,1.5,4897,1.2,9933,1.1
2,6,10,3,2,家具・家事用品,174,0.1,-22.3,38,0,-,-,51,0,121,0,217,0.1,163,0,624,0.1
2,6,10,3,3,被服及び履物,638,0.2,-24.5,146,0.1,288,0.2,443,0.2,466,0.2,1097,0.3,960,0.2,1065,0.1
2,6,10,3,4,教養娯楽,1136,0.3,-13.9,90,0.1,257,0.2,511,0.2,1184,0.5,551,0.2,3084,0.7,2269,0.3
2,6,10,3,5,他の物品サービス,457,0.1,-68.1,-,-,69,0,201,0.1,856,0.3,340,0.1,504,0.1,1216,0.1
2,6,10,3,6,贈与金,6324,1.9,-27.7,2107,2,2538,1.5,3932,1.9,5124,2,8074,2.5,6320,1.5,16077,1.8
2,6,10,3,7,他の交際費,3036,0.9,-34.6,507,0.5,3547,2.1,3064,1.5,1843,0.7,4057,1.2,3546,0.8,4653,0.5
2,5,10,4,0,仕送り金,3962,1.2,329.3,22,0,20,0,812,0.4,-,-,976,0.3,2713,0.6,23031,2.6
2,3,0,0,0,土地家屋購入,35627,-,...,-,-,-,-,-,-,-,-,-,-,-,-,247494,-
