項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,755,-,-,103,-,106,-,114,-,113,-,108,-,104,-,107,-
0,0,世帯人員,3.02,-,-,2.68,-,2.77,-,3.06,-,3.17,-,3.12,-,3.08,-,3.27,-
0,0,有業人員,1.28,-,-,1.05,-,1.12,-,1.23,-,1.34,-,1.32,-,1.44,-,1.47,-
0,0,世帯主平均年齢,57.3,-,-,62,-,59,-,57.4,-,53.7,-,55.3,-,56.5,-,56.9,-
0,0,消費支出,318520,-,-1.4,114320,-,176699,-,223846,-,271052,-,326865,-,414051,-,700324,-
0,0,公共的料金,89494,28.1,0.6,32469,28.4,57919,32.8,69068,30.9,77200,28.5,93834,28.7,101318,24.5,193935,27.7
1,0,公共料金等,58047,18.2,-4,25027,21.9,39016,22.1,49487,22.1,55425,20.4,65911,20.2,70429,17,100704,14.4
1,1,米,2571,0.8,3.1,1923,1.7,2321,1.3,2329,1,2743,1,2876,0.9,3176,0.8,2627,0.4
1,1,食塩,35,0,-5.4,20,0,39,0,32,0,31,0,40,0,50,0,34,0
1,1,学校給食,976,0.3,-16.2,145,0.1,350,0.2,1159,0.5,1195,0.4,1371,0.4,1528,0.4,1080,0.2
1,1,公営家賃,1862,0.6,-20,258,0.2,1730,1,1416,0.6,3444,1.3,2311,0.7,2202,0.5,1679,0.2
1,1,電気代,9424,3,-0.2,6047,5.3,7869,4.5,8985,4,8660,3.2,9904,3,11499,2.8,12975,1.9
1,1,都市ガス,6771,2.1,-9.7,4212,3.7,5445,3.1,7291,3.3,7375,2.7,7105,2.2,7878,1.9,8082,1.2
1,1,上下水道料,5017,1.6,-5.2,3045,2.7,3585,2,4612,2.1,5284,1.9,5855,1.8,7286,1.8,5449,0.8
1,1,医科診療代,3324,1,10.9,2417,2.1,2463,1.4,2698,1.2,3259,1.2,4593,1.4,2781,0.7,5042,0.7
1,1,歯科診療代,2265,0.7,-35.9,296,0.3,475,0.3,447,0.2,946,0.3,2299,0.7,2827,0.7,8521,1.2
1,1,出産入院料,115,0,...,-,-,-,-,-,-,-,-,722,0.2,-,-,79,0
1,1,他の入院料,1320,0.4,100.3,-,-,-,-,-,-,-,-,1856,0.6,2687,0.6,4669,0.7
1,1,鉄道運賃,3637,1.1,-0.5,651,0.6,957,0.5,2697,1.2,2917,1.1,3839,1.2,4772,1.2,9584,1.4
1,1,鉄道通学定期代,151,0,-65,31,0,30,0,-,-,15,0,8,0,243,0.1,723,0.1
1,1,鉄道通勤定期代,1490,0.5,-4.9,8,0,662,0.4,882,0.4,787,0.3,815,0.2,2451,0.6,4805,0.7
1,1,バス代,504,0.2,56,86,0.1,548,0.3,752,0.3,497,0.2,277,0.1,322,0.1,1042,0.1
1,1,バス通学定期代,46,0,109.1,-,-,-,-,-,-,46,0,63,0,213,0.1,-,-
1,1,バス通勤定期代,60,0,122.2,-,-,-,-,-,-,116,0,12,0,225,0.1,68,0
1,1,タクシー代,1019,0.3,27.5,437,0.4,774,0.4,318,0.1,917,0.3,1204,0.4,918,0.2,2554,0.4
1,1,航空運賃,525,0.2,-60.1,-,-,63,0,422,0.2,-,-,871,0.3,536,0.1,1771,0.3
1,1,郵便料,185,0.1,23.3,75,0.1,167,0.1,195,0.1,204,0.1,167,0.1,123,0,364,0.1
1,1,固定電話通信料,2552,0.8,-11.4,1270,1.1,2178,1.2,2165,1,2857,1.1,3163,1,2939,0.7,3284,0.5
1,1,移動電話通信料,8412,2.6,5,2147,1.9,5568,3.2,7587,3.4,9017,3.3,11549,3.5,9549,2.3,13416,1.9
1,1,ＮＨＫ放送受信料,876,0.3,2.8,437,0.4,896,0.5,935,0.4,618,0.2,761,0.2,1143,0.3,1337,0.2
1,1,ケーブルテレビ受信料,1125,0.4,2.1,365,0.3,639,0.4,1462,0.7,1138,0.4,1319,0.4,1276,0.3,1670,0.2
1,1,他の受信料,135,0,-28.6,15,0,84,0,38,0,135,0,166,0.1,106,0,400,0.1
1,1,国公立小学校,418,0.1,-3,497,0.4,183,0.1,523,0.2,492,0.2,431,0.1,605,0.1,197,0
1,1,国公立中学校,785,0.2,68.1,-,-,520,0.3,739,0.3,509,0.2,919,0.3,1660,0.4,1142,0.2
1,1,国公立高校,310,0.1,-26.9,-,-,188,0.1,892,0.4,126,0,174,0.1,475,0.1,317,0
1,1,国公立大学,943,0.3,-22.4,-,-,-,-,-,-,-,-,-,-,-,-,6573,0.9
1,1,たばこ,1193,0.4,1.5,644,0.6,1282,0.7,909,0.4,2098,0.8,1239,0.4,961,0.2,1222,0.2
2,0,準公共料金等,31447,9.9,10.3,7442,6.5,18904,10.7,19581,8.7,21774,8,27923,8.5,30889,7.5,93231,13.3
2,1,牛乳,1370,0.4,5.5,956,0.8,1316,0.7,1308,0.6,1374,0.5,1507,0.5,1530,0.4,1600,0.2
2,1,灯油,72,0,94.6,87,0.1,75,0,49,0,-,-,34,0,-,-,259,0
2,1,プロパンガス,524,0.2,-19.5,935,0.8,302,0.2,510,0.2,312,0.1,718,0.2,558,0.1,333,0
2,1,理髪料,408,0.1,-17.9,108,0.1,398,0.2,327,0.1,641,0.2,269,0.1,388,0.1,726,0.1
2,1,パーマネント代,377,0.1,-21.8,384,0.3,518,0.3,323,0.1,276,0.1,695,0.2,193,0,248,0
