項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7758,-,1451,-,362,-,430,-
0,0,0,0,0,調査世帯数,748,-,592,-,101,-,27,-,28,-
0,0,0,0,0,世帯人員,3,-,3.01,-,2.89,-,2.76,-,3.29,-
0,0,0,0,0,有業人員,1.32,-,1.3,-,1.53,-,0.93,-,1.43,-
0,0,0,0,0,世帯主平均年齢,57.3,-,60.1,-,45.1,-,63.1,-,42.3,-
2,2,0,0,0,生計支出,322638,-,325120,-,316976,-,218711,-,384357,-
2,3,0,0,0,消費支出,322638,100,325120,100,316976,100,218711,100,384357,100
2,4,1,0,0,食料,78830,24.4,80701,24.8,71598,22.6,61088,27.9,84387,22
2,5,1,1,0,穀類,6411,2,6529,2,5870,1.9,5766,2.6,6651,1.7
2,6,1,1,1,米類,2116,0.7,2259,0.7,1475,0.5,2068,0.9,1721,0.4
2,6,1,1,2,パン,2683,0.8,2631,0.8,2800,0.9,2205,1,3614,0.9
2,6,1,1,3,めん類,1222,0.4,1251,0.4,1174,0.4,1147,0.5,924,0.2
2,6,1,1,4,他の穀類,391,0.1,387,0.1,422,0.1,345,0.2,393,0.1
2,5,1,2,0,魚介類,6050,1.9,6559,2,3870,1.2,5145,2.4,4986,1.3
2,6,1,2,1,生鮮魚介,3580,1.1,3919,1.2,2171,0.7,2562,1.2,3072,0.8
2,6,1,2,2,塩干魚介,1078,0.3,1145,0.4,752,0.2,1313,0.6,786,0.2
2,6,1,2,3,魚肉練製品,590,0.2,626,0.2,426,0.1,659,0.3,416,0.1
2,6,1,2,4,他の魚介加工品,802,0.2,869,0.3,521,0.2,610,0.3,712,0.2
2,5,1,3,0,肉類,6908,2.1,7271,2.2,5322,1.7,5653,2.6,6763,1.8
2,6,1,3,1,生鮮肉,5449,1.7,5771,1.8,4117,1.3,4240,1.9,5159,1.3
2,6,1,3,2,加工肉,1459,0.5,1500,0.5,1205,0.4,1413,0.6,1604,0.4
2,5,1,4,0,乳卵類,3854,1.2,3979,1.2,3326,1,3811,1.7,3414,0.9
2,6,1,4,1,牛乳,1423,0.4,1499,0.5,1153,0.4,1384,0.6,983,0.3
2,6,1,4,2,乳製品,1740,0.5,1767,0.5,1587,0.5,1724,0.8,1774,0.5
2,6,1,4,3,卵,691,0.2,712,0.2,586,0.2,703,0.3,656,0.2
2,5,1,5,0,野菜・海藻,10016,3.1,10513,3.2,7995,2.5,9255,4.2,8513,2.2
2,6,1,5,1,生鮮野菜,7002,2.2,7287,2.2,5708,1.8,6890,3.2,6317,1.6
2,6,1,5,2,乾物・海藻,676,0.2,735,0.2,501,0.2,427,0.2,425,0.1
2,6,1,5,3,大豆加工品,1145,0.4,1213,0.4,955,0.3,875,0.4,779,0.2
2,6,1,5,4,他の野菜・海藻加工品,1194,0.4,1279,0.4,830,0.3,1062,0.5,992,0.3
2,5,1,6,0,果物,3218,1,3447,1.1,2060,0.6,4040,1.8,2284,0.6
2,6,1,6,1,生鮮果物,3023,0.9,3254,1,1921,0.6,3610,1.7,2073,0.5
2,6,1,6,2,果物加工品,194,0.1,193,0.1,138,0,430,0.2,211,0.1
2,5,1,7,0,油脂・調味料,3475,1.1,3528,1.1,3340,1.1,3563,1.6,2901,0.8
2,6,1,7,1,油脂,353,0.1,366,0.1,329,0.1,311,0.1,220,0.1
2,6,1,7,2,調味料,3122,1,3161,1,3011,0.9,3253,1.5,2681,0.7
2,5,1,8,0,菓子類,5133,1.6,5133,1.6,4819,1.5,4304,2,6891,1.8
2,5,1,9,0,調理食品,9770,3,9991,3.1,9361,3,7130,3.3,9369,2.4
2,6,1,9,1,主食的調理食品,4369,1.4,4460,1.4,4345,1.4,2405,1.1,4455,1.2
2,6,1,9,2,他の調理食品,5401,1.7,5531,1.7,5017,1.6,4725,2.2,4914,1.3
2,5,1,10,0,飲料,4482,1.4,4295,1.3,5678,1.8,3257,1.5,4862,1.3
2,6,1,10,1,茶類,1066,0.3,1024,0.3,1332,0.4,989,0.5,1003,0.3
2,6,1,10,2,コーヒー・ココア,948,0.3,928,0.3,1177,0.4,421,0.2,985,0.3
2,6,1,10,3,他の飲料,2468,0.8,2343,0.7,3168,1,1846,0.8,2873,0.7
2,5,1,11,0,酒類,3184,1,3374,1,2478,0.8,2491,1.1,2714,0.7
2,5,1,12,0,外食,16330,5.1,16082,4.9,17479,5.5,6672,3.1,25038,6.5
2,6,1,12,1,一般外食,15552,4.8,15338,4.7,16848,5.3,6012,2.7,23055,6
2,6,1,12,2,学校給食,778,0.2,744,0.2,631,0.2,660,0.3,1983,0.5
2,4,2,0,0,住居,31855,9.9,19201,5.9,90543,28.6,53103,24.3,44262,11.5
2,5,2,1,0,家賃地代,18481,5.7,2189,0.7,90492,28.5,53098,24.3,40348,10.5
2,5,2,2,0,設備修繕・維持,13374,4.1,17012,5.2,51,0,5,0,3914,1
2,6,2,2,1,設備材料,5008,1.6,6444,2,45,0,5,0,45,0
2,6,2,2,2,工事その他のサービス,8366,2.6,10568,3.3,6,0,-,-,3868,1
2,4,3,0,0,光熱・水道,19769,6.1,20650,6.4,17104,5.4,15355,7,16587,4.3
2,5,3,1,0,電気代,10404,3.2,10957,3.4,8848,2.8,7640,3.5,8011,2.1
2,5,3,2,0,ガス代,4026,1.2,4046,1.2,4116,1.3,4407,2,3037,0.8
2,5,3,3,0,他の光熱,92,0,113,0,27,0,-,-,6,0
2,5,3,4,0,上下水道料,5247,1.6,5534,1.7,4114,1.3,3308,1.5,5533,1.4
2,4,4,0,0,家具・家事用品,12053,3.7,12970,4,7326,2.3,7054,3.2,15652,4.1
2,5,4,1,0,家庭用耐久財,3745,1.2,4192,1.3,566,0.2,2140,1,7757,2
2,6,4,1,1,家事用耐久財,2131,0.7,2545,0.8,506,0.2,2140,1,141,0
2,6,4,1,2,冷暖房用器具,879,0.3,1127,0.3,-,-,-,-,121,0
2,6,4,1,3,一般家具,735,0.2,521,0.2,60,0,-,-,7496,2
2,5,4,2,0,室内装備・装飾品,689,0.2,749,0.2,381,0.1,69,0,1163,0.3
2,5,4,3,0,寝具類,1867,0.6,2153,0.7,814,0.3,852,0.4,1115,0.3
2,5,4,4,0,家事雑貨,2172,0.7,2179,0.7,2264,0.7,1208,0.6,2560,0.7
2,5,4,5,0,家事用消耗品,2573,0.8,2500,0.8,2863,0.9,2450,1.1,3011,0.8
2,5,4,6,0,家事サービス,1006,0.3,1197,0.4,438,0.1,335,0.2,46,0
2,4,5,0,0,被服及び履物,14872,4.6,15610,4.8,11847,3.7,5847,2.7,19358,5
2,5,5,1,0,和服,1,0,1,0,-,-,-,-,-,-
2,5,5,2,0,洋服,5726,1.8,5996,1.8,4739,1.5,2487,1.1,6900,1.8
2,6,5,2,1,男子用洋服,1920,0.6,2100,0.6,1207,0.4,530,0.2,2262,0.6
2,6,5,2,2,婦人用洋服,3130,1,3264,1,2950,0.9,1692,0.8,2523,0.7
2,6,5,2,3,子供用洋服,676,0.2,633,0.2,582,0.2,264,0.1,2115,0.6
2,5,5,3,0,シャツ・セーター類,3025,0.9,3257,1,1926,0.6,1200,0.5,4085,1.1
2,6,5,3,1,男子用シャツ・セーター類,1114,0.3,1148,0.4,698,0.2,370,0.2,2518,0.7
2,6,5,3,2,婦人用シャツ・セーター類,1760,0.5,1968,0.6,1038,0.3,606,0.3,1414,0.4
2,6,5,3,3,子供用シャツ・セーター類,151,0,140,0,190,0.1,224,0.1,152,0
2,5,5,4,0,下着類,1270,0.4,1375,0.4,738,0.2,398,0.2,1898,0.5
2,6,5,4,1,男子用下着類,389,0.1,419,0.1,203,0.1,136,0.1,677,0.2
2,6,5,4,2,婦人用下着類,772,0.2,840,0.3,451,0.1,171,0.1,1129,0.3
2,6,5,4,3,子供用下着類,109,0,116,0,84,0,91,0,92,0
2,5,5,5,0,生地・糸類,213,0.1,233,0.1,186,0.1,110,0.1,31,0
2,5,5,6,0,他の被服,1181,0.4,1103,0.3,1443,0.5,389,0.2,2371,0.6
2,5,5,7,0,履物類,2270,0.7,2389,0.7,1895,0.6,810,0.4,2623,0.7
2,5,5,8,0,被服関連サービス,1186,0.4,1255,0.4,919,0.3,452,0.2,1451,0.4
2,4,6,0,0,保健医療,17405,5.4,17443,5.4,16903,5.3,16196,7.4,19421,5.1
2,5,6,1,0,医薬品,2768,0.9,2823,0.9,2190,0.7,1681,0.8,4643,1.2
2,5,6,2,0,健康保持用摂取品,1193,0.4,1290,0.4,981,0.3,761,0.3,533,0.1
2,5,6,3,0,保健医療用品・器具,2204,0.7,2197,0.7,1404,0.4,1523,0.7,5602,1.5
2,5,6,4,0,保健医療サービス,11239,3.5,11133,3.4,12327,3.9,12232,5.6,8643,2.2
2,4,7,0,0,交通・通信,32036,9.9,33057,10.2,30235,9.5,15873,7.3,33287,8.7
2,5,7,1,0,交通,9525,3,9959,3.1,8693,2.7,1266,0.6,11453,3
2,5,7,2,0,自動車等関係費,11205,3.5,12341,3.8,7388,2.3,3641,1.7,9945,2.6
2,6,7,2,1,自動車等購入,1337,0.4,1723,0.5,-,-,-,-,-,-
2,6,7,2,2,自転車購入,706,0.2,760,0.2,-,-,-,-,2704,0.7
2,6,7,2,3,自動車等維持,9162,2.8,9858,3,7388,2.3,3641,1.7,7241,1.9
2,5,7,3,0,通信,11306,3.5,10757,3.3,14154,4.5,10965,5,11889,3.1
2,4,8,0,0,教育,21476,6.7,22944,7.1,5710,1.8,2005,0.9,64571,16.8
2,5,8,1,0,授業料等,17949,5.6,19920,6.1,2895,0.9,2005,0.9,46610,12.1
2,5,8,2,0,教科書・学習参考教材,138,0,108,0,248,0.1,-,-,419,0.1
2,5,8,3,0,補習教育,3389,1.1,2916,0.9,2568,0.8,-,-,17541,4.6
2,4,9,0,0,教養娯楽,34906,10.8,37853,11.6,25612,8.1,15765,7.2,29197,7.6
2,5,9,1,0,教養娯楽用耐久財,3697,1.1,3679,1.1,5621,1.8,588,0.3,135,0
2,5,9,2,0,教養娯楽用品,5073,1.6,5305,1.6,4700,1.5,2490,1.1,4323,1.1
2,5,9,3,0,書籍・他の印刷物,4414,1.4,4587,1.4,3424,1.1,3984,1.8,4979,1.3
2,5,9,4,0,教養娯楽サービス,21723,6.7,24282,7.5,11866,3.7,8703,4,19759,5.1
2,6,9,4,1,宿泊料,1719,0.5,1963,0.6,751,0.2,-,-,2034,0.5
2,6,9,4,2,パック旅行費,5633,1.7,7111,2.2,527,0.2,722,0.3,324,0.1
2,6,9,4,3,月謝類,4120,1.3,4602,1.4,1648,0.5,286,0.1,7001,1.8
2,6,9,4,4,他の教養娯楽サービス,10250,3.2,10605,3.3,8940,2.8,7696,3.5,10400,2.7
2,4,10,0,0,その他の消費支出,59436,18.4,64691,19.9,40098,12.7,26427,12.1,57634,15
2,5,10,1,0,諸雑費,23857,7.4,25388,7.8,20073,6.3,13636,6.2,17591,4.6
2,6,10,1,1,理美容サービス,3632,1.1,4033,1.2,2307,0.7,2298,1.1,2007,0.5
2,6,10,1,2,理美容用品,4326,1.3,4309,1.3,4428,1.4,2634,1.2,5715,1.5
2,6,10,1,3,身の回り用品,1964,0.6,1861,0.6,3201,1,684,0.3,732,0.2
2,6,10,1,4,たばこ,1179,0.4,1009,0.3,2253,0.7,358,0.2,1320,0.3
2,6,10,1,5,他の諸雑費,12755,4,14177,4.4,7883,2.5,7662,3.5,7818,2
2,5,10,2,0,こづかい,9643,3,9698,3,6937,2.2,7767,3.6,19356,5
