項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3331,-,4831,-,664,-,143,-,1174,-,2986,-
0,0,0,0,0,調査世帯数,741,-,248,-,361,-,48,-,10,-,84,-,215,-
0,0,0,0,0,世帯人員,3,-,2,-,3.63,-,2.28,-,2.94,-,3.62,-,3.18,-
0,0,0,0,0,有業人員,1.32,-,0.88,-,1.62,-,1.05,-,0.88,-,1.5,-,2.24,-
0,0,0,0,0,世帯主平均年齢,57.4,-,65.2,-,50.4,-,65.1,-,43,-,59.4,-,50.7,-
2,2,0,0,0,生計支出,318807,-,310051,-,343067,-,212080,-,236844,-,304149,-,306197,-
2,3,0,0,0,消費支出,318587,100,310051,100,342612,100,212080,100,236844,100,304149,100,306197,100
2,4,1,0,0,食料,77423,24.3,72190,23.3,83189,24.3,59608,28.1,65776,27.8,78611,25.8,80953,26.4
2,5,1,1,0,穀類,6136,1.9,5237,1.7,6912,2,4819,2.3,7020,3,6234,2,6075,2
2,6,1,1,1,米類,1842,0.6,1729,0.6,2017,0.6,1644,0.8,3603,1.5,1556,0.5,1779,0.6
2,6,1,1,2,パン,2592,0.8,2090,0.7,3020,0.9,1888,0.9,1723,0.7,2648,0.9,2554,0.8
2,6,1,1,3,めん類,1246,0.4,999,0.3,1382,0.4,1019,0.5,1168,0.5,1518,0.5,1291,0.4
2,6,1,1,4,他の穀類,455,0.1,419,0.1,492,0.1,268,0.1,526,0.2,512,0.2,451,0.1
2,5,1,2,0,魚介類,5954,1.9,6162,2,5687,1.7,4632,2.2,3472,1.5,7208,2.4,4632,1.5
2,6,1,2,1,生鮮魚介,3557,1.1,3642,1.2,3476,1,2841,1.3,2548,1.1,4053,1.3,2880,0.9
2,6,1,2,2,塩干魚介,1043,0.3,1062,0.3,1006,0.3,920,0.4,446,0.2,1206,0.4,746,0.2
2,6,1,2,3,魚肉練製品,543,0.2,515,0.2,514,0.2,398,0.2,219,0.1,825,0.3,402,0.1
2,6,1,2,4,他の魚介加工品,811,0.3,943,0.3,691,0.2,474,0.2,259,0.1,1124,0.4,604,0.2
2,5,1,3,0,肉類,6779,2.1,5333,1.7,7974,2.3,4626,2.2,5745,2.4,7180,2.4,7049,2.3
2,6,1,3,1,生鮮肉,5387,1.7,4146,1.3,6400,1.9,3701,1.7,4748,2,5692,1.9,5672,1.9
2,6,1,3,2,加工肉,1392,0.4,1187,0.4,1574,0.5,924,0.4,997,0.4,1488,0.5,1378,0.5
2,5,1,4,0,乳卵類,3818,1.2,3360,1.1,4238,1.2,2963,1.4,3424,1.4,3876,1.3,3677,1.2
2,6,1,4,1,牛乳,1339,0.4,1231,0.4,1490,0.4,1198,0.6,1892,0.8,1110,0.4,1153,0.4
2,6,1,4,2,乳製品,1786,0.6,1519,0.5,2004,0.6,1200,0.6,798,0.3,1977,0.7,1860,0.6
2,6,1,4,3,卵,693,0.2,610,0.2,744,0.2,565,0.3,734,0.3,789,0.3,665,0.2
2,5,1,5,0,野菜・海藻,9543,3,9101,2.9,9913,2.9,7257,3.4,5223,2.2,10568,3.5,8726,2.8
2,6,1,5,1,生鮮野菜,6552,2.1,6094,2,6982,2,5021,2.4,3682,1.6,6953,2.3,6115,2
2,6,1,5,2,乾物・海藻,655,0.2,680,0.2,657,0.2,435,0.2,368,0.2,699,0.2,542,0.2
2,6,1,5,3,大豆加工品,1125,0.4,1079,0.3,1136,0.3,862,0.4,621,0.3,1360,0.4,998,0.3
2,6,1,5,4,他の野菜・海藻加工品,1210,0.4,1248,0.4,1138,0.3,938,0.4,552,0.2,1555,0.5,1071,0.3
2,5,1,6,0,果物,3006,0.9,3278,1.1,2731,0.8,2445,1.2,1873,0.8,3687,1.2,2338,0.8
2,6,1,6,1,生鮮果物,2781,0.9,3027,1,2527,0.7,2286,1.1,1635,0.7,3407,1.1,2106,0.7
2,6,1,6,2,果物加工品,225,0.1,251,0.1,203,0.1,159,0.1,237,0.1,280,0.1,232,0.1
2,5,1,7,0,油脂・調味料,3500,1.1,3089,1,3690,1.1,2944,1.4,2585,1.1,4201,1.4,3437,1.1
2,6,1,7,1,油脂,310,0.1,264,0.1,333,0.1,224,0.1,288,0.1,392,0.1,308,0.1
2,6,1,7,2,調味料,3191,1,2825,0.9,3357,1,2720,1.3,2296,1,3809,1.3,3129,1
2,5,1,8,0,菓子類,5145,1.6,4131,1.3,5753,1.7,4182,2,5263,2.2,6064,2,5312,1.7
2,5,1,9,0,調理食品,9852,3.1,9409,3,9666,2.8,10199,4.8,9252,3.9,11683,3.8,10125,3.3
2,6,1,9,1,主食的調理食品,4189,1.3,3834,1.2,4355,1.3,4474,2.1,4324,1.8,4350,1.4,4292,1.4
2,6,1,9,2,他の調理食品,5664,1.8,5575,1.8,5310,1.5,5725,2.7,4928,2.1,7334,2.4,5833,1.9
2,5,1,10,0,飲料,3999,1.3,3603,1.2,4250,1.2,3373,1.6,3751,1.6,4444,1.5,4272,1.4
2,6,1,10,1,茶類,1082,0.3,1189,0.4,1016,0.3,927,0.4,724,0.3,1137,0.4,997,0.3
2,6,1,10,2,コーヒー・ココア,856,0.3,895,0.3,896,0.3,667,0.3,689,0.3,685,0.2,1117,0.4
2,6,1,10,3,他の飲料,2061,0.6,1518,0.5,2338,0.7,1779,0.8,2338,1,2622,0.9,2158,0.7
2,5,1,11,0,酒類,3516,1.1,4029,1.3,3730,1.1,2396,1.1,4416,1.9,1812,0.6,4029,1.3
2,5,1,12,0,外食,16175,5.1,15458,5,18647,5.4,9773,4.6,13753,5.8,11654,3.8,21281,7
2,6,1,12,1,一般外食,15382,4.8,15458,5,17167,5,9483,4.5,12407,5.2,11159,3.7,20126,6.6
2,6,1,12,2,学校給食,793,0.2,-,-,1481,0.4,291,0.1,1346,0.6,496,0.2,1155,0.4
2,4,2,0,0,住居,34050,10.7,40414,13,31287,9.1,26993,12.7,34070,14.4,31359,10.3,27287,8.9
2,5,2,1,0,家賃地代,16921,5.3,13008,4.2,17857,5.2,21176,10,34070,14.4,21765,7.2,19766,6.5
2,5,2,2,0,設備修繕・維持,17129,5.4,27405,8.8,13430,3.9,5817,2.7,-,-,9594,3.2,7521,2.5
2,6,2,2,1,設備材料,4349,1.4,9166,3,2154,0.6,2277,1.1,-,-,887,0.3,5146,1.7
2,6,2,2,2,工事その他のサービス,12781,4,18240,5.9,11276,3.3,3540,1.7,-,-,8707,2.9,2375,0.8
2,4,3,0,0,光熱・水道,20883,6.6,17856,5.8,22533,6.6,17725,8.4,13794,5.8,24468,8,20380,6.7
2,5,3,1,0,電気代,9717,3.1,8440,2.7,10701,3.1,8008,3.8,7188,3,10253,3.4,9450,3.1
