項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,765,-,-,103,-,110,-,117,-,109,-,111,-,110,-,105,-
0,0,0,0,0,世帯人員,3.02,-,-,2.72,-,2.9,-,2.89,-,2.91,-,3.04,-,3.34,-,3.35,-
0,0,0,0,0,有業人員,1.33,-,-,1.2,-,1.26,-,1.27,-,1.23,-,1.38,-,1.54,-,1.45,-
0,0,0,0,0,世帯主平均年齢,57.2,-,-,60.4,-,57.9,-,59.1,-,56.6,-,57,-,53.9,-,55.3,-
2,2,0,0,0,生計支出,327635,-,1.3,103843,-,170958,-,215138,-,269328,-,328638,-,420304,-,782942,-
2,3,0,0,0,消費支出,326756,100,1,103843,100,170958,100,215138,100,269328,100,328638,100,420304,100,776784,100
2,4,1,0,0,食料,82188,25.2,5.9,50063,48.2,60788,35.6,72956,33.9,80497,29.9,92188,28.1,103270,24.6,115183,14.8
2,5,1,1,0,穀類,6299,1.9,3.6,4404,4.2,5504,3.2,5786,2.7,6784,2.5,7047,2.1,7034,1.7,7515,1
2,6,1,1,1,米類,2068,0.6,3.2,1689,1.6,1848,1.1,2026,0.9,2219,0.8,2116,0.6,2450,0.6,2126,0.3
2,6,1,1,2,パン,2515,0.8,4.1,1519,1.5,2042,1.2,2215,1,2908,1.1,2833,0.9,2697,0.6,3383,0.4
2,6,1,1,3,めん類,1399,0.4,1.2,1062,1,1348,0.8,1324,0.6,1265,0.5,1621,0.5,1559,0.4,1609,0.2
2,6,1,1,4,他の穀類,317,0.1,14,135,0.1,265,0.2,221,0.1,392,0.1,477,0.1,326,0.1,397,0.1
2,5,1,2,0,魚介類,5560,1.7,0.4,4286,4.1,4715,2.8,5694,2.6,5551,2.1,6331,1.9,5845,1.4,6486,0.8
2,6,1,2,1,生鮮魚介,3249,1,-1.5,2629,2.5,2810,1.6,3503,1.6,2996,1.1,3712,1.1,3155,0.8,3932,0.5
