項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,750,-,-,101,-,107,-,107,-,110,-,108,-,112,-,105,-
0,0,世帯人員,3.02,-,-,2.62,-,2.85,-,3.02,-,3.1,-,3,-,3.33,-,3.2,-
0,0,有業人員,1.28,-,-,1.12,-,1.16,-,1.23,-,1.33,-,1.21,-,1.49,-,1.4,-
0,0,世帯主平均年齢,57.8,-,-,63.1,-,59.6,-,59.2,-,53.8,-,58.2,-,55.3,-,55.4,-
0,0,消費支出,353621,-,5.8,119970,-,188120,-,231233,-,288211,-,343072,-,429878,-,872854,-
0,0,公共的料金,95290,26.9,0.7,35850,29.9,55618,29.6,73034,31.6,92765,32.2,99018,28.9,109883,25.6,200451,23
1,0,公共料金等,63225,17.9,2,29170,24.3,44020,23.4,51813,22.4,58098,20.2,69697,20.3,82213,19.1,107231,12.3
1,1,米,2485,0.7,3.9,1812,1.5,2699,1.4,2605,1.1,2426,0.8,2580,0.8,2606,0.6,2663,0.3
1,1,食塩,38,0,-7.3,29,0,74,0,36,0,29,0,22,0,30,0,44,0
1,1,学校給食,353,0.1,-22.6,77,0.1,104,0.1,260,0.1,403,0.1,708,0.2,754,0.2,162,0
1,1,公営家賃,1814,0.5,-2.9,1769,1.5,332,0.2,1051,0.5,3267,1.1,2547,0.7,3712,0.9,-,-
1,1,電気代,13450,3.8,11.7,7962,6.6,12538,6.7,11360,4.9,13641,4.7,14642,4.3,17647,4.1,16311,1.9
1,1,都市ガス,9181,2.6,-5.3,4853,4,8150,4.3,7791,3.4,9258,3.2,10856,3.2,9894,2.3,13445,1.5
1,1,上下水道料,5169,1.5,1.7,2426,2,4420,2.3,4139,1.8,5054,1.8,6972,2,6942,1.6,6203,0.7
1,1,医科診療代,3718,1.1,-12.3,1655,1.4,3417,1.8,2683,1.2,3254,1.1,3538,1,6161,1.4,5292,0.6
1,1,歯科診療代,3691,1,21.1,630,0.5,572,0.3,1697,0.7,1591,0.6,3813,1.1,2722,0.6,14794,1.7
1,1,出産入院料,553,0.2,963.5,-,-,-,-,-,-,-,-,-,-,-,-,3868,0.4
1,1,他の入院料,542,0.2,-64.7,-,-,-,-,862,0.4,-,-,2499,0.7,428,0.1,-,-
1,1,鉄道運賃,3283,0.9,11.1,772,0.6,935,0.5,3863,1.7,2811,1,3147,0.9,5045,1.2,6372,0.7
1,1,鉄道通学定期代,425,0.1,199.3,73,0.1,-,-,532,0.2,299,0.1,728,0.2,671,0.2,663,0.1
1,1,鉄道通勤定期代,1864,0.5,-9.7,-,-,20,0,983,0.4,1542,0.5,2920,0.9,3009,0.7,4549,0.5
1,1,バス代,485,0.1,20.9,238,0.2,199,0.1,331,0.1,280,0.1,535,0.2,741,0.2,1069,0.1
1,1,バス通学定期代,124,0,...,-,-,-,-,50,0,25,0,263,0.1,31,0,501,0.1
1,1,バス通勤定期代,136,0,248.7,-,-,-,-,-,-,25,0,296,0.1,615,0.1,13,0
1,1,タクシー代,1109,0.3,14.4,445,0.4,906,0.5,604,0.3,560,0.2,676,0.2,1695,0.4,2869,0.3
1,1,航空運賃,1133,0.3,-0.2,-,-,-,-,-,-,65,0,-,-,1545,0.4,6310,0.7
1,1,郵便料,171,0,23,55,0,147,0.1,103,0,121,0,246,0.1,173,0,354,0
1,1,固定電話通信料,2478,0.7,5.7,1707,1.4,1973,1,2887,1.2,2418,0.8,2164,0.6,3038,0.7,3147,0.4
1,1,移動電話通信料,6992,2,-0.3,2749,2.3,5343,2.8,7023,3,7837,2.7,6075,1.8,9487,2.2,10399,1.2
1,1,ＮＨＫ放送受信料,694,0.2,-30.9,197,0.2,193,0.1,600,0.3,384,0.1,1161,0.3,1033,0.2,1283,0.1
1,1,ケーブルテレビ受信料,1212,0.3,3.1,230,0.2,953,0.5,1068,0.5,1415,0.5,1537,0.4,1253,0.3,2022,0.2
1,1,他の受信料,101,0,-6.5,31,0,53,0,40,0,84,0,46,0,168,0,284,0
1,1,国公立小学校,103,0,-56,-,-,110,0.1,50,0,96,0,318,0.1,143,0,-,-
1,1,国公立中学校,172,0,84.9,-,-,110,0.1,198,0.1,-,-,225,0.1,241,0.1,425,0
1,1,国公立高校,220,0.1,-32.3,-,-,-,-,69,0,13,0,167,0,452,0.1,835,0.1
1,1,国公立大学,252,0.1,-3.8,-,-,-,-,-,-,-,-,-,-,-,-,1767,0.2
1,1,たばこ,1278,0.4,16.5,1461,1.2,769,0.4,928,0.4,1200,0.4,1015,0.3,1978,0.5,1586,0.2
2,0,準公共料金等,32066,9.1,-1.8,6680,5.6,11598,6.2,21221,9.2,34666,12,29320,8.5,27670,6.4,93220,10.7
2,1,牛乳,1290,0.4,9.7,962,0.8,1224,0.7,1213,0.5,1265,0.4,1516,0.4,1559,0.4,1286,0.1
2,1,灯油,504,0.1,-47.7,282,0.2,353,0.2,663,0.3,499,0.2,530,0.2,778,0.2,417,0
2,1,プロパンガス,595,0.2,5.1,340,0.3,714,0.4,1260,0.5,731,0.3,333,0.1,523,0.1,263,0
2,1,理髪料,435,0.1,-8.6,176,0.1,385,0.2,357,0.2,416,0.1,584,0.2,568,0.1,557,0.1
2,1,パーマネント代,470,0.1,-25.8,-,-,209,0.1,669,0.3,952,0.3,825,0.2,108,0,534,0.1
2,1,洗濯代,882,0.2,11.6,144,0.1,741,0.4,453,0.2,483,0.2,1220,0.4,955,0.2,2171,0.2
2,1,新聞,3144,0.9,4.7,2597,2.2,2557,1.4,3034,1.3,3386,1.2,3443,1,3288,0.8,3697,0.4
2,1,私立小学校,49,0,-19.7,-,-,-,-,-,-,-,-,-,-,-,-,341,0
2,1,私立中学校,432,0.1,8.3,-,-,-,-,-,-,-,-,784,0.2,2219,0.5,-,-
2,1,私立高校,859,0.2,94.8,-,-,-,-,-,-,1145,0.4,637,0.2,2197,0.5,2021,0.2
2,1,私立大学,7175,2,-32.1,-,-,22,0,-,-,-,-,-,-,-,-,50199,5.8
2,1,幼稚園,2299,0.7,52.9,246,0.2,1676,0.9,2077,0.9,4291,1.5,2694,0.8,3295,0.8,1808,0.2
