項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,757,-,-,104,-,110,-,112,-,115,-,110,-,102,-,104,-
0,0,世帯人員,3.08,-,-,2.72,-,2.99,-,2.79,-,3.15,-,3.09,-,3.44,-,3.35,-
0,0,有業人員,1.32,-,-,1.1,-,1.34,-,1.19,-,1.23,-,1.26,-,1.62,-,1.48,-
0,0,世帯主平均年齢,57.3,-,-,60.5,-,59.3,-,59.6,-,57.7,-,55.5,-,54.3,-,53.9,-
0,0,消費支出,359920,-,11.4,111328,-,177899,-,227918,-,282996,-,344977,-,427692,-,944254,-
0,0,公共的料金,85083,23.6,5.1,33275,29.9,50034,28.1,68608,30.1,74516,26.3,93891,27.2,117802,27.5,156925,16.6
1,0,公共料金等,57602,16,0.1,26396,23.7,38891,21.9,44491,19.5,49979,17.7,64514,18.7,80327,18.8,98258,10.4
1,1,米,2309,0.6,10.6,1877,1.7,1977,1.1,2255,1,2485,0.9,2876,0.8,2370,0.6,2320,0.2
1,1,食塩,37,0,-5.1,31,0,50,0,46,0,23,0,41,0,47,0,21,0
1,1,学校給食,758,0.2,-4.2,105,0.1,361,0.2,570,0.3,704,0.2,1023,0.3,1173,0.3,1366,0.1
1,1,公営家賃,2135,0.6,-10.8,1269,1.1,489,0.3,2345,1,3462,1.2,2829,0.8,3515,0.8,1035,0.1
1,1,電気代,9072,2.5,20.1,6213,5.6,7928,4.5,8573,3.8,7968,2.8,9827,2.8,10688,2.5,12272,1.3
1,1,都市ガス,4828,1.3,-1.6,3533,3.2,4457,2.5,4338,1.9,4116,1.5,4900,1.4,5731,1.3,6699,0.7
1,1,上下水道料,5192,1.4,1.5,3365,3,5482,3.1,4664,2,4338,1.5,5484,1.6,6908,1.6,6066,0.6
1,1,医科診療代,3661,1,4.2,1895,1.7,2534,1.4,2354,1,3535,1.2,4182,1.2,5565,1.3,5538,0.6
1,1,歯科診療代,2846,0.8,26.8,247,0.2,1361,0.8,630,0.3,1128,0.4,980,0.3,5043,1.2,10487,1.1
1,1,出産入院料,473,0.1,-52,-,-,-,-,-,-,-,-,-,-,-,-,3309,0.4
1,1,他の入院料,430,0.1,-85.2,-,-,-,-,522,0.2,319,0.1,-,-,1657,0.4,501,0.1
1,1,鉄道運賃,3415,0.9,-16.9,707,0.6,1608,0.9,1713,0.8,3501,1.2,5100,1.5,5439,1.3,5812,0.6
1,1,鉄道通学定期代,464,0.1,3.1,-,-,135,0.1,-,-,245,0.1,140,0,1962,0.5,750,0.1
1,1,鉄道通勤定期代,2117,0.6,28.2,128,0.1,205,0.1,760,0.3,1663,0.6,3299,1,3935,0.9,4812,0.5
1,1,バス代,528,0.1,37.9,75,0.1,167,0.1,432,0.2,371,0.1,906,0.3,796,0.2,947,0.1
1,1,バス通学定期代,71,0,2.9,-,-,38,0,-,-,-,-,-,-,297,0.1,158,0
1,1,バス通勤定期代,79,0,-34.2,-,-,22,0,-,-,194,0.1,219,0.1,105,0,12,0
1,1,タクシー代,1084,0.3,24.9,360,0.3,300,0.2,959,0.4,859,0.3,717,0.2,1452,0.3,2936,0.3
1,1,航空運賃,1466,0.4,37.7,-,-,88,0,-,-,503,0.2,2426,0.7,1689,0.4,5547,0.6
1,1,郵便料,180,0.1,-0.6,91,0.1,114,0.1,217,0.1,114,0,169,0,275,0.1,276,0
1,1,固定電話通信料,2865,0.8,1,1506,1.4,2325,1.3,3168,1.4,2820,1,3172,0.9,2818,0.7,4234,0.4
1,1,移動電話通信料,9074,2.5,7.1,3251,2.9,5806,3.3,7548,3.3,8033,2.8,11577,3.4,11956,2.8,15292,1.6
1,1,ＮＨＫ放送受信料,983,0.3,-16.1,468,0.4,871,0.5,832,0.4,1034,0.4,707,0.2,1487,0.3,1474,0.2
1,1,ケーブルテレビ受信料,983,0.3,-17.1,362,0.3,934,0.5,709,0.3,930,0.3,1291,0.4,1343,0.3,1306,0.1
1,1,他の受信料,127,0,-27,5,0,2,0,49,0,92,0,280,0.1,141,0,320,0
1,1,国公立小学校,491,0.1,24.3,9,0,158,0.1,229,0.1,124,0,293,0.1,1143,0.3,1474,0.2
1,1,国公立中学校,383,0.1,14.3,6,0,642,0.4,201,0.1,224,0.1,576,0.2,589,0.1,432,0
1,1,国公立高校,321,0.1,-13.7,-,-,-,-,-,-,157,0.1,459,0.1,344,0.1,1287,0.1
1,1,国公立大学,95,0,-35.8,-,-,-,-,-,-,-,-,-,-,62,0,605,0.1
1,1,たばこ,1136,0.3,10,893,0.8,837,0.5,1374,0.6,1037,0.4,1041,0.3,1794,0.4,970,0.1
2,0,準公共料金等,27481,7.6,17.3,6880,6.2,11144,6.3,24116,10.6,24537,8.7,29377,8.5,37476,8.8,58667,6.2
2,1,牛乳,1444,0.4,2.5,1078,1,1174,0.7,1579,0.7,1269,0.4,1668,0.5,1703,0.4,1634,0.2
2,1,灯油,15,0,...,-,-,35,0,12,0,-,-,56,0,-,-,-,-
2,1,プロパンガス,504,0.1,21.2,426,0.4,359,0.2,1016,0.4,660,0.2,386,0.1,320,0.1,363,0
2,1,理髪料,507,0.1,10,202,0.2,183,0.1,366,0.2,670,0.2,766,0.2,588,0.1,771,0.1
