項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1837,-,6980,-,445,-,224,-,737,-,4137,-
0,0,0,0,0,調査世帯数,386,-,70,-,273,-,16,-,9,-,27,-,156,-
0,0,0,0,0,世帯人員,3.42,-,2,-,3.79,-,2.62,-,2.84,-,3.89,-,3.5,-
0,0,0,0,0,有業人員,1.65,-,1.44,-,1.66,-,1.77,-,1.31,-,1.97,-,2.22,-
0,0,0,0,0,世帯主平均年齢,47,-,52.6,-,45.4,-,51.4,-,46.7,-,45.8,-,46.5,-
1,0,0,0,0,受取,966815,-,991695,-,998759,-,577429,-,560762,-,837650,-,1040460,-
1,1,0,0,0,実収入,493916,100,446338,100,524730,100,287167,100,265323,100,445685,100,544625,100
1,2,0,0,0,経常収入,489579,99.1,436200,97.7,521822,99.4,282109,98.2,255329,96.2,442722,99.3,542589,99.6
1,3,0,0,0,勤め先収入,450139,91.1,390346,87.5,488037,93,229413,79.9,183614,69.2,373744,83.9,516380,94.8
1,4,0,0,0,世帯主収入,392273,79.4,321466,72,431941,82.3,188227,65.5,171863,64.8,316482,71,386620,71
1,6,0,0,0,うち男,378527,76.6,308459,69.1,430713,82.1,43509,15.2,-,-,261510,58.7,379551,69.7
1,5,0,0,0,定期収入,387196,78.4,321466,72,425211,81,185924,64.7,170776,64.4,312732,70.2,381610,70.1
1,5,0,0,0,臨時収入,3193,0.6,-,-,4032,0.8,2303,0.8,1087,0.4,3749,0.8,5010,0.9
1,5,0,0,0,賞与,1883,0.4,-,-,2698,0.5,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,53241,10.8,68879,15.4,53534,10.2,-,-,-,-,43662,9.8,128295,23.6
1,6,0,0,0,うち女,50326,10.2,64250,14.4,52169,9.9,-,-,-,-,28577,6.4,121248,22.3
1,4,0,0,0,他の世帯員収入,4625,0.9,-,-,2561,0.5,41186,14.3,11752,4.4,13600,3.1,1464,0.3
1,3,0,0,0,事業・内職収入,4370,0.9,3737,0.8,4843,0.9,4501,1.6,8960,3.4,1385,0.3,6022,1.1
1,4,0,0,0,家賃収入,1929,0.4,2348,0.5,2145,0.4,-,-,-,-,-,-,1137,0.2
1,4,0,0,0,他の事業収入,728,0.1,1389,0.3,677,0.1,-,-,-,-,-,-,1759,0.3
1,4,0,0,0,内職収入,1714,0.3,-,-,2021,0.4,4501,1.6,8960,3.4,1385,0.3,3126,0.6
1,3,0,0,0,他の経常収入,35070,7.1,42118,9.4,28942,5.5,48195,16.8,62754,23.7,67593,15.2,20188,3.7
1,4,0,0,0,財産収入,350,0.1,-,-,464,0.1,583,0.2,1161,0.4,-,-,-,-
1,4,0,0,0,社会保障給付,34168,6.9,42118,9.4,28409,5.4,39741,13.8,45925,17.3,65504,14.7,19947,3.7
1,5,0,0,0,公的年金給付,24553,5,42118,9.4,16304,3.1,15885,5.5,-,-,64105,14.4,13873,2.5
1,5,0,0,0,他の社会保障給付,9615,1.9,-,-,12105,2.3,23856,8.3,45925,17.3,1399,0.3,6074,1.1
1,4,0,0,0,仕送り金,552,0.1,-,-,69,0,7871,2.7,15669,5.9,2089,0.5,241,0
1,2,0,0,0,特別収入,4337,0.9,10138,2.3,2908,0.6,5058,1.8,9994,3.8,2963,0.7,2035,0.4
1,3,0,0,0,受贈金,1428,0.3,1420,0.3,1378,0.3,4606,1.6,9170,3.5,-,-,1173,0.2
