区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,748,-,-,100,-,107,-,108,-,107,-,111,-,111,-,104,-
0,0,世帯人員,3.01,-,-,2.78,-,2.72,-,2.92,-,3.19,-,2.94,-,3.36,-,3.14,-
0,0,有業人員,1.28,-,-,1.16,-,1.12,-,1.29,-,1.37,-,1.22,-,1.38,-,1.4,-
0,0,世帯主平均年齢,57.2,-,-,61.8,-,61.8,-,57.3,-,55.2,-,56.1,-,53.6,-,54.8,-
0,0,消費支出,272589,100,2.4,105736,100,157721,100,192514,100,235915,100,282224,100,342052,100,590116,100
1,0,商品,146629,53.8,1,79283,75,104657,66.4,121282,63,137468,58.3,152421,54,180788,52.9,249770,42.3
1,1,耐久財,11221,4.1,16.7,506,0.5,2617,1.7,3159,1.6,6110,2.6,8045,2.9,14248,4.2,43720,7.4
1,2,半耐久財,23129,8.5,6.6,7261,6.9,8271,5.2,13769,7.2,19350,8.2,22244,7.9,30821,9,59962,10.2
1,3,非耐久財,112279,41.2,-1.3,71515,67.6,93769,59.5,104354,54.2,112008,47.5,122132,43.3,135719,39.7,146088,24.8
1,0,サービス,125960,46.2,4.1,26453,25,53064,33.6,71232,37,98447,41.7,129804,46,161264,47.1,340347,57.7
2,0,食料,77342,28.4,-1.5,48971,46.3,59586,37.8,68042,35.3,73941,31.3,83221,29.5,99162,29,108103,18.3
2,3,非耐久財,60585,22.2,-3.9,42694,40.4,50349,31.9,57157,29.7,58691,24.9,63445,22.5,73495,21.5,78033,13.2
2,4,サービス,16757,6.1,8.2,6276,5.9,9238,5.9,10885,5.7,15250,6.5,19776,7,25667,7.5,30069,5.1
2,0,住居,23717,8.7,20.8,2772,2.6,8264,5.2,11872,6.2,23009,9.8,24095,8.5,38851,11.4,56908,9.6
2,1,耐久財,1204,0.4,27.8,-,-,396,0.3,-,-,391,0.2,15,0,1651,0.5,5957,1
2,2,半耐久財,116,0,-38.6,146,0.1,131,0.1,191,0.1,60,0,122,0,76,0,88,0
2,4,サービス,22396,8.2,21,2627,2.5,7737,4.9,11681,6.1,22558,9.6,23958,8.5,37124,10.9,50863,8.6
2,0,光熱・水道（非耐久財）,31298,11.5,1.8,17962,17,28215,17.9,29748,15.5,33058,14,35789,12.7,35733,10.4,38536,6.5
2,0,家具・家事用品,9638,3.5,2.1,3176,3,3928,2.5,6186,3.2,6282,2.7,8713,3.1,13731,4,25331,4.3
2,1,耐久財,3326,1.2,-10.4,136,0.1,657,0.4,1991,1,1446,0.6,2907,1,6672,2,9399,1.6
2,2,半耐久財,3305,1.2,14,1560,1.5,1416,0.9,1697,0.9,2325,1,2519,0.9,3587,1,10006,1.7
2,3,非耐久財,2103,0.8,-6.6,1399,1.3,1662,1.1,2133,1.1,2019,0.9,2325,0.8,2651,0.8,2519,0.4
2,4,サービス,904,0.3,56.9,81,0.1,194,0.1,365,0.2,491,0.2,961,0.3,822,0.2,3407,0.6
2,0,被服及び履物,12986,4.8,12.5,3790,3.6,4301,2.7,8247,4.3,12309,5.2,14240,5,19133,5.6,28756,4.9
2,2,半耐久財,12237,4.5,15.5,3586,3.4,4162,2.6,7880,4.1,11829,5,12883,4.6,17883,5.2,27319,4.6
2,4,サービス,750,0.3,-20.5,205,0.2,140,0.1,367,0.2,480,0.2,1358,0.5,1251,0.4,1438,0.2
2,0,保健医療,13863,5.1,-12.9,4545,4.3,8974,5.7,8839,4.6,11897,5,14005,5,20020,5.9,28663,4.9
2,1,耐久財,1016,0.4,5.3,187,0.2,423,0.3,423,0.2,1004,0.4,1623,0.6,2184,0.6,1256,0.2
2,2,半耐久財,185,0.1,-67.9,71,0.1,45,0,108,0.1,442,0.2,226,0.1,138,0,265,0
2,3,非耐久財,4499,1.7,0.4,2335,2.2,3708,2.4,3996,2.1,4602,2,5093,1.8,5848,1.7,5895,1
2,4,サービス,8164,3,-17.5,1951,1.8,4799,3,4312,2.2,5849,2.5,7063,2.5,11849,3.5,21247,3.6
2,0,交通・通信,33898,12.4,16.3,7048,6.7,15763,10,17096,8.9,22834,9.7,27720,9.8,42817,12.5,103682,17.6
2,1,耐久財,4332,1.6,301.9,-,-,623,0.4,488,0.3,1161,0.5,741,0.3,2219,0.6,25045,4.2
2,2,半耐久財,1127,0.4,39,203,0.2,115,0.1,346,0.2,498,0.2,94,0,2943,0.9,3655,0.6
2,3,非耐久財,2423,0.9,27.5,546,0.5,1852,1.2,1150,0.6,2105,0.9,2597,0.9,3877,1.1,4821,0.8
2,4,サービス,26016,9.5,2.6,6300,6,13174,8.4,15110,7.8,19070,8.1,24288,8.6,33778,9.9,70161,11.9
2,0,教育,12623,4.6,-13.5,460,0.4,1837,1.2,4639,2.4,7324,3.1,10240,3.6,10946,3.2,52792,8.9
2,3,非耐久財,73,0,-64.2,39,0,8,0,1,0,243,0.1,72,0,124,0,24,0
2,4,サービス,12551,4.6,-12.8,421,0.4,1829,1.2,4639,2.4,7081,3,10168,3.6,10822,3.2,52768,8.9
2,0,教養娯楽,34440,12.6,11.9,9128,8.6,15352,9.7,20895,10.9,26781,11.4,39725,14.1,37973,11.1,90990,15.4
2,1,耐久財,1219,0.4,-44.3,82,0.1,478,0.3,194,0.1,2030,0.9,2637,0.9,1353,0.4,1767,0.3
2,2,半耐久財,3309,1.2,-18.8,1291,1.2,1764,1.1,1911,1,2927,1.2,4945,1.8,3650,1.1,6665,1.1
2,3,非耐久財,6209,2.3,-2.3,3660,3.5,4919,3.1,5489,2.9,6182,2.6,6855,2.4,7105,2.1,9236,1.6
2,4,サービス,23703,8.7,30.5,4095,3.9,8190,5.2,13301,6.9,15642,6.6,25289,9,25864,7.6,73322,12.4
2,0,諸雑費,22783,8.4,-11.6,7884,7.5,11499,7.3,16949,8.8,18481,7.8,24475,8.7,23685,6.9,56357,9.6
2,1,耐久財,124,0,-83,101,0.1,40,0,62,0,78,0,122,0,169,0,296,0.1
2,2,半耐久財,2850,1,11.8,405,0.4,638,0.4,1637,0.9,1269,0.5,1455,0.5,2544,0.7,11964,2
2,3,非耐久財,5089,1.9,5,2881,2.7,3056,1.9,4679,2.4,5107,2.2,5956,2.1,6886,2,7024,1.2
2,4,サービス,14720,5.4,-16.6,4497,4.3,7765,4.9,10572,5.5,12027,5.1,16942,6,14086,4.1,37072,6.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成25年2月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
