項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7711,-,1260,-,425,-,603,-
0,0,0,0,0,調査世帯数,731,-,570,-,86,-,33,-,42,-
0,0,0,0,0,世帯人員,3,-,3,-,2.88,-,2.87,-,3.39,-
0,0,0,0,0,有業人員,1.27,-,1.22,-,1.42,-,1.4,-,1.51,-
0,0,0,0,0,世帯主平均年齢,56.9,-,59.7,-,46.2,-,59.5,-,41.6,-
2,2,0,0,0,生計支出,362589,-,375385,-,321929,-,256945,-,358418,-
2,3,0,0,0,消費支出,320042,100,320210,100,321929,100,256945,100,358418,100
2,4,1,0,0,食料,73440,22.9,75642,23.6,65626,20.4,58099,22.6,72428,20.2
2,5,1,1,0,穀類,5918,1.8,6221,1.9,4365,1.4,6413,2.5,4935,1.4
2,6,1,1,1,米類,1868,0.6,1992,0.6,1330,0.4,2129,0.8,1233,0.3
2,6,1,1,2,パン,2422,0.8,2521,0.8,1810,0.6,2655,1,2279,0.6
2,6,1,1,3,めん類,1243,0.4,1297,0.4,1004,0.3,1184,0.5,1090,0.3
2,6,1,1,4,他の穀類,384,0.1,411,0.1,222,0.1,446,0.2,333,0.1
2,5,1,2,0,魚介類,5792,1.8,6286,2,4212,1.3,4278,1.7,3838,1.1
2,6,1,2,1,生鮮魚介,3484,1.1,3787,1.2,2401,0.7,2614,1,2486,0.7
2,6,1,2,2,塩干魚介,1036,0.3,1121,0.4,799,0.2,828,0.3,588,0.2
2,6,1,2,3,魚肉練製品,553,0.2,604,0.2,413,0.1,372,0.1,316,0.1
2,6,1,2,4,他の魚介加工品,720,0.2,775,0.2,598,0.2,463,0.2,449,0.1
2,5,1,3,0,肉類,6114,1.9,6435,2,4403,1.4,4897,1.9,6450,1.8
2,6,1,3,1,生鮮肉,4936,1.5,5219,1.6,3409,1.1,3877,1.5,5250,1.5
2,6,1,3,2,加工肉,1179,0.4,1216,0.4,995,0.3,1020,0.4,1200,0.3
2,5,1,4,0,乳卵類,3437,1.1,3648,1.1,2401,0.7,2682,1,3431,1
2,6,1,4,1,牛乳,1175,0.4,1258,0.4,779,0.2,886,0.3,1151,0.3
2,6,1,4,2,乳製品,1622,0.5,1723,0.5,1098,0.3,1289,0.5,1653,0.5
2,6,1,4,3,卵,639,0.2,667,0.2,524,0.2,506,0.2,626,0.2
2,5,1,5,0,野菜・海藻,9228,2.9,9883,3.1,6820,2.1,6828,2.7,7587,2.1
2,6,1,5,1,生鮮野菜,6366,2,6756,2.1,4891,1.5,4733,1.8,5606,1.6
2,6,1,5,2,乾物・海藻,631,0.2,711,0.2,311,0.1,455,0.2,399,0.1
2,6,1,5,3,大豆加工品,1057,0.3,1136,0.4,720,0.2,839,0.3,904,0.3
2,6,1,5,4,他の野菜・海藻加工品,1175,0.4,1280,0.4,898,0.3,801,0.3,677,0.2
2,5,1,6,0,果物,2909,0.9,3190,1,1980,0.6,1945,0.8,1940,0.5
2,6,1,6,1,生鮮果物,2649,0.8,2897,0.9,1849,0.6,1750,0.7,1777,0.5
2,6,1,6,2,果物加工品,261,0.1,293,0.1,132,0,194,0.1,163,0
2,5,1,7,0,油脂・調味料,3091,1,3256,1,2467,0.8,2611,1,2621,0.7
2,6,1,7,1,油脂,311,0.1,336,0.1,234,0.1,260,0.1,193,0.1
2,6,1,7,2,調味料,2780,0.9,2920,0.9,2233,0.7,2351,0.9,2429,0.7
2,5,1,8,0,菓子類,5099,1.6,5165,1.6,4609,1.4,4601,1.8,5630,1.6
2,5,1,9,0,調理食品,9113,2.8,9505,3,7813,2.4,7991,3.1,7603,2.1
2,6,1,9,1,主食的調理食品,4143,1.3,4320,1.3,3266,1,3911,1.5,3862,1.1
2,6,1,9,2,他の調理食品,4970,1.6,5185,1.6,4547,1.4,4080,1.6,3741,1
2,5,1,10,0,飲料,3705,1.2,3710,1.2,3644,1.1,3244,1.3,4086,1.1
2,6,1,10,1,茶類,1021,0.3,1061,0.3,788,0.2,915,0.4,1075,0.3
2,6,1,10,2,コーヒー・ココア,730,0.2,714,0.2,765,0.2,750,0.3,840,0.2
2,6,1,10,3,他の飲料,1953,0.6,1934,0.6,2091,0.6,1579,0.6,2171,0.6
2,5,1,11,0,酒類,3258,1,3239,1,3479,1.1,2984,1.2,3229,0.9
2,5,1,12,0,外食,15777,4.9,15104,4.7,19432,6,9625,3.7,21079,5.9
2,6,1,12,1,一般外食,14950,4.7,14282,4.5,18807,5.8,8805,3.4,19760,5.5
2,6,1,12,2,学校給食,827,0.3,822,0.3,625,0.2,820,0.3,1319,0.4
2,4,2,0,0,住居,23720,7.4,9899,3.1,91315,28.4,47117,18.3,42684,11.9
2,5,2,1,0,家賃地代,16672,5.2,890,0.3,91012,28.3,46915,18.3,41797,11.7
2,5,2,2,0,設備修繕・維持,7047,2.2,9009,2.8,303,0.1,202,0.1,886,0.2
2,6,2,2,1,設備材料,1316,0.4,1686,0.5,28,0,202,0.1,59,0
2,6,2,2,2,工事その他のサービス,5731,1.8,7323,2.3,275,0.1,-,-,827,0.2
2,4,3,0,0,光熱・水道,29571,9.2,31606,9.9,21706,6.7,20064,7.8,26698,7.4
2,5,3,1,0,電気代,13018,4.1,14048,4.4,9163,2.8,7945,3.1,11494,3.2
2,5,3,2,0,ガス代,10086,3.2,10670,3.3,7580,2.4,7984,3.1,9342,2.6
2,5,3,3,0,他の光熱,1018,0.3,1147,0.4,550,0.2,729,0.3,555,0.2
2,5,3,4,0,上下水道料,5448,1.7,5742,1.8,4412,1.4,3406,1.3,5307,1.5
2,4,4,0,0,家具・家事用品,9232,2.9,10068,3.1,4204,1.3,8053,3.1,9885,2.8
2,5,4,1,0,家庭用耐久財,2758,0.9,3296,1,232,0.1,2867,1.1,1085,0.3
2,6,4,1,1,家事用耐久財,1505,0.5,1794,0.6,-,-,2716,1.1,111,0
2,6,4,1,2,冷暖房用器具,822,0.3,1012,0.3,224,0.1,150,0.1,118,0
2,6,4,1,3,一般家具,431,0.1,490,0.2,7,0,-,-,855,0.2
2,5,4,2,0,室内装備・装飾品,918,0.3,1115,0.3,185,0.1,127,0,481,0.1
2,5,4,3,0,寝具類,1075,0.3,1120,0.3,501,0.2,398,0.2,2178,0.6
2,5,4,4,0,家事雑貨,1923,0.6,1850,0.6,1378,0.4,2229,0.9,3768,1.1
2,5,4,5,0,家事用消耗品,2015,0.6,2034,0.6,1724,0.5,2158,0.8,2287,0.6
2,5,4,6,0,家事サービス,543,0.2,653,0.2,184,0.1,275,0.1,87,0
2,4,5,0,0,被服及び履物,16795,5.2,16344,5.1,12308,3.8,25445,9.9,25835,7.2
2,5,5,1,0,和服,18,0,23,0,-,-,-,-,-,-
2,5,5,2,0,洋服,7115,2.2,6880,2.1,5736,1.8,6678,2.6,13311,3.7
2,6,5,2,1,男子用洋服,1924,0.6,1768,0.6,1581,0.5,2666,1,4114,1.1
2,6,5,2,2,婦人用洋服,4551,1.4,4523,1.4,3632,1.1,4012,1.6,7203,2
2,6,5,2,3,子供用洋服,640,0.2,588,0.2,522,0.2,-,-,1994,0.6
2,5,5,3,0,シャツ・セーター類,3236,1,3387,1.1,1946,0.6,2629,1,4428,1.2
2,6,5,3,1,男子用シャツ・セーター類,1009,0.3,1064,0.3,618,0.2,1098,0.4,1061,0.3
2,6,5,3,2,婦人用シャツ・セーター類,2010,0.6,2109,0.7,1053,0.3,1531,0.6,3073,0.9
2,6,5,3,3,子供用シャツ・セーター類,218,0.1,214,0.1,275,0.1,-,-,295,0.1
2,5,5,4,0,下着類,1118,0.3,1114,0.3,618,0.2,894,0.3,2364,0.7
2,6,5,4,1,男子用下着類,324,0.1,333,0.1,178,0.1,430,0.2,441,0.1
2,6,5,4,2,婦人用下着類,674,0.2,674,0.2,411,0.1,427,0.2,1388,0.4
2,6,5,4,3,子供用下着類,120,0,107,0,29,0,37,0,535,0.1
2,5,5,5,0,生地・糸類,159,0,193,0.1,59,0,13,0,39,0
