区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,731,-,-,100,-,104,-,101,-,111,-,103,-,103,-,109,-
0,0,世帯人員,3,-,-,2.56,-,2.76,-,3.09,-,3.02,-,3.01,-,3.19,-,3.37,-
0,0,有業人員,1.27,-,-,1.11,-,1.19,-,1.29,-,1.19,-,1.29,-,1.34,-,1.49,-
0,0,世帯主平均年齢,56.9,-,-,62.5,-,60.8,-,56.3,-,56.6,-,54.1,-,54,-,54,-
0,0,消費支出,287102,100,1.4,111704,100,161148,100,194165,100,239146,100,295724,100,368435,100,637028,100
1,0,商品,152007,52.9,-0.8,82388,73.8,105384,65.4,119022,61.3,135055,56.5,158315,53.5,182517,49.5,280443,44
1,1,耐久財,13236,4.6,-12.3,1061,0.9,1834,1.1,2694,1.4,5525,2.3,9234,3.1,14825,4,57354,9
1,2,半耐久財,28224,9.8,5,7862,7,12683,7.9,16577,8.5,19120,8,32087,10.9,41871,11.4,67062,10.5
1,3,非耐久財,110547,38.5,-0.6,73466,65.8,90867,56.4,99750,51.4,110410,46.2,116994,39.6,125821,34.2,156027,24.5
1,0,サービス,135096,47.1,3.9,29315,26.2,55764,34.6,75143,38.7,104091,43.5,137408,46.5,185918,50.5,356585,56
2,0,食料,79349,27.6,-3.3,49403,44.2,60895,37.8,69998,36.1,79755,33.3,83326,28.2,96157,26.1,115462,18.1
2,3,非耐久財,60919,21.2,-3.2,42731,38.3,50942,31.6,57077,29.4,60766,25.4,64602,21.8,67313,18.3,82771,13
2,4,サービス,18430,6.4,-3.7,6672,6,9953,6.2,12921,6.7,18990,7.9,18724,6.3,28844,7.8,32691,5.1
2,0,住居,23720,8.3,-8.4,3291,2.9,8344,5.2,10765,5.5,13340,5.6,26841,9.1,36809,10,66350,10.4
2,1,耐久財,1202,0.4,-68.5,-,-,-,-,-,-,-,-,-,-,1293,0.4,7107,1.1
2,2,半耐久財,114,0,-24.5,151,0.1,111,0.1,38,0,145,0.1,77,0,197,0.1,80,0
2,4,サービス,22404,7.8,2.1,3140,2.8,8233,5.1,10727,5.5,13195,5.5,26765,9.1,35318,9.6,59163,9.3
