項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1367,-,1455,-,1704,-,1233,-,1507,-,1038,-,1145,-,551,-
0,0,0,0,0,調査世帯数,382,-,50,-,55,-,70,-,49,-,57,-,38,-,45,-,18,-
0,0,0,0,0,世帯人員,3.42,-,3.17,-,3.7,-,3.59,-,3.71,-,3.54,-,3.53,-,2.93,-,2.54,-
0,0,0,0,0,有業人員,1.66,-,1.38,-,1.36,-,1.54,-,1.65,-,1.84,-,2.08,-,1.81,-,1.91,-
0,0,0,0,0,世帯主平均年齢,47.2,-,30.7,-,36.9,-,42.4,-,46.8,-,51.8,-,56.5,-,61.5,-,70,-
1,0,0,0,0,受取,984279,-,832883,-,915104,-,943074,-,1147751,-,990567,-,1172593,-,944114,-,1015710,-
1,1,0,0,0,実収入,471539,100,427972,100,478496,100,477959,100,542835,100,469528,100,535997,100,398792,100,417189,100
1,2,0,0,0,経常収入,465585,98.7,410267,95.9,474398,99.1,473738,99.1,541157,99.7,466699,99.4,524045,97.8,395830,99.3,417083,100
1,3,0,0,0,勤め先収入,458939,97.3,409398,95.7,464491,97.1,469148,98.2,539291,99.3,459454,97.9,522866,97.6,386568,96.9,384448,92.2
1,4,0,0,0,世帯主収入,397876,84.4,360039,84.1,416270,87,410878,86,456153,84,397192,84.6,482598,90,309635,77.6,298285,71.5
1,6,0,0,0,うち男,385136,81.7,349521,81.7,416270,87,392417,82.1,436997,80.5,363915,77.5,475086,88.6,309635,77.6,298285,71.5
1,5,0,0,0,定期収入,393250,83.4,358732,83.8,404997,84.6,404222,84.6,451756,83.2,392930,83.7,478682,89.3,309496,77.6,297083,71.2
1,5,0,0,0,臨時収入,2989,0.6,1306,0.3,24,0,6656,1.4,4397,0.8,4262,0.9,3915,0.7,139,0,1202,0.3
1,5,0,0,0,賞与,1637,0.3,-,-,11249,2.4,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,51562,10.9,49360,11.5,48221,10.1,57752,12.1,82707,15.2,38290,8.2,34978,6.5,52284,13.1,43083,10.3
1,6,0,0,0,うち女,48273,10.2,49360,11.5,48221,10.1,57752,12.1,70442,13,26499,5.6,34978,6.5,52284,13.1,43083,10.3
1,4,0,0,0,他の世帯員収入,9501,2,-,-,-,-,519,0.1,430,0.1,23972,5.1,5290,1,24649,6.2,43080,10.3
1,3,0,0,0,事業・内職収入,2021,0.4,-,-,-,-,3783,0.8,-,-,1751,0.4,-,-,-,-,20183,4.8
1,4,0,0,0,家賃収入,1152,0.2,-,-,-,-,415,0.1,-,-,-,-,-,-,-,-,19613,4.7
1,4,0,0,0,他の事業収入,574,0.1,-,-,-,-,3368,0.7,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,295,0.1,-,-,-,-,-,-,-,-,1751,0.4,-,-,-,-,570,0.1
1,3,0,0,0,他の経常収入,4625,1,869,0.2,9907,2.1,806,0.2,1866,0.3,5494,1.2,1179,0.2,9261,2.3,12451,3
1,4,0,0,0,財産収入,394,0.1,-,-,-,-,-,-,1866,0.3,222,0,1179,0.2,-,-,147,0
1,4,0,0,0,社会保障給付,3167,0.7,65,0,9907,2.1,-,-,-,-,-,-,-,-,9070,2.3,12304,2.9
1,5,0,0,0,公的年金給付,622,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11278,2.7
1,5,0,0,0,他の社会保障給付,2546,0.5,65,0,9907,2.1,-,-,-,-,-,-,-,-,9070,2.3,1026,0.2
1,4,0,0,0,仕送り金,1064,0.2,804,0.2,-,-,806,0.2,-,-,5273,1.1,-,-,191,0,-,-
1,2,0,0,0,特別収入,5954,1.3,17704,4.1,4098,0.9,4221,0.9,1678,0.3,2829,0.6,11952,2.2,2962,0.7,106,0
1,3,0,0,0,受贈金,4497,1,16548,3.9,3464,0.7,1623,0.3,1505,0.3,2189,0.5,8392,1.6,599,0.2,-,-
1,3,0,0,0,他の特別収入,1457,0.3,1157,0.3,634,0.1,2598,0.5,173,0,640,0.1,3560,0.7,2363,0.6,106,0
1,1,0,0,0,実収入以外の受取(繰入金を除く),438038,-,345858,-,384620,-,390126,-,532663,-,436857,-,518881,-,474114,-,520143,-
1,2,0,0,0,預貯金引出,370550,-,311532,-,321181,-,325293,-,413621,-,382835,-,464274,-,383225,-,454355,-
1,2,0,0,0,保険金,8025,-,-,-,2370,-,-,-,55694,-,-,-,-,-,3355,-,7829,-
1,3,0,0,0,個人・企業年金保険金,551,-,-,-,-,-,-,-,-,-,-,-,-,-,3355,-,3017,-
1,3,0,0,0,他の保険金,7475,-,-,-,2370,-,-,-,55694,-,-,-,-,-,-,-,4812,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,1196,-,-,-,-,-,-,-,717,-,-,-,-,-,9673,-,-,-
1,2,0,0,0,分割払購入借入金,590,-,2436,-,-,-,380,-,717,-,558,-,2,-,159,-,19,-
1,2,0,0,0,一括払購入借入金,57180,-,31585,-,60540,-,62962,-,61890,-,52663,-,54605,-,77693,-,57941,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,497,-,305,-,529,-,1490,-,23,-,801,-,-,-,8,-,-,-
1,1,0,0,0,繰入金,74701,-,59054,-,51988,-,74989,-,72254,-,84182,-,117715,-,71208,-,78378,-
2,0,0,0,0,支払,984279,-,832883,-,915104,-,943074,-,1147751,-,990567,-,1172593,-,944114,-,1015710,-
2,1,0,0,0,実支出,439791,-,341312,-,381724,-,415110,-,514065,-,440159,-,553921,-,483174,-,441402,-
2,2,0,0,0,生計支出,338491,-,269804,-,287911,-,306622,-,388192,-,345237,-,419879,-,392003,-,346802,-
2,3,0,0,0,消費支出,338491,100,269804,100,287911,100,306622,100,388192,100,345237,100,419879,100,392003,100,346802,100
2,4,1,0,0,食料,81963,24.2,61090,22.6,72121,25,82862,27,88580,22.8,89219,25.8,96136,22.9,81241,20.7,97099,28
2,5,1,1,0,穀類,7387,2.2,5572,2.1,6029,2.1,7387,2.4,7935,2,7860,2.3,8386,2,8891,2.3,7943,2.3
2,6,1,1,1,米類,2534,0.7,1997,0.7,1671,0.6,2353,0.8,2978,0.8,2543,0.7,2648,0.6,3863,1,2713,0.8
2,6,1,1,2,パン,3100,0.9,1996,0.7,2684,0.9,3270,1.1,2983,0.8,3518,1,3726,0.9,3249,0.8,4042,1.2
2,6,1,1,3,めん類,1421,0.4,1309,0.5,1259,0.4,1402,0.5,1596,0.4,1461,0.4,1734,0.4,1446,0.4,1041,0.3
2,6,1,1,4,他の穀類,332,0.1,271,0.1,416,0.1,362,0.1,378,0.1,339,0.1,278,0.1,332,0.1,147,0
2,5,1,2,0,魚介類,5493,1.6,2645,1,3618,1.3,4655,1.5,4982,1.3,6924,2,6395,1.5,7275,1.9,11929,3.4
2,6,1,2,1,生鮮魚介,3456,1,1518,0.6,2175,0.8,2822,0.9,3101,0.8,4366,1.3,4261,1,4304,1.1,8638,2.5
2,6,1,2,2,塩干魚介,967,0.3,532,0.2,683,0.2,948,0.3,826,0.2,1154,0.3,971,0.2,1511,0.4,1520,0.4
2,6,1,2,3,魚肉練製品,404,0.1,196,0.1,231,0.1,316,0.1,441,0.1,567,0.2,481,0.1,590,0.2,588,0.2
2,6,1,2,4,他の魚介加工品,666,0.2,397,0.1,528,0.2,569,0.2,614,0.2,837,0.2,681,0.2,870,0.2,1183,0.3
2,5,1,3,0,肉類,7034,2.1,4580,1.7,6265,2.2,6875,2.2,8407,2.2,8613,2.5,8454,2,6649,1.7,6382,1.8
2,6,1,3,1,生鮮肉,5516,1.6,3463,1.3,4694,1.6,5494,1.8,6647,1.7,6915,2,6492,1.5,5396,1.4,4896,1.4
2,6,1,3,2,加工肉,1519,0.4,1117,0.4,1570,0.5,1382,0.5,1760,0.5,1698,0.5,1962,0.5,1254,0.3,1486,0.4
2,5,1,4,0,乳卵類,3792,1.1,2710,1,3706,1.3,3914,1.3,4315,1.1,4696,1.4,3820,0.9,2983,0.8,4318,1.2
2,6,1,4,1,牛乳,1273,0.4,890,0.3,1156,0.4,1309,0.4,1583,0.4,1465,0.4,1352,0.3,968,0.2,1691,0.5
2,6,1,4,2,乳製品,1807,0.5,1364,0.5,1878,0.7,1931,0.6,1829,0.5,2307,0.7,1706,0.4,1421,0.4,1921,0.6
2,6,1,4,3,卵,712,0.2,457,0.2,672,0.2,674,0.2,904,0.2,924,0.3,762,0.2,594,0.2,706,0.2
2,5,1,5,0,野菜・海藻,8637,2.6,5429,2,6675,2.3,7439,2.4,8678,2.2,10332,3,11414,2.7,9980,2.5,12733,3.7
2,6,1,5,1,生鮮野菜,5901,1.7,3998,1.5,4666,1.6,5229,1.7,5981,1.5,6954,2,7454,1.8,6663,1.7,8386,2.4
2,6,1,5,2,乾物・海藻,635,0.2,294,0.1,516,0.2,584,0.2,759,0.2,857,0.2,734,0.2,644,0.2,852,0.2
2,6,1,5,3,大豆加工品,1033,0.3,592,0.2,793,0.3,963,0.3,1092,0.3,1223,0.4,1359,0.3,1187,0.3,1387,0.4
2,6,1,5,4,他の野菜・海藻加工品,1069,0.3,545,0.2,700,0.2,663,0.2,846,0.2,1297,0.4,1867,0.4,1486,0.4,2109,0.6
2,5,1,6,0,果物,2386,0.7,1322,0.5,2342,0.8,2311,0.8,2246,0.6,2506,0.7,2654,0.6,2810,0.7,3975,1.1
2,6,1,6,1,生鮮果物,2096,0.6,1145,0.4,2005,0.7,1955,0.6,1911,0.5,2335,0.7,2350,0.6,2454,0.6,3669,1.1
2,6,1,6,2,果物加工品,290,0.1,177,0.1,337,0.1,355,0.1,335,0.1,171,0,304,0.1,356,0.1,306,0.1
2,5,1,7,0,油脂・調味料,3194,0.9,2366,0.9,2654,0.9,3128,1,3715,1,3923,1.1,3441,0.8,2840,0.7,3989,1.2
2,6,1,7,1,油脂,292,0.1,234,0.1,293,0.1,205,0.1,187,0,437,0.1,303,0.1,313,0.1,476,0.1
2,6,1,7,2,調味料,2902,0.9,2131,0.8,2361,0.8,2922,1,3528,0.9,3486,1,3138,0.7,2527,0.6,3513,1
2,5,1,8,0,菓子類,6664,2,4844,1.8,6941,2.4,7200,2.3,7485,1.9,7203,2.1,7287,1.7,5950,1.5,5784,1.7
2,5,1,9,0,調理食品,9059,2.7,5155,1.9,7752,2.7,8420,2.7,9325,2.4,10742,3.1,12189,2.9,10308,2.6,10472,3
2,6,1,9,1,主食的調理食品,4043,1.2,2582,1,4327,1.5,4210,1.4,3600,0.9,3152,0.9,5858,1.4,4856,1.2,4713,1.4
2,6,1,9,2,他の調理食品,5016,1.5,2573,1,3425,1.2,4209,1.4,5725,1.5,7590,2.2,6331,1.5,5452,1.4,5759,1.7
2,5,1,10,0,飲料,5222,1.5,4516,1.7,4318,1.5,5185,1.7,5545,1.4,5492,1.6,6655,1.6,4422,1.1,6984,2
2,6,1,10,1,茶類,1193,0.4,925,0.3,639,0.2,895,0.3,1405,0.4,1462,0.4,1573,0.4,1412,0.4,1872,0.5
