項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,386,-,-,53,-,54,-,57,-,54,-,55,-,60,-,53,-
0,0,0,0,0,世帯人員,3.42,-,-,3.01,-,2.86,-,3.73,-,3.72,-,3.62,-,3.43,-,3.52,-
0,0,0,0,0,有業人員,1.65,-,-,1.53,-,1.63,-,1.59,-,1.6,-,1.9,-,1.64,-,1.63,-
0,0,0,0,0,世帯主平均年齢,47,-,-,50.7,-,50.4,-,43.6,-,43.1,-,44.6,-,47.6,-,49.1,-
1,0,0,0,0,受取,966815,-,-3.5,523025,-,731380,-,714946,-,931586,-,1023687,-,1188686,-,1644542,-
1,1,0,0,0,実収入,493916,100,-6,129140,100,322204,100,358937,100,473853,100,530519,100,662676,100,972205,100
1,2,0,0,0,経常収入,489579,99.1,-5.9,114215,88.4,318502,98.9,355454,99,471952,99.6,527610,99.5,661078,99.8,970300,99.8
1,3,0,0,0,勤め先収入,450139,91.1,-4.8,69485,53.8,240995,74.8,337773,94.1,412121,87,509072,96,636551,96.1,936222,96.3
1,4,0,0,0,世帯主収入,392273,79.4,-5.4,63401,49.1,220849,68.5,314908,87.7,377946,79.8,413110,77.9,544361,82.1,803517,82.6
1,6,0,0,0,うち男,378527,76.6,-3.6,41320,32,184836,57.4,314908,87.7,359624,75.9,397751,75,539157,81.4,803517,82.6
1,5,0,0,0,定期収入,387196,78.4,-5.9,63230,49,219427,68.1,313605,87.4,377734,79.7,406730,76.7,544253,82.1,777702,80
1,5,0,0,0,臨時収入,3193,0.6,54.3,171,0.1,1422,0.4,1303,0.4,212,0,6380,1.2,108,0,12740,1.3
1,5,0,0,0,賞与,1883,0.4,83.2,-,-,-,-,-,-,-,-,-,-,-,-,13075,1.3
1,4,0,0,0,世帯主の配偶者の収入,53241,10.8,2.9,4281,3.3,13008,4,16689,4.6,32981,7,89880,16.9,82219,12.4,132705,13.6
1,6,0,0,0,うち女,50326,10.2,2.2,4281,3.3,13008,4,16689,4.6,26296,5.5,75955,14.3,82219,12.4,132705,13.6
1,4,0,0,0,他の世帯員収入,4625,0.9,-29.6,1803,1.4,7138,2.2,6176,1.7,1194,0.3,6081,1.1,9970,1.5,-,-
1,3,0,0,0,事業・内職収入,4370,0.9,1.5,-,-,1991,0.6,-,-,15642,3.3,3971,0.7,1211,0.2,7813,0.8
1,4,0,0,0,家賃収入,1929,0.4,111.1,-,-,-,-,-,-,4306,0.9,2931,0.6,-,-,6262,0.6
