項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1222,-,1409,-,1770,-,1443,-,1509,-,1072,-,1040,-,535,-
0,0,0,0,0,調査世帯数,396,-,46,-,55,-,78,-,57,-,59,-,41,-,41,-,19,-
0,0,0,0,0,世帯人員,3.44,-,3.21,-,3.63,-,3.69,-,3.58,-,3.56,-,3.55,-,2.95,-,2.6,-
0,0,0,0,0,有業人員,1.63,-,1.38,-,1.36,-,1.48,-,1.63,-,1.76,-,2.09,-,1.69,-,1.91,-
0,0,0,0,0,世帯主平均年齢,47.3,-,30.3,-,37,-,42.4,-,46.9,-,51.9,-,56.7,-,61.7,-,69.9,-
1,0,0,0,0,受取,1406532,-,1196693,-,1399120,-,1299262,-,1676100,-,1287241,-,1557584,-,1382176,-,1614654,-
1,1,0,0,0,実収入,832662,100,549531,100,901744,100,812520,100,1055288,100,800642,100,912837,100,837175,100,684665,100
1,2,0,0,0,経常収入,814651,97.8,531516,96.7,829247,92,795649,97.9,1053316,99.8,798583,99.7,904103,99,831056,99.3,676367,98.8
1,3,0,0,0,勤め先収入,770300,92.5,517026,94.1,790537,87.7,768987,94.6,1036686,98.2,784465,98,880964,96.5,744471,88.9,369793,54
1,4,0,0,0,世帯主収入,676103,81.2,457234,83.2,688230,76.3,698207,85.9,864951,82,723802,90.4,827460,90.6,580144,69.3,310163,45.3
1,6,0,0,0,うち男,655091,78.7,436284,79.4,688230,76.3,665759,81.9,822833,78,683564,85.4,825385,90.4,576917,68.9,310163,45.3
1,5,0,0,0,定期収入,405992,48.8,373460,68,393006,43.6,416388,51.2,445753,42.2,434625,54.3,473466,51.9,327723,39.1,308963,45.1
1,5,0,0,0,臨時収入,1589,0.2,908,0.2,98,0,678,0.1,7071,0.7,1472,0.2,213,0,144,0,1199,0.2
1,5,0,0,0,賞与,268521,32.2,82865,15.1,295126,32.7,281141,34.6,412127,39.1,287705,35.9,353781,38.8,252277,30.1,-,-
1,4,0,0,0,世帯主の配偶者の収入,84566,10.2,59793,10.9,100450,11.1,70780,8.7,171735,16.3,41479,5.2,36808,4,132950,15.9,33047,4.8
1,6,0,0,0,うち女,82462,9.9,59793,10.9,100450,11.1,70780,8.7,161722,15.3,37108,4.6,36808,4,132950,15.9,33047,4.8
1,4,0,0,0,他の世帯員収入,9632,1.2,-,-,1857,0.2,-,-,-,-,19183,2.4,16695,1.8,31376,3.7,26583,3.9
1,3,0,0,0,事業・内職収入,3096,0.4,815,0.1,3014,0.3,3870,0.5,-,-,2162,0.3,611,0.1,-,-,27962,4.1
1,4,0,0,0,家賃収入,1601,0.2,-,-,-,-,387,0,-,-,-,-,611,0.1,-,-,27434,4
