項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8818,-,2089,-,1543,-,7911,-,7275,-,1182,-
0,0,0,0,0,調査世帯数,247,-,-,219,-,49,-,38,-,198,-,181,-,28,-
0,0,0,0,0,世帯人員,2.36,-,-,2.39,-,2.15,-,2.16,-,2.41,-,2.44,-,2.14,-
0,0,0,0,0,有業人員,0.39,-,-,0.4,-,0.23,-,0.24,-,0.43,-,0.44,-,0.26,-
0,0,0,0,0,世帯主平均年齢,73.3,-,-,73.6,-,73.5,-,74.1,-,73.3,-,73.5,-,71.5,-
1,0,0,0,0,受取,441330,-,-4.7,446973,-,314232,-,297357,-,474895,-,478696,-,399250,-
1,1,0,0,0,実収入,33536,100,-26.8,28967,100,35800,100,21443,100,32938,100,30563,100,67606,100
1,2,0,0,0,経常収入,28499,85,-31.7,24391,84.2,33107,92.5,17901,83.5,27282,82.8,25767,84.3,59130,87.5
1,3,0,0,0,勤め先収入,8874,26.5,-54.6,9436,32.6,2128,5.9,1115,5.2,10655,32.3,11200,36.6,4684,6.9
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,2702,8.1,-74,2840,9.8,286,0.8,387,1.8,3339,10.1,3360,11,1667,2.5
1,6,0,0,0,うち女,2702,8.1,-74,2840,9.8,286,0.8,387,1.8,3339,10.1,3360,11,1667,2.5
1,4,0,0,0,他の世帯員収入,6172,18.4,-32.6,6596,22.8,1842,5.1,728,3.4,7316,22.2,7840,25.7,3017,4.5
1,3,0,0,0,事業・内職収入,6472,19.3,-21.6,4779,16.5,4801,13.4,2473,11.5,6913,21,5268,17.2,19095,28.2
1,4,0,0,0,家賃収入,4716,14.1,68.9,4065,14,1826,5.1,2473,11.5,5479,16.6,4403,14.4,9564,14.1
1,4,0,0,0,他の事業収入,203,0.6,-91.7,231,0.8,-,-,-,-,257,0.8,279,0.9,-,-
1,4,0,0,0,内職収入,1553,4.6,-48.7,483,1.7,2975,8.3,-,-,1177,3.6,585,1.9,9531,14.1
1,3,0,0,0,他の経常収入,13153,39.2,-5.6,10176,35.1,26179,73.1,14312,66.7,9713,29.5,9299,30.4,35351,52.3
1,4,0,0,0,財産収入,1886,5.6,64.4,2041,7,1383,3.9,1873,8.7,2019,6.1,2076,6.8,736,1.1
1,4,0,0,0,社会保障給付,10805,32.2,-15.5,8045,27.8,24274,67.8,12440,58,7248,22,7113,23.3,31389,46.4
1,5,0,0,0,公的年金給付,7069,21.1,-21.1,7248,25,9183,25.7,8041,37.5,6511,19.8,7080,23.2,5735,8.5
