項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,748,-,-,100,-,107,-,108,-,107,-,111,-,111,-,104,-
0,0,0,0,0,世帯人員,3.01,-,-,2.78,-,2.72,-,2.92,-,3.19,-,2.94,-,3.36,-,3.14,-
0,0,0,0,0,有業人員,1.28,-,-,1.16,-,1.12,-,1.29,-,1.37,-,1.22,-,1.38,-,1.4,-
0,0,0,0,0,世帯主平均年齢,57.2,-,-,61.8,-,61.8,-,57.3,-,55.2,-,56.1,-,53.6,-,54.8,-
2,2,0,0,0,生計支出,295893,-,-1.5,108935,-,165337,-,210470,-,253860,-,302829,-,376559,-,651097,-
2,3,0,0,0,消費支出,294492,100,1,108935,100,165337,100,210470,100,253860,100,302829,100,376559,100,641305,100
2,4,1,0,0,食料,73011,24.8,-2.3,47566,43.7,57310,34.7,65765,31.2,71495,28.2,77621,25.6,94884,25.2,96094,15
2,5,1,1,0,穀類,6280,2.1,-3.4,4651,4.3,5322,3.2,6384,3,6598,2.6,6415,2.1,7946,2.1,6619,1
2,6,1,1,1,米類,2254,0.8,5.1,1501,1.4,2060,1.2,2371,1.1,2602,1,2091,0.7,3031,0.8,2112,0.3
2,6,1,1,2,パン,2482,0.8,-6.6,1877,1.7,1961,1.2,2364,1.1,2448,1,2653,0.9,3043,0.8,3017,0.5
2,6,1,1,3,めん類,1192,0.4,-8.9,1059,1,1015,0.6,1305,0.6,1164,0.5,1288,0.4,1391,0.4,1121,0.2
2,6,1,1,4,他の穀類,352,0.1,-10.4,215,0.2,286,0.2,345,0.2,385,0.2,383,0.1,481,0.1,368,0.1
2,5,1,2,0,魚介類,5839,2,-10.8,4569,4.2,4977,3,6038,2.9,5662,2.2,6073,2,6859,1.8,6671,1
2,6,1,2,1,生鮮魚介,3604,1.2,-8.4,2852,2.6,2947,1.8,3688,1.8,3594,1.4,3624,1.2,4193,1.1,4316,0.7
2,6,1,2,2,塩干魚介,1049,0.4,-14.7,797,0.7,1002,0.6,1080,0.5,849,0.3,1133,0.4,1265,0.3,1209,0.2
