都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,住所,方書,緯度,経度,電話番号,内線番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考,画像_詳細,最終確認日
132209,0000000001,東京都,東大和市,石皿,イシザラ,,stone dish,市指定文化財,,,東京都東大和市清水,,,,,,,,,,1974-09-20,,,,,,,市重宝,,縄文時代中期～後期の食料加工用の完全な石器,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000002,東京都,東大和市,徳川氏御朱印状,トクガワシゴシュインジョウ,,vermillion of TOKUGAWA clan,市指定文化財,,,東京都東大和市清水4-1132,,35.748619,139.446777,,,,,,,1974-09-20,,,,,,,市重宝,,徳川氏の出した寺社領朱印状、三光院宛12通、氷川神社宛3通,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000003,東京都,東大和市,里正日誌,リセイニッシ,,RISEI diary,市指定文化財,,,東京都東大和市蔵敷,,,,,,,,,,1980-04-01,,,,,,,市重宝,,蔵敷村および近隣村落の近世の様子を伝える史料を収載した古文書,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000004,東京都,東大和市,里正日誌,リセイニッシ,,RISEI diary,市指定文化財,,,東京都東大和市蔵敷,,,,,,,,,,2013-04-01,,,,,,,市重宝,,,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000005,東京都,東大和市,上の台遺跡の石器,ウエノダイイセキノセッキ,,stone tool of Uenodai remains,市指定文化財,,,東京都東大和市清水,,,,,,,,,,1980-04-01,,,,,,,市重宝,,先土器時代最終末～縄文時代最初期の丸ノミ形石斧と大型槍先型尖頭器,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000006,東京都,東大和市,上の台遺跡の石器,ウエノダイイセキノセッキ,,stone tool of Uenodai remains,市指定文化財,,,東京都東大和市奈良橋1-260-2,,35.756416,139.422241,,,,,,,1980-04-01,,,,,,,市重宝,,,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000007,東京都,東大和市,八幡谷戸遺跡第4・5号住居跡の出土遺物（一括）,ハチマンヤトイセキダイ4・5ゴウジュウキョアトノシュツドイブツ（イッカツ）,,unearthed goods of 4・5th ruins of residence in Hachimanyato remains(bundle),市指定文化財,,,東京都東大和市奈良橋1-260-2,,35.756416,139.422241,,,,,,,1980-04-01,,,,,,,市重宝,,住居跡内から出土した168点もの打製石斧と、縄文土器などの一括資料,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000008,東京都,東大和市,豊鹿島神社本殿の木製狛犬,トヨカシマジンジャホンデンノモクセイコマイヌ,,wooden guardian dogs of the Toyokashima shrine's main hall,市指定文化財,,,東京都東大和市芋窪1-2067,,35.757317,139.413345,,,,,,,1983-03-01,,,,,,,市重宝,,神社本殿と同時期に作られた可能性の高い木製狛犬,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000009,東京都,東大和市,豊鹿島神社の獅子頭,トヨカシマジンジャノシシガシラ,,leontiasis of the Toyokashima shrine,市指定文化財,,,東京都東大和市芋窪1-2067,,35.757317,139.413345,,,,,,,1983-03-01,,,,,,,市重宝,,かつて奉納されていた獅子舞の獅子頭、江戸後期のものと思われる,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000010,東京都,東大和市,慶性院の水天像,ケイショウインノスイテンゾウ,,waterstatue of the Keisyou temple,市指定文化財,,,東京都東大和市芋窪6-1352,,35.750076,139.41011,,,,,,,1983-03-01,,,,,,,市重宝,,江戸時代末期に造立された石造の水天像,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000011,東京都,東大和市,高木獅子舞の旧獅子頭,タカギシシマイノキュウシシガシラ,,old leontiasis of Takagi lion dance,市指定文化財,,,東京都東大和市奈良橋1-260-2,,35.756416,139.422241,,,,,,,1983-03-01,,,,,,,市重宝,,江戸時代のものと思われる獅子頭（3頭のうち2頭）,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000012,東京都,東大和市,高木獅子舞の旧獅子頭,タカギシシマイノキュウシシガシラ,,old leontiasis of Takagi lion dance,市指定文化財,,,東京都東大和市奈良橋1-260-2,,35.756416,139.422241,,,,,,,2013-04-01,,,,,,,市重宝,,,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000013,東京都,東大和市,鹿島台遺跡住居跡の出土遺物（一括）,カシマダイイセキジュウキョアトノシュツドイブツ（イッカツ）,,unearthed goods of ruins of residence in Kashimadai remains(bundle),市指定文化財,,,東京都東大和市奈良橋1-260-2,,35.756416,139.422241,,,,,,,1983-03-01,,,,,,,市重宝,,中部山岳地域の特徴をあわせ持つ土器及び石器の一括資料,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000014,東京都,東大和市,徳川氏御朱印状（氷川神社宛8通）,トクガワシゴシュインジョウ(ヒカワジンジャアテ8ツウ）,,vermillion of TOKUGAWA clan(8 letters for Hikawa shrine),市指定文化財,,,東京都東大和市清水,,,,,,,,,,1989-04-01,,,,,,,市重宝,,徳川氏発給の氷川神社宛朱印状,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000015,東京都,東大和市,永仁二年銘の弥陀種子板碑,エイニンニネンメイノミダシュジイタビ,,plate monument of maitreyaseeds in  a signature of 1294 ,市指定文化財,,,東京都東大和市奈良橋1-260-2,,35.756416,139.422241,,,,,,,1989-04-01,,,,,,,市重宝,,都立公園内で出土し、建立場所がわかる板碑,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000016,東京都,東大和市,旧高木村名主宮鍋家文書,キュウタカギムラナヌシミヤナベケモンジョ,,documents of owner the Miyanabaes in old Takagi village,市指定文化財,,,東京都東大和市高木,,,,,,,,,,1989-04-01,,,,,,,市重宝,,江戸時代後期の村政、村況をつたえる古文書,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000017,東京都,東大和市,狭山の栞　紙型（しけい）及び挿図判（一括）,サヤマノシオリ　シケイオヨビソウズバン（イッカツ）,,Sayama's bookmark    paper mold and illustrations(bundle),市指定文化財,,,東京都東大和市狭山,,,,,,,,,,2013-04-01,,,,,,,市重宝,,「狭山の栞」が昭和14年に刊行された際に作成された、活版印刷の技術がわかる版型,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000018,東京都,東大和市,名号塔婆,ミョウゴウトウバ,,neme tower,市指定文化財,,,東京都東大和市清水6-1140,,35.74691,139.446823,,,,,,,1974-09-20,,,,,,,市郷土資料,,江戸時代中期の信仰と当時の周辺の村の結束の様子を伝える石碑,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000019,東京都,東大和市,高木獅子舞の道具及び衣裳一式,タカギシシマイノドウグオヨビイショウイッシキ,,tool and costume set of Takagi lion dance,市指定文化財,,,東京都東大和市高木2-106,,35.75206,139.433228,,,,,,,1974-09-20,,,,,,,市郷土資料,,風流型式の獅子舞の道具一式,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000020,東京都,東大和市,庚申塔（清水3丁目）,コウシントウ（シミズ3チョウメ）,,the tower of koshin(Shimizu-3cyoume),市指定文化財,,,東京都東大和市清水3-869,,35.752808,139.442963,,,,,,,1974-09-20,,,,,,,市郷土資料,,近世中期の所領関係がわかる地名が刻まれた庚申塔,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000021,東京都,東大和市,庚申塔（芋窪6丁目）,コウシントウ（イモクボ6チョウメ）,,the tower of koshin(Imokubo-6cyoume),市指定文化財,,,東京都東大和市芋窪6-1318,,35.751465,139.410492,,,,,,,1974-09-20,,,,,,,市郷土資料,,貯水池工事により移転した市内最古の庚申塔,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000022,東京都,東大和市,清水本村橋の石橋供養塔,シミズモトムラバシノイシバシクヨウトウ,,memorial tower of stone bridge in Shimizumotomura bridge,市指定文化財,,,東京都東大和市清水1-755（清水観音堂敷地内）,,35.755527,139.442566,,,,,,,1980-04-01,,,,,,,市郷土資料,,建立以来ほとんど移動していない供養塔,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000023,東京都,東大和市,砂の橋の石橋供養塔,スナノハシノイシバシクヨウトウ,,memorial tower of stone bridge in Sand bridge,市指定文化財,,,東京都東大和市清水1-755（清水観音堂敷地内）,,35.755527,139.442566,,,,,,,1980-04-01,,,,,,,市郷土資料,,文化11年建立の石橋供養塔,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000024,東京都,東大和市,徳治二年銘の板碑,トクジニネンメイノイタビ,,plate monument in a signature of 1307 ,市指定文化財,,,東京都東大和市狭山3-1354,,35.754997,139.435898,,,,,,,1980-04-01,,,,,,,市郷土資料,,地域の仏教信仰を示す板碑,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000025,東京都,東大和市,庚申塔（阿字庚申）,コウシントウ（アウコウシン）,,the tower of koshin(Au koushin),市指定文化財,,,東京都東大和市奈良橋1-363,,35.755196,139.425003,,,,,,,1980-04-01,,,,,,,市郷土資料,,梵字が陰刻された稀な形態の庚申塔,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000026,東京都,東大和市,清水囃子,シミズバヤシ,,Shimizu Lion Japanese orchestra,市指定文化財,,,東京都東大和市清水3-786-1,,35.752808,139.442963,,,,,,,1974-09-20,,,,,,,市技芸,,清水神社に伝わる高円寺流の祭囃子,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000027,東京都,東大和市,庚申塚,コウシンヅカ,,koshinzuka,市指定文化財,,,東京都東大和市蔵敷2-508-3,,35.752041,139.42067,,,,,,,1974-09-20,,,,,,,市史跡,,塚の形状をわずかだが残す庚申塚,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000028,東京都,東大和市,八幡谷戸遺跡,ハチマンヤトイセキ,,Hachimanyato remains,市指定文化財,,,東京都東大和市奈良橋1-257ほか,,35.756325,139.423431,,,,,,,1980-04-01,,,,,,,市史跡,,縄文時代中期の集落跡,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000029,東京都,東大和市,鹿島台遺跡,カシマダイイセキ,,Kashimadai remains,市指定文化財,,,東京都東大和市芋窪1-1998ほか,,35.757317,139.413345,,,,,,,1983-03-01,,,,,,,市史跡,,八幡谷戸遺跡より一時期古い縄文時代中期の集落跡,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000030,東京都,東大和市,蔵敷太子堂跡,ゾウシキタイシドウアト,,trace of Zoushiki Taishidou,市指定文化財,,,東京都東大和市蔵敷1-436,,35.755863,139.418884,,,,,,,1983-03-01,,,,,,,市史跡,,近世に太子堂があった場所,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000031,東京都,東大和市,青梅橋跡,オウメバシアト,,trace of Oume-bridge,市指定文化財,,,東京都東大和市桜が丘1-1415付近,,35.732685,139.431732,,,,,,,1983-03-01,,,,,,,市史跡,,青梅街道と野火止用水が交わる地点の橋の跡で、地名としても定着した交通の要所,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000032,東京都,東大和市,旧日立航空機株式会社変電所,キュウヒタチコウクウキカブシキガイシャヘンデンショ,,substation of old HITACHI aircraft KK,市指定文化財,,,東京都東大和市桜が丘2-167-18,,35.736725,139.420883,,,,,,,1995-10-01,,,,,,,市史跡,,昭和20年の空襲による弾痕を残している軍需工場の変電施設,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000033,東京都,東大和市,高木村外五ヶ村連合戸長役場跡,タカギムラホカゴカソンレンゴウコチョウヤクバアト,,trace of the goverment office in five villages union tocho apart from Takagi village,市指定文化財,,,東京都東大和市高木2-106,,35.75206,139.433228,,,,,,,1974-09-20,,,,,,,市旧跡,,明治17年の町村制度改正で連合した旧6か村の事務を行った連合戸長役場跡,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000034,東京都,東大和市,蔵敷調連場跡,ゾウシキチョウレンバアト,,trace of Zoushiki traininng hall,市指定文化財,,,東京都東大和市蔵敷2-535付近,,35.752499,139.419189,,,,,,,1980-04-01,,,,,,,市旧跡,,江戸時代末期に編成された農兵隊が軍事調練を行った場所,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000035,東京都,東大和市,"狭山三十三観音霊場札所　
15番札所（清水観音堂）",サヤマサンジュウサンカンノンレイジョウフダショ15バンフダショ（シミズカンノンドウ）,,Sayama 33 kannon cemetery bill office  15th bill office(Shimizu kannondou),市指定文化財,,,東京都東大和市清水1-755,,35.755527,139.442566,,,,,,,1980-04-01,,,,,,,市旧跡,,狭山三十三観音は、狭山丘陵周縁に江戸時代中期に設定された観音霊場で、市内に５か所の札所がある,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000036,東京都,東大和市,"狭山三十三観音霊場札所　
16番札所（三光院）",サヤマサンジュウサンカンノンレイジョウフダショ16バンフダショ（サンコウイン）,,Sayama 33 kannon cemetery bill office  16th bill office(Sankou temple),市指定文化財,,,東京都東大和市清水4-1132,,35.748619,139.446777,,,,,,,1980-04-01,,,,,,,市旧跡,,,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000037,東京都,東大和市,"狭山三十三観音霊場札所　
17番札所（霊性庵）",サヤマサンジュウサンカンノンレイジョウフダショ17バンフダショ（レイショウアン）,,Sayama 33 kannon cemetery bill office  17th bill office(Unsyouan),市指定文化財,,,東京都東大和市狭山2-1330,,35.757023,139.436691,,,,,,,1980-04-01,,,,,,,市旧跡,,,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000038,東京都,東大和市,"狭山三十三観音霊場札所　
18番札所（雲性寺）",サヤマサンジュウサンカンノンレイジョウフダショ18バンフダショ（ウンショウジ）,,Sayama 33 kannon cemetery bill office  18th bill office(Unsyou temple),市指定文化財,,,東京都東大和市奈良橋1-363,,35.755196,139.425003,,,,,,,1980-04-01,,,,,,,市旧跡,,,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000039,東京都,東大和市,"狭山三十三観音霊場札所　
19番札所（はやし堂）",サヤマサンジュウサンカンノンレイジョウフダショ19バンフダショ（ハヤシドウ）,,Sayama 33 kannon cemetery bill office  19th bill office(Hayashidou),市指定文化財,,,東京都東大和市芋窪3-1664,,35.754852,139.415283,,,,,,,1980-04-01,,,,,,,市旧跡,,,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
132209,0000000040,東京都,東大和市,旧吉岡家住宅,キュウヨシオカケジュウタク,,,登録有形文化財,,,東京都東大和市清水3-779,,35.7544,139.442845,,,,,,,2017-05-02,,,,,,,国登録有形文化財,,日本画家・吉岡堅二の住居、アトリエ、長屋門などが保存されている。,,"https://www.city.higashiyamato.lg.jp/index.cfm/34,2279,359,html",,,2020-02-10
