都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,説明,バリアフリー情報,URL,備考,郵便番号,アクセス方法,駐車場_有無,駐車場情報,料金_要否,料金(基本),料金(詳細),利用条件_有無,利用条件_詳細,託児所_有無,託児所_詳細,画像,画像_ライセンス,画像_詳細,最終確認日
132209,0000000001,東京都,東大和市,東大和市役所,ヒガシヤマトシヤクショ,,1302a,東大和市中央3-930,,35.745332,139.426299,042-563-2111,,,,月火水木金土,08:30,17:00,土曜日は正午まで利用可能。国民の祝日に関する法律に規定する休日・年末年始（12月29日から翌年1月3日）は終日利用不可。,,だれでもトイレ有り；自動ドア有り；エレベーター有り；段差解消；点字ブロック有り；手摺り有り,https://www.city.higashiyamato.lg.jp,,207-8585,多摩都市モノレール「上北台」駅徒歩１５分/西武バス・都営バス「東大和市役所入口」下車徒歩３分/ちょこバス「東大和市役所」下車すぐ,1,屋外駐車場／8時～22時まで,0,,,1,東大和市役所、中央公民館及び中央図書館利用者、その他許可されたものに限る,0,,,,,2020-02-26
132209,0000000002,東京都,東大和市,南街公民館,ナンガイコウミンカン,,1307a,東大和市南街５－３２,,35.737795,139.431285,042-564-2771,,,,日火水木金土,08:30,22:00,毎週月曜日、12/28～1/4は休館日（終日利用不可）。開館時間　午前8時30分から午後10時まで（学習室等の利用時間　午前9時から午後9時30分まで）,学習室、工作室、集会室、和室、保育室、赤ちゃん・ふらっと,だれでもトイレ有り,"https://www.city.higashiyamato.lg.jp/index.cfm/35,854,369,html",,207-0014,西武拝島線「東大和市」駅徒歩１１分/西武バス・都営バス「南街入口」下車徒歩５分/ちょこバス「南街入口」下車徒歩５分,1,,1,工作室（２０１）：午前（９時～１２時）４００円、午後（１時～５時）５００円、夜間（６時～９時３０分）６００円　集会室（２０２）：午前６００円、午後７００円、夜間８００円　学習室（２０３）：午前４００円、午後５００円、夜間６００円　学習室（２０４）：午前４００円、午後５００円、夜間６００円　和室（２０５）：午前４００円、午後５００円、夜間６００円,社会教育法第２０条以外の目的のために公民館を使用する場合は、使用料を徴収する。,1,○営利を目的として使用する場合、宗教団体及び宗教関係団体が布教、勧誘その他これに類する行為を伴う事業で使用する場合、市外の団体等の活動に使用する場合（ただし、各館の館長が特に使用を承認した場合は除く）は、公民館の使用を承認しない　　○中学生以下の者は、保護者の同伴なく公民館を使用することができない,0,,,,,2020-02-28
132209,0000000003,東京都,東大和市,中央公民館,チュウオウコウミンカン,,1307a,東大和市中央３－９２６,,35.744911,139.426384,042-564-2451,,,,日火水木金土,08:30,22:00,毎週月曜日、12/28～1/4は休館日（終日利用不可）。開館時間　午前8時30分から午後10時まで（学習室等の利用時間　午前9時から午後9時30分まで）,ホール、視聴覚室、実習室、学習室、和室、保育室、赤ちゃん・ふらっと,だれでもトイレ有り,"https://www.city.higashiyamato.lg.jp/index.cfm/35,66975,369,html",,207-0015,多摩都市モノレール「上北台」駅徒歩１５分/西武バス・都営バス「東大和市役所入口」下車徒歩３分/ちょこバス「中央公民館・図書館」下車すぐ,1,『思いやり駐車ゾーン』設置。義足や人工関節を使用している方、内部障害や難病の方、妊娠中の方などが利用対象。,1,ホール：午前（９時～１２時）５，５００円、午後（１時～５時）６，５００円、夜間（６時～９時３０分）７，５００円　視聴覚室：午前５００円、午後６００円、夜間７００円　実習室：午前６００円、午後７００円、夜間８００円　和室（１）：午前４００円、午後５００円、夜間６００円　和室（２）：午前４００円、午後５００円、夜間６００円　学習室（２０１）：午前４００円、午後５００円、夜間６００円　学習室（２０２）：午前３００円、午後４００円、午後５００円　学習室（２０３）：午前４００円、午後５００円、夜間６００円　学習室（２０４）：午前３００円、午後４００円、夜間５００円　学習室（３０１）：午前４００円、午後５００円、夜間６００円　学習室（３０２）：午前３００円、午後４００円、夜間５００円,社会教育法第２０条以外の目的のために公民館を使用する場合は、使用料を徴収する。,1,○営利を目的として使用する場合、宗教団体及び宗教関係団体が布教、勧誘その他これに類する行為を伴う事業で使用する場合、市外の団体等の活動に使用する場合（ただし、各館の館長が特に使用を承認した場合は除く）は、公民館の使用を承認しない　　○中学生以下の者は、保護者の同伴なく公民館を使用することができない　　○高校生は、保護者の同伴なく中央公民館ホールを使用することができない,0,,,,,2020-02-28
132209,0000000004,東京都,東大和市,狭山公民館,サヤマコウミンカン,,1307a,東大和市狭山３－１３４４－１,,35.756086,139.437632,042-565-2700,,,,日火水木金土,08:30,22:00,毎週月曜日、12/28～1/4は休館日（終日利用不可）。開館時間　午前8時30分から午後10時まで（学習室等の利用時間　午前9時から午後9時30分まで）,学習室、和室、図書室、赤ちゃん・ふらっと,だれでもトイレ有り,"https://www.city.higashiyamato.lg.jp/index.cfm/35,852,369,html",,207-0003,西武多摩湖線「武蔵大和」駅徒歩８分/西武バス「狭山三丁目」または「高木二丁目」下車徒歩５分/ちょこバス「やまと苑」下車徒歩５分,1,,1,学習室（１０１）：午前（９時～１２時）６００円、午後（１時～５時）７００円、夜間（６時～９時３０分）８００円　学習室（２０１）：午前４００円、午後５００円、夜間６００円　学習室（２０２）：午前３００円、午後４００円、夜間５００円　和室１：午前（９時～１２時）４００円、午後（１時～５時）５００円、夜間（６時～９時３０分）６００円　和室２：午前（９時～１２時）４００円、午後（１時～５時）５００円、夜間（６時～９時３０分）６００円,社会教育法第２０条以外の目的のために公民館を使用する場合は、使用料を徴収する。,1,○営利を目的として使用する場合、宗教団体及び宗教関係団体が布教、勧誘その他これに類する行為を伴う事業で使用する場合、市外の団体等の活動に使用する場合（ただし、各館の館長が特に使用を承認した場合は除く）は、公民館の使用を承認しない　　○中学生以下の者は、保護者の同伴なく公民館を使用することができない,0,,,,,2020-02-28
132209,0000000005,東京都,東大和市,蔵敷公民館,ゾウシキコウミンカン,,1307a,東大和市蔵敷２－３３７,,35.754477,139.416201,042-566-0551,,,,日火水木金土,08:30,22:00,毎週月曜日、12/28～1/4は休館日（終日利用不可）。開館時間　午前8時30分から午後10時まで（学習室等の利用時間　午前9時から午後9時30分まで）,学習室、和室、図書室、赤ちゃん・ふらっと,だれでもトイレ有り,"https://www.city.higashiyamato.lg.jp/index.cfm/35,81759,369,html",,207-0032,西武拝島線「東大和市」駅から西武バス・都営バス「芋窪」下車100メートル/多摩都市モノレール「上北台」駅下車900メートル,1,１３台,1,学習室（１０１）：午前（９時～１２時）６００円、午後（１時～５時）７００円、夜間（６時～９時３０分）８００円　和室：午前４００円、午後５００円、夜間６００円　学習室（２０１）：午前４００円、午後５００円、夜間６００円　学習室（２０２）：午前３００円、午後４００円、夜間５００円,社会教育法第２０条以外の目的のために公民館を使用する場合は、使用料を徴収する。,1,○営利を目的として使用する場合、宗教団体及び宗教関係団体が布教、勧誘その他これに類する行為を伴う事業で使用する場合、市外の団体等の活動に使用する場合（ただし、各館の館長が特に使用を承認した場合は除く）は、公民館の使用を承認しない　　○中学生以下の者は、保護者の同伴なく公民館を使用することができない,0,,,,,2020-02-28
132209,0000000006,東京都,東大和市,上北台公民館,カミキタダイコウミンカン,,1307a,東大和市上北台２－８６５－９,,35.743098,139.414718,042-567-2691,,,,日火水木金土,08:30,22:00,毎週月曜日、12/28～1/4は休館日（終日利用不可）。開館時間　午前8時30分から午後10時まで（学習室等の利用時間　午前9時から午後9時30分まで）,学習室、和室、保育室、赤ちゃん・ふらっと,だれでもトイレ有り,"https://www.city.higashiyamato.lg.jp/index.cfm/35,853,369,html",,207-0023,多摩都市モノレール「上北台」駅徒歩１０分/ちょこバス「上北台団地東」下車徒歩２分,1,,1,集会室（３０１）：午前（９時～１２時）６００円、午後（１時～５時）７００円、夜間（６時～９時３０分）８００円　学習室（３０２）：午前４００円、午後５００円、夜間６００円　学習室（３０３）：午前４００円、午後５００円、夜間６００円　学習室（３０４）：午前４００円、午後５００円、夜間６００円　和室（３０５）：午前４００円、午後５００円、夜間６００円,社会教育法第２０条以外の目的のために公民館を使用する場合は、使用料を徴収する。,1,○営利を目的として使用する場合、宗教団体及び宗教関係団体が布教、勧誘その他これに類する行為を伴う事業で使用する場合、市外の団体等の活動に使用する場合（ただし、各館の館長が特に使用を承認した場合は除く）は、公民館の使用を承認しない　　○中学生以下の者は、保護者の同伴なく公民館を使用することができない,0,,,,,2020-02-28
132209,0000000007,東京都,東大和市,中央図書館,チュウオウトショカン,,1512a,東大和市中央３－９３０,,35.744916,139.42699,042-564-2454,,,,日月水木金土,10:00,17:00,休館日　第３木曜日・祝日（土日と重なった場合は開館）・年末年始・特別資料整理期間。一般開架室、児童開架室　水木金曜日は19時まで開館。,一般開架、児童開架、おはなしのへや、対面朗読室、視聴覚室、会議室、参考調査室、赤ちゃん・ふらっと,,http://www.lib.higashiyamato.tokyo.jp/contents/library/kakukan.html,,207-0015,西武拝島線「東大和市」駅・JR「立川」駅から西武バス・都営バス「東大和市役所入口」下車徒歩３分/西武新宿線「東村山」駅から西武バス「東大和市役所入口」下車徒歩３分/ちょこバス「東大和市役所」下車徒歩３分,,,,,,,,,,,,,2020-02-27
132209,0000000008,東京都,東大和市,桜が丘図書館,サクラガオカトショカン,,1512a,東大和市桜が丘３－４４－１３,,35.734092,139.419935,042-567-2231,,,,日月水木金土,10:00,17:00,休館日　第３木曜日・祝日（土日と重なった場合は開館）・年末年始・特別資料整理期間,一般開架、児童開架,,http://www.lib.higashiyamato.tokyo.jp/contents/library/kakukan.html,,207-0022,西武拝島線・多摩都市モノレール「玉川上水」駅徒歩５分/ちょこバス「総合福祉センター「はーとふる」」下車徒歩１分,,,,,,,,,,,,,2020-02-27
132209,0000000009,東京都,東大和市,清原図書館,キヨハラトショカン,,1512a,東大和市清原４－１,,35.742769,139.446976,042-564-2944,,,,日水木金土,10:00,17:00,休館日　第３木曜日・祝日（土日と重なった場合は開館）・年末年始・特別資料整理期間,一般開架、児童開架、お話室兼対面朗読室、赤ちゃん・ふらっと,,http://www.lib.higashiyamato.tokyo.jp/contents/library/kakukan.html,,207-0011,西武拝島線「東大和市」駅・JR「立川」駅から西武バス「団地南」下車徒歩１分,,,,,,,,,,,,,2020-02-27
132209,0000000010,東京都,東大和市,むこうはら児童館,ムコウハラジドウカン,,1403a,東大和市向原３－１０,,35.740581,139.436707,042-563-1858,,,,月火水木金土,10:00,17:00,祝日、12/28～1/3は終日利用不可。行事等の都合で休館となる場合がある。中学生以上18歳未満の利用者は午後6時まで利用可。,プレイルーム、図書室、幼児室,,"https://www.city.higashiyamato.lg.jp/index.cfm/33,0,346,601,html",,207-0013,西武拝島線「東大和市」駅徒歩１５分/西武バス・都営バス「南街入口」下車徒歩１０分/ちょこバス「都営向原アパート」下車徒歩５分,,,,,,,,,,,,,2020-02-17
