規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5856804,378829,215520,6023118,2095070,142182,157943,2076304
５人以上,"鉱業,採石業,砂利採取業",1395,101,60,1436,11,0,0,11
５人以上,建設業,338231,17593,11183,344641,14057,489,1015,13531
５人以上,製造業,532130,27391,11338,548444,48721,880,1104,48236
５人以上,電気・ガス・熱供給・水道業,30080,2830,6198,26713,722,49,83,687
５人以上,情報通信業,774134,45430,14375,805380,30502,2479,4361,28429
５人以上,"運輸業,郵便業",404224,28441,15830,416802,56736,3934,4909,55794
５人以上,"卸売業,小売業",1168096,80117,40840,1208480,482745,18448,19546,480540
５人以上,"金融業,保険業",379308,28836,18889,389326,15559,507,554,15441
５人以上,"不動産業,物品賃貸業",177619,12529,6714,183632,34850,1363,1937,34078
５人以上,"学術研究,専門・技術サービス業",358272,15247,8835,365129,26226,1615,1354,26042
５人以上,"宿泊業,飲食サービス業",132568,5016,4767,132802,551254,39539,49588,541220
５人以上,"生活関連サービス業,娯楽業",136689,6451,3613,139528,98929,6325,6049,99204
５人以上,"教育,学習支援業",250000,24240,19890,254883,148528,29242,26845,150392
５人以上,"医療,福祉",449820,40238,22819,468536,303782,22314,21777,303022
５人以上,複合サービス事業,29264,5363,3610,31010,7705,57,139,7630
５人以上,サービス業（他に分類されないもの）,694974,39006,26559,706376,274743,14941,18682,272047
30人以上,調査産業計,4428464,303272,169507,4561965,1096933,83995,84494,1096698
30人以上,"鉱業,採石業,砂利採取業",1395,101,60,1436,11,0,0,11
30人以上,建設業,219338,11626,8596,222368,5683,309,814,5178
30人以上,製造業,408468,23723,9704,422471,22339,369,521,22203
30人以上,電気・ガス・熱供給・水道業,27381,2684,6148,23919,649,49,46,650
30人以上,情報通信業,688370,40783,13122,716223,15689,898,1728,14667
30人以上,"運輸業,郵便業",337022,21041,12532,345498,51449,3934,4909,50507
30人以上,"卸売業,小売業",794625,65044,31344,828333,224447,8026,6092,226373
30人以上,"金融業,保険業",314111,23730,14713,323199,10877,173,339,10640
30人以上,"不動産業,物品賃貸業",121486,8949,4705,125762,18866,629,593,18870
30人以上,"学術研究,専門・技術サービス業",261061,11652,7111,265672,14761,566,841,14416
30人以上,"宿泊業,飲食サービス業",63791,2830,2131,64553,156630,12018,13516,155069
30人以上,"生活関連サービス業,娯楽業",69198,3260,1361,71097,58918,4004,4159,58763
30人以上,"教育,学習支援業",208409,19713,17258,211282,97755,26439,18809,104967
30人以上,"医療,福祉",323052,28654,14636,336930,164993,12368,13952,163549
30人以上,複合サービス事業,19771,3796,2936,20624,4193,57,77,4180
30人以上,サービス業（他に分類されないもの）,570986,35686,23150,582598,249673,14156,18098,246655
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３１年４月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
