規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.3,19.2,17.1,144.7,158.2,126.6,133.3,143.7,119.4,11.4,14.5,7.2
５人以上,"鉱業,採石業,砂利採取業",ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,建設業,21.1,21.4,19.5,178.5,183.3,156.4,158.4,161.1,146,20.1,22.2,10.4
５人以上,製造業,19.5,19.9,18.5,160.7,166.9,146.1,149,154.1,137,11.7,12.8,9.1
５人以上,電気・ガス・熱供給・水道業,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,情報通信業,19.7,19.9,19.1,166.5,170.4,156,149.2,151.9,141.9,17.3,18.5,14.1
５人以上,"運輸業,郵便業",19.2,19.6,17.9,162.8,169.8,139.1,143.7,148,129,19.1,21.8,10.1
５人以上,"卸売業,小売業",18.5,19.4,17.4,145.5,159.6,126.6,136.6,148.3,121,8.9,11.3,5.6
５人以上,"金融業,保険業",19.8,20.2,19.4,160.8,170.3,150.4,142.9,148.6,136.7,17.9,21.7,13.7
５人以上,"不動産業,物品賃貸業",19.1,19.6,18.1,152.8,161.7,137.9,138.9,145.2,128.3,13.9,16.5,9.6
５人以上,"学術研究,専門・技術サービス業",19.5,20,18.7,159.1,165,148,146.1,150.9,137.1,13,14.1,10.9
５人以上,"宿泊業,飲食サービス業",13.9,15,12.9,93.9,110.3,80,87.2,100,76.4,6.7,10.3,3.6
５人以上,"生活関連サービス業,娯楽業",17.1,17.7,16.7,129.4,142.4,120.1,121.3,131.6,113.9,8.1,10.8,6.2
５人以上,"教育,学習支援業",15.6,16.4,14.9,114.6,121.8,107.6,108.1,114.1,102.2,6.5,7.7,5.4
５人以上,"医療,福祉",17,17.2,16.9,125.5,134.9,122.3,120.1,128,117.4,5.4,6.9,4.9
５人以上,複合サービス事業,19.3,19.7,18.6,151.6,161.5,133.4,141.5,149.4,127.1,10.1,12.1,6.3
５人以上,サービス業（他に分類されないもの）,18.9,19.5,18.1,147.6,158.3,134,136.7,144.7,126.6,10.9,13.6,7.4
30人以上,調査産業計,18.7,19.4,17.7,150.2,161.3,133.9,137.2,145.3,125.3,13,16,8.6
30人以上,"鉱業,採石業,砂利採取業",ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,建設業,20.9,21.1,19.7,181.4,185,163.1,156.2,157.5,149.7,25.2,27.5,13.4
30人以上,製造業,19.5,19.8,18.6,163.7,168,152.7,150.1,153.5,141.3,13.6,14.5,11.4
30人以上,電気・ガス・熱供給・水道業,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,情報通信業,19.8,20,19.3,168.2,171.7,158.7,150.2,152.6,143.6,18,19.1,15.1
30人以上,"運輸業,郵便業",19,19.4,17.7,161.4,168.6,138.2,141.9,146.2,127.9,19.5,22.4,10.3
30人以上,"卸売業,小売業",18.8,19.6,17.9,148.9,161.1,132,139.1,149.2,125.2,9.8,11.9,6.8
30人以上,"金融業,保険業",19.7,20.1,19.3,161.3,170.7,151.1,142,147.6,135.9,19.3,23.1,15.2
30人以上,"不動産業,物品賃貸業",19.4,19.8,18.6,155.4,162.4,143,140.3,145.1,131.7,15.1,17.3,11.3
30人以上,"学術研究,専門・技術サービス業",19.6,20.1,18.6,161.5,167.2,149.6,146.4,150.9,137,15.1,16.3,12.6
30人以上,"宿泊業,飲食サービス業",14.8,15.5,14.2,103.5,118.4,91.3,96.4,107.7,87.2,7.1,10.7,4.1
30人以上,"生活関連サービス業,娯楽業",16.4,17.2,15.8,118.5,136.4,105.7,110.2,124.3,100.1,8.3,12.1,5.6
30人以上,"教育,学習支援業",16,16.7,15.2,118.4,126,110.7,111.9,118.2,105.5,6.5,7.8,5.2
30人以上,"医療,福祉",17.7,17.6,17.7,133.5,137.7,131.7,127.3,130.6,125.8,6.2,7.1,5.9
30人以上,複合サービス事業,19.7,19.8,19.5,156.3,164.4,134.6,143.4,150,125.6,12.9,14.4,9
30人以上,サービス業（他に分類されないもの）,18.7,19.3,18,146.3,157,133.7,135,142.8,125.9,11.3,14.2,7.8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年７月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
