規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.6,18.5,16.4,139.7,153,121.9,128,138.2,114.3,11.7,14.8,7.6
５人以上,"鉱業,採石業,砂利採取業",18.7,18.9,18.1,153,156.3,142.2,133.6,134.8,129.6,19.4,21.5,12.6
５人以上,建設業,19.7,19.9,18.5,169.8,173.6,149.6,149.1,150.9,139.6,20.7,22.7,10
５人以上,製造業,18.5,19,17.5,153,159.1,138.7,141.6,146.6,129.8,11.4,12.5,8.9
５人以上,電気・ガス・熱供給・水道業,19.3,19.5,18.7,163.1,166.6,147.8,143.2,145,135.4,19.9,21.6,12.4
５人以上,情報通信業,18.9,19.2,18.2,161,164.9,149.8,143.1,145.9,135.2,17.9,19,14.6
５人以上,"運輸業,郵便業",18.9,19.3,17.4,161.7,169.5,137.4,141,146.1,125.1,20.7,23.4,12.3
５人以上,"卸売業,小売業",17.8,18.7,16.7,140.3,154,122.6,131.2,142.8,116.2,9.1,11.2,6.4
５人以上,"金融業,保険業",18.7,19.1,18.2,152.6,161.8,142.3,135.3,141.1,128.8,17.3,20.7,13.5
５人以上,"不動産業,物品賃貸業",18.3,18.8,17.5,148.4,156.7,134.6,133.9,139.1,125.1,14.5,17.6,9.5
５人以上,"学術研究,専門・技術サービス業",18.8,19.2,18,155.8,160.9,146.2,140.1,144.3,132.3,15.7,16.6,13.9
５人以上,"宿泊業,飲食サービス業",13.5,14.7,12.5,92.3,110,77.5,85.9,100,74.1,6.4,10,3.4
５人以上,"生活関連サービス業,娯楽業",16.2,16.8,15.8,122.6,134.1,114.8,115.4,124.6,109.2,7.2,9.5,5.6
５人以上,"教育,学習支援業",14.7,15.5,14,107.7,114.2,101.7,101.1,106.3,96.3,6.6,7.9,5.4
５人以上,"医療,福祉",16.5,16.9,16.3,122.1,133.5,118.1,116.6,126.7,113.1,5.5,6.8,5
５人以上,複合サービス事業,18.9,19.3,18.1,149.3,159,131.4,137.9,145.2,124.4,11.4,13.8,7
５人以上,サービス業（他に分類されないもの）,18.2,18.9,17.4,141.7,152.5,128.6,130.9,139.1,121,10.8,13.4,7.6
30人以上,調査産業計,18,18.6,17,145,155.8,129.2,131.6,139.4,120.1,13.4,16.4,9.1
30人以上,"鉱業,採石業,砂利採取業",18.7,18.9,18.1,153,156.3,142.2,133.6,134.8,129.6,19.4,21.5,12.6
30人以上,建設業,18.8,19,18.1,167.5,169.9,152.2,143,143.7,138.8,24.5,26.2,13.4
30人以上,製造業,18.6,18.9,17.8,156.6,160.5,146.5,143.4,146.5,135.3,13.2,14,11.2
30人以上,電気・ガス・熱供給・水道業,19.5,19.7,18.8,165.6,169.2,148.8,144.6,146.6,135.3,21,22.6,13.5
30人以上,情報通信業,19,19.3,18.3,163,166.8,152,144.3,147,136.5,18.7,19.8,15.5
30人以上,"運輸業,郵便業",18.7,19.2,17.2,160.5,168.6,136.5,139,144.1,123.8,21.5,24.5,12.7
30人以上,"卸売業,小売業",18.2,18.8,17.4,145,155.6,129.9,134.7,143.5,122.2,10.3,12.1,7.7
30人以上,"金融業,保険業",18.7,19.1,18.2,153,162.3,142.9,134.3,140.2,127.9,18.7,22.1,15
30人以上,"不動産業,物品賃貸業",18.5,18.9,17.8,149.4,156.2,137.6,133.4,137.5,126.3,16,18.7,11.3
30人以上,"学術研究,専門・技術サービス業",18.9,19.3,18.1,158.8,163.7,148.9,140.5,144.3,132.8,18.3,19.4,16.1
30人以上,"宿泊業,飲食サービス業",14.2,14.8,13.7,98.9,113.5,87.3,92.1,103.3,83.2,6.8,10.2,4.1
30人以上,"生活関連サービス業,娯楽業",15.6,16.3,15.1,114.8,129.4,104.5,106.8,118.2,98.7,8,11.2,5.8
30人以上,"教育,学習支援業",14.9,15.8,14.1,111,119.2,103.2,104.2,110.8,97.9,6.8,8.4,5.3
30人以上,"医療,福祉",17.2,17.3,17.1,130,136,127.2,123.9,129,121.6,6.1,7,5.6
30人以上,複合サービス事業,18.9,19.1,18.5,151.3,159.8,128.6,136.8,143.4,119.1,14.5,16.4,9.5
30人以上,サービス業（他に分類されないもの）,18.1,18.7,17.3,140.5,151.1,128.5,129.4,137.3,120.4,11.1,13.8,8.1
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年１０月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
