規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17,17.7,16,134.8,146.5,119.1,123.6,132.4,111.7,11.2,14.1,7.4
５人以上,"鉱業,採石業,砂利採取業",18.7,18.9,17.9,154.4,157.7,142.1,136.6,138.5,129.6,17.8,19.2,12.5
５人以上,建設業,18.8,19.1,17.1,160,165.1,137.7,139.1,141.8,127.3,20.9,23.3,10.4
５人以上,製造業,17.4,17.8,16.3,144.7,150.6,130.4,132.6,137.4,121,12.1,13.2,9.4
５人以上,電気・ガス・熱供給・水道業,17.8,18,17.2,151.9,154.6,137.5,133.7,135.4,124.5,18.2,19.2,13
５人以上,情報通信業,17.9,18.1,17.2,151.7,155.4,140.9,137,140,128.3,14.7,15.4,12.6
５人以上,"運輸業,郵便業",18.2,18.7,16.6,156.6,164.4,129.9,136.7,141.6,119.8,19.9,22.8,10.1
５人以上,"卸売業,小売業",17.3,17.9,16.5,134.7,145.5,120.9,125.9,134.6,114.7,8.8,10.9,6.2
５人以上,"金融業,保険業",17.8,18.2,17.3,145.4,151.9,138.1,129.4,133.6,124.7,16,18.3,13.4
５人以上,"不動産業,物品賃貸業",17.8,18.4,16.8,144.7,152.9,130.6,131.1,137.1,120.9,13.6,15.8,9.7
５人以上,"学術研究,専門・技術サービス業",17.9,18.3,17.1,148,154,136.9,133.1,137.4,125.1,14.9,16.6,11.8
５人以上,"宿泊業,飲食サービス業",13.6,14.7,12.7,93.3,109.2,80.9,87.1,99.7,77.2,6.2,9.5,3.7
５人以上,"生活関連サービス業,娯楽業",16.8,17.7,16.2,126.3,140.3,115.4,118.4,129.6,109.7,7.9,10.7,5.7
５人以上,"教育,学習支援業",15.2,15.7,14.7,112.5,116.2,109.3,106,109.1,103.3,6.5,7.1,6
５人以上,"医療,福祉",16,16.5,15.8,117.6,129,113.6,112.5,122.8,108.9,5.1,6.2,4.7
５人以上,複合サービス事業,17.9,18.2,17.5,143.5,152.7,129.9,130.2,135.8,121.8,13.3,16.9,8.1
５人以上,サービス業（他に分類されないもの）,17.2,17.7,16.6,135.3,143.4,125,124.5,130.5,116.8,10.8,12.9,8.2
30人以上,調査産業計,17.5,18,16.7,141.3,150.9,127.1,128.3,135.1,118.2,13,15.8,8.9
30人以上,"鉱業,採石業,砂利採取業",18.7,18.9,17.9,154.4,157.7,142.1,136.6,138.5,129.6,17.8,19.2,12.5
30人以上,建設業,19.1,19.4,17.7,166.4,170.3,147.5,139.8,141.2,133,26.6,29.1,14.5
30人以上,製造業,17.8,18.1,16.9,150.5,154.8,139.4,136.5,139.9,127.6,14,14.9,11.8
30人以上,電気・ガス・熱供給・水道業,17.7,17.8,17.2,151.2,153.8,136.6,132.3,133.9,123.4,18.9,19.9,13.2
30人以上,情報通信業,18.1,18.3,17.4,154.3,157.6,144.5,138.6,141.3,130.5,15.7,16.3,14
30人以上,"運輸業,郵便業",18.2,18.8,16.5,157.2,165.4,130.8,136.2,141.2,120,21,24.2,10.8
30人以上,"卸売業,小売業",17.8,18.2,17.3,140.4,149.7,127.2,130.6,138,120.1,9.8,11.7,7.1
30人以上,"金融業,保険業",17.7,18.2,17.2,145.5,151.6,138.6,128.5,132.7,123.6,17,18.9,15
30人以上,"不動産業,物品賃貸業",18,18.4,17.4,147.3,153.4,136.3,132.2,136.5,124.4,15.1,16.9,11.9
30人以上,"学術研究,専門・技術サービス業",18.2,18.5,17.4,152.5,157.5,141.5,134.8,138.2,127.3,17.7,19.3,14.2
30人以上,"宿泊業,飲食サービス業",14.6,15.4,13.9,105.1,120.8,91.8,97.4,109.3,87.3,7.7,11.5,4.5
30人以上,"生活関連サービス業,娯楽業",16.1,16.9,15.5,118.9,136.3,107.3,110,123.3,101.1,8.9,13,6.2
30人以上,"教育,学習支援業",15.5,16.1,15,118.1,122.6,114,111.2,115,107.7,6.9,7.6,6.3
30人以上,"医療,福祉",16.8,16.7,16.9,126.8,130.5,125.3,121.2,124.4,119.9,5.6,6.1,5.4
30人以上,複合サービス事業,18.3,18.4,18,147.1,154.8,127.3,130.8,136.2,116.8,16.3,18.6,10.5
30人以上,サービス業（他に分類されないもの）,17.2,17.7,16.6,135.5,144.9,125,123.9,130.5,116.5,11.6,14.4,8.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年５月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
