規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.8,18.7,16.7,140.7,154,123.4,129.5,139.7,116.2,11.2,14.3,7.2
５人以上,"鉱業,採石業,砂利採取業",ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,建設業,20.5,20.9,19,173.4,178.1,152,153.8,156.2,142.8,19.6,21.9,9.2
５人以上,製造業,19.4,19.9,18.4,160.8,167.1,145.4,148.6,153.7,136.2,12.2,13.4,9.2
５人以上,電気・ガス・熱供給・水道業,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,情報通信業,18.6,18.8,18.1,157.8,161.4,148.3,141.3,143.9,134.5,16.5,17.5,13.8
５人以上,"運輸業,郵便業",19.2,19.8,17.4,163.2,172,134,143.3,149,124.5,19.9,23,9.5
５人以上,"卸売業,小売業",18.3,19,17.4,142.2,154.1,127.1,133.6,143.3,121.2,8.6,10.8,5.9
５人以上,"金融業,保険業",18.4,18.8,17.9,150.7,159.7,141.1,133.5,138.5,128.1,17.2,21.2,13
５人以上,"不動産業,物品賃貸業",19,19.6,17.8,154,163.2,138.3,140,146.6,128.7,14,16.6,9.6
５人以上,"学術研究,専門・技術サービス業",18.9,19.3,18.1,154.8,160.9,143.6,140.6,145.1,132.5,14.2,15.8,11.1
５人以上,"宿泊業,飲食サービス業",13.6,14.6,12.9,93,109.6,80.4,86.8,100.2,76.7,6.2,9.4,3.7
５人以上,"生活関連サービス業,娯楽業",16.9,17.7,16.3,125.4,139.7,114.1,117.9,129.3,108.9,7.5,10.4,5.2
５人以上,"教育,学習支援業",14.9,15.6,14.4,109.8,116,104,104,108.8,99.5,5.8,7.2,4.5
５人以上,"医療,福祉",16.6,16.7,16.6,122.8,131.6,119.7,116.9,124.5,114.2,5.9,7.1,5.5
５人以上,複合サービス事業,18.3,18.8,17.7,146.3,157.1,129.8,135.2,143.3,122.9,11.1,13.8,6.9
５人以上,サービス業（他に分類されないもの）,18,18.7,17.1,140.3,151.3,126.6,130.3,138.9,119.6,10,12.4,7
30人以上,調査産業計,18,18.6,17,144.9,155.9,129,132,139.9,120.5,12.9,16,8.5
30人以上,"鉱業,採石業,砂利採取業",ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,建設業,20.1,20.4,18.8,174.1,177.8,155.5,149.4,150.7,142.9,24.7,27.1,12.6
30人以上,製造業,19,19.4,18.2,159.7,164.6,147.7,146.1,150,136.4,13.6,14.6,11.3
30人以上,電気・ガス・熱供給・水道業,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,情報通信業,18.6,18.8,18.1,158.9,162.1,150.1,141.6,143.8,135.4,17.3,18.3,14.7
30人以上,"運輸業,郵便業",18.9,19.5,17.2,160.7,169.6,133.8,140.1,145.4,123.9,20.6,24.2,9.9
30人以上,"卸売業,小売業",18.3,18.8,17.6,144.9,155,130.5,135.2,143.3,123.6,9.7,11.7,6.9
30人以上,"金融業,保険業",18.2,18.7,17.7,150.8,159.8,141.2,132.1,137.3,126.5,18.7,22.5,14.7
30人以上,"不動産業,物品賃貸業",18.6,19,18,151.3,157.7,139.6,136.1,140.4,128.3,15.2,17.3,11.3
30人以上,"学術研究,専門・技術サービス業",18.8,19.2,17.9,155.9,161.5,143.7,139.5,143.4,131,16.4,18.1,12.7
30人以上,"宿泊業,飲食サービス業",14.7,15.4,14.2,104.4,119.7,91.6,96.6,108,87.1,7.8,11.7,4.5
30人以上,"生活関連サービス業,娯楽業",16.2,17,15.7,117.1,134.1,105.4,108.8,122.1,99.7,8.3,12,5.7
30人以上,"教育,学習支援業",15,15.8,14.2,112.1,120.5,104,106.4,113.2,99.9,5.7,7.3,4.1
30人以上,"医療,福祉",17.1,16.9,17.1,129.4,133.2,127.8,122.8,125.9,121.5,6.6,7.3,6.3
30人以上,複合サービス事業,18.6,18.8,18.2,148.9,157.8,125.4,136.1,143.4,116.6,12.8,14.4,8.8
30人以上,サービス業（他に分類されないもの）,17.9,18.7,17,139.4,151.6,125.5,128.7,138,118.1,10.7,13.6,7.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年６月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
