規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7984649,4571567,3413082,160904,78028,82876,159113,79584,79529,7986440,4570011,3416429,26.6,15.8,41.1
５人以上,"鉱業,採石業,砂利採取業",1424,1134,290,16,12,4,22,16,6,1418,1130,288,0.9,1.2,－
５人以上,建設業,350980,285703,65277,4867,2323,2544,2537,1848,689,353310,286178,67132,4.6,2.7,12.7
５人以上,製造業,575509,410852,164657,5606,4196,1410,4717,2770,1947,576398,412278,164120,8.3,2.9,21.7
５人以上,電気・ガス・熱供給・水道業,31463,27087,4376,540,524,16,350,294,56,31653,27317,4336,2.5,1.7,7.2
５人以上,情報通信業,805001,603994,201007,9035,6139,2896,8711,6459,2252,805325,603674,201651,3.9,2.1,9.2
５人以上,"運輸業,郵便業",457820,351899,105921,10648,7509,3139,8069,5384,2685,460399,354024,106375,13,11.6,17.8
５人以上,"卸売業,小売業",1656809,915041,741768,27833,11175,16658,32441,15107,17334,1652201,911109,741092,29.3,15.7,46
５人以上,"金融業,保険業",396942,212830,184112,4117,1771,2346,4409,2058,2351,396650,212543,184107,4,0.9,7.5
５人以上,"不動産業,物品賃貸業",211110,132686,78424,3141,2444,697,2860,1848,1012,211391,133282,78109,15,9.9,23.6
５人以上,"学術研究,専門・技術サービス業",385905,252273,133632,3506,1725,1781,3850,2120,1730,385561,251878,133683,6.9,3.3,13.7
５人以上,"宿泊業,飲食サービス業",694837,304662,390175,36238,19267,16971,35988,19201,16787,695087,304728,390359,80.3,69.9,88.4
５人以上,"生活関連サービス業,娯楽業",235846,103830,132016,6802,2774,4028,4528,1763,2765,238120,104841,133279,41.4,34.2,47.1
５人以上,"教育,学習支援業",421693,205023,216670,8371,4300,4071,13399,5792,7607,416665,203531,213134,40.4,35,45.5
５人以上,"医療,福祉",759010,199328,559682,11533,2146,9387,10659,1510,9149,759884,199964,559920,40.4,31.5,43.6
５人以上,複合サービス事業,37804,22522,15282,127,37,90,205,52,153,37726,22507,15219,22,8.9,41.3
５人以上,サービス業（他に分類されないもの）,962496,542703,419793,28524,11686,16838,26368,13362,13006,964652,541027,423625,28.2,18.1,41.1
30人以上,調査産業計,5551605,3311543,2240062,88857,43373,45484,93906,46717,47189,5546556,3308199,2238357,20.2,11.5,33.1
30人以上,"鉱業,採石業,砂利採取業",1424,1134,290,16,12,4,22,16,6,1418,1130,288,0.9,1.2,－
30人以上,建設業,223817,186574,37243,3560,1253,2307,1373,868,505,226004,186959,39045,3.6,2.2,10
30人以上,製造業,426945,306149,120796,3262,2319,943,3440,2178,1262,426767,306290,120477,5.4,1.9,14.4
30人以上,電気・ガス・熱供給・水道業,28644,24698,3946,540,524,16,303,247,56,28881,24975,3906,2.4,1.7,6.8
30人以上,情報通信業,702909,535815,167094,8112,5568,2544,6912,5165,1747,704109,536218,167891,2.2,0.8,6.6
30人以上,"運輸業,郵便業",387357,293058,94299,8252,5934,2318,7163,4684,2479,388446,294308,94138,12.1,11.5,13.9
30人以上,"卸売業,小売業",1025335,586664,438671,9237,4010,5227,15072,7261,7811,1019500,583413,436087,22.9,10.3,39.6
30人以上,"金融業,保険業",326612,177692,148920,3082,1102,1980,3151,1322,1829,326543,177472,149071,3.4,0.8,6.5
30人以上,"不動産業,物品賃貸業",139974,90705,49269,1063,646,417,985,615,370,140052,90736,49316,13,10.8,17.1
30人以上,"学術研究,専門・技術サービス業",277211,186881,90330,2938,1480,1458,2943,1655,1288,277206,186706,90500,6.1,3,12.5
30人以上,"宿泊業,飲食サービス業",223152,100524,122628,6444,3821,2623,7960,3698,4262,221636,100647,120989,71.4,59.7,81.2
30人以上,"生活関連サービス業,娯楽業",127518,52544,74974,3535,1619,1916,3014,899,2115,128039,53264,74775,43.8,33.7,50.9
30人以上,"教育,学習支援業",329808,167025,162783,6741,3321,3420,11843,5217,6626,324706,165129,159577,35.1,29.3,41
30人以上,"医療,福祉",494204,150262,343942,4993,717,4276,5397,937,4460,493800,150042,343758,34,27.7,36.8
30人以上,複合サービス事業,24618,17685,6933,98,37,61,146,52,94,24570,17670,6900,19,9.4,43.6
30人以上,サービス業（他に分類されないもの）,812077,434133,377944,26984,11010,15974,24182,11903,12279,814879,433240,381639,30.4,19.7,42.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３１年２月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
