規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.3,18,16.2,136.8,149.1,120.5,125.9,135.2,113.6,10.9,13.9,6.9
５人以上,"鉱業,採石業,砂利採取業",18.7,18.9,18,152.1,155.6,140.6,135.3,136.9,129.9,16.8,18.7,10.7
５人以上,建設業,19.4,19.8,17.6,165.9,171.5,140.8,146.8,150,132.3,19.1,21.5,8.5
５人以上,製造業,18.3,18.5,17.6,151,155.9,139.4,139.5,143.4,130.2,11.5,12.5,9.2
５人以上,電気・ガス・熱供給・水道業,17.9,18,17.6,147.1,149.2,137.3,134,135.4,127.3,13.1,13.8,10
５人以上,情報通信業,18.6,18.8,18.1,157.2,160.7,148,141,143.4,134.6,16.2,17.3,13.4
５人以上,"運輸業,郵便業",18.7,19.1,17.3,159.2,166.9,134.1,140,144.9,124.1,19.2,22,10
５人以上,"卸売業,小売業",17.4,18.1,16.6,136.8,148.8,121,128.3,138.2,115.4,8.5,10.6,5.6
５人以上,"金融業,保険業",18.6,18.8,18.3,151.1,158.9,142.3,133.7,137.8,129.1,17.4,21.1,13.2
５人以上,"不動産業,物品賃貸業",17.8,18.3,16.8,143,151.3,129.3,130.1,135.7,120.9,12.9,15.6,8.4
５人以上,"学術研究,専門・技術サービス業",18.1,18.5,17.3,147.7,153,137.7,135.2,139.3,127.5,12.5,13.7,10.2
５人以上,"宿泊業,飲食サービス業",13.7,14.9,12.6,95.1,112.3,81,88,101.4,77,7.1,10.9,4
５人以上,"生活関連サービス業,娯楽業",16.5,17,16.2,125.1,134.3,118.6,117.5,124.6,112.5,7.6,9.7,6.1
５人以上,"教育,学習支援業",12.5,13.4,11.7,90.5,97.3,83.5,86.1,92.1,79.9,4.4,5.2,3.6
５人以上,"医療,福祉",16.7,17.1,16.5,123,134.4,119.1,118,128,114.6,5,6.4,4.5
５人以上,複合サービス事業,17.9,18.2,17.3,138.6,147.8,122.2,130.8,138.3,117.5,7.8,9.5,4.7
５人以上,サービス業（他に分類されないもの）,17.9,18.5,17.1,140.9,150.7,128.7,130.5,137.7,121.5,10.4,13,7.2
30人以上,調査産業計,17.6,18.2,16.8,142.2,152.3,127.6,129.8,137,119.3,12.4,15.3,8.3
30人以上,"鉱業,採石業,砂利採取業",18.7,18.9,18,152.1,155.6,140.6,135.3,136.9,129.9,16.8,18.7,10.7
30人以上,建設業,19.6,20,18.1,172.4,177.4,148.1,148.6,150.9,137.3,23.8,26.5,10.8
30人以上,製造業,18.5,18.6,18,155.5,158.7,147.2,142,144.4,135.7,13.5,14.3,11.5
30人以上,電気・ガス・熱供給・水道業,17.7,17.8,17.2,145.6,148.1,133.7,131.9,133.6,123.6,13.7,14.5,10.1
30人以上,情報通信業,18.7,18.9,18.3,158.9,161.8,150.7,142.1,144,136.6,16.8,17.8,14.1
30人以上,"運輸業,郵便業",18.6,19.1,17.1,159.5,167,134.9,139.7,144.3,124.6,19.8,22.7,10.3
30人以上,"卸売業,小売業",17.7,18.1,17.1,140.4,150,126.9,130.9,138.7,120,9.5,11.3,6.9
30人以上,"金融業,保険業",18.6,18.8,18.4,152.2,159.8,143.8,133.3,137.2,129.1,18.9,22.6,14.7
30人以上,"不動産業,物品賃貸業",18.3,18.7,17.6,146.9,152.8,136.3,133,136.8,126.2,13.9,16,10.1
30人以上,"学術研究,専門・技術サービス業",18.1,18.5,17.3,149.8,154.7,139.2,135.3,139,127.4,14.5,15.7,11.8
30人以上,"宿泊業,飲食サービス業",14.5,15.3,13.9,103.3,118.5,90.9,96.2,107.9,86.7,7.1,10.6,4.2
30人以上,"生活関連サービス業,娯楽業",15.8,16.4,15.3,113.8,128.1,103.5,106.1,117.2,98.1,7.7,10.9,5.4
30人以上,"教育,学習支援業",12.6,13.5,11.7,93.4,100.7,85.5,88.8,95.2,81.8,4.6,5.5,3.7
30人以上,"医療,福祉",17.4,17.4,17.4,130.8,137,128.2,124.8,130.1,122.6,6,6.9,5.6
30人以上,複合サービス事業,18.2,18.3,18,142.6,150.5,121.6,132.4,139,114.8,10.2,11.5,6.8
30人以上,サービス業（他に分類されないもの）,17.8,18.3,17.2,140.8,150.3,129.7,129.9,136.7,122,10.9,13.6,7.7
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年８月分,,,,,,,,,,,,,
第２表  規模、産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
