規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7989872,4604341,3385531,177679,93603,84076,215679,120225,95454,7951872,4577719,3374153,26.3,15.5,40.9
５人以上,"鉱業,採石業,砂利採取業",1418,1102,316,11,7,4,23,17,6,1406,1092,314,0.8,1,－
５人以上,建設業,353310,289209,64101,2591,1832,759,3613,3131,482,352288,287910,64378,4.2,2.7,10.9
５人以上,製造業,579830,414357,165473,6572,4515,2057,5553,4335,1218,580849,414537,166312,8.3,2.9,21.8
５人以上,電気・ガス・熱供給・水道業,31653,27317,4336,399,271,128,1250,967,283,30802,26621,4181,2.4,1.6,7.5
５人以上,情報通信業,805325,604056,201269,12136,7260,4876,12825,9376,3449,804636,601940,202696,3.8,2.3,8.5
５人以上,"運輸業,郵便業",460399,359537,100862,12081,8601,3480,11520,9164,2356,460960,358974,101986,14.1,12.9,18.4
５人以上,"卸売業,小売業",1652201,922292,729909,36701,21566,15135,38061,20896,17165,1650841,922962,727879,28.8,15.1,46.2
５人以上,"金融業,保険業",396650,213094,183556,3368,1923,1445,5151,3024,2127,394867,211993,182874,3.9,0.8,7.5
５人以上,"不動産業,物品賃貸業",211391,134805,76586,3147,1527,1620,2069,1106,963,212469,135226,77243,15,10.2,23.3
５人以上,"学術研究,専門・技術サービス業",385561,252224,133337,4542,2540,2002,5605,3748,1857,384498,251016,133482,7.2,3,15
５人以上,"宿泊業,飲食サービス業",695087,308001,387086,33151,13198,19953,44416,23667,20749,683822,297532,386290,80.4,69.8,88.6
５人以上,"生活関連サービス業,娯楽業",238120,104085,134035,6043,2829,3214,8545,2879,5666,235618,104035,131583,43.7,36.2,49.5
５人以上,"教育,学習支援業",416665,204715,211950,8618,4269,4349,26755,16645,10110,398528,192339,206189,36.5,29.8,42.8
５人以上,"医療,福祉",759884,201975,557909,14081,4509,9572,20363,5596,14767,753602,200888,552714,40.2,30.9,43.6
５人以上,複合サービス事業,37726,22774,14952,262,68,194,1019,608,411,36969,22234,14735,20.8,8.3,39.7
５人以上,サービス業（他に分類されないもの）,964652,544798,419854,33976,18688,15288,28911,15066,13845,969717,548420,421297,27.7,17.9,40.6
30人以上,調査産業計,5549988,3344172,2205816,105940,62086,43854,130533,76749,53784,5525395,3329509,2195886,19.9,11.2,33
30人以上,"鉱業,採石業,砂利採取業",1418,1102,316,11,7,4,23,17,6,1406,1092,314,0.8,1,－
30人以上,建設業,226004,190444,35560,1231,1077,154,2214,1927,287,225021,189594,35427,2.7,2.1,6
30人以上,製造業,430199,309232,120967,4989,3575,1414,4383,3262,1121,430805,309545,121260,5.4,1.9,14.1
30人以上,電気・ガス・熱供給・水道業,28881,24975,3906,399,271,128,1250,967,283,28030,24279,3751,2.3,1.6,7.1
30人以上,情報通信業,704109,536228,167881,10335,6060,4275,10385,7914,2471,704059,534374,169685,2.2,0.9,6.4
30人以上,"運輸業,郵便業",388446,299646,88800,11262,8601,2661,11237,9164,2073,388471,299083,89388,13.5,12.9,15.3
30人以上,"卸売業,小売業",1019500,595874,423626,17432,11831,5601,17860,11041,6819,1019072,596664,422408,22.6,10,40.3
30人以上,"金融業,保険業",326543,179086,147457,2000,1220,780,3555,1932,1623,324988,178374,146614,3.1,0.6,6.2
30人以上,"不動産業,物品賃貸業",140052,90452,49600,1488,808,680,1188,653,535,140352,90607,49745,12.2,9.8,16.6
30人以上,"学術研究,専門・技術サービス業",277206,190007,87199,2795,1562,1233,4179,2983,1196,275822,188586,87236,5.8,2.6,12.9
30人以上,"宿泊業,飲食サービス業",221636,102076,119560,7038,3163,3875,8253,4050,4203,220421,101189,119232,70.9,59.5,80.5
30人以上,"生活関連サービス業,娯楽業",128039,52575,75464,4638,2155,2483,4561,1869,2692,128116,52861,75255,47.7,35.6,56.2
30人以上,"教育,学習支援業",324706,166259,158447,3982,2202,1780,22524,13781,8743,306164,154680,151484,30.8,23.4,38.4
30人以上,"医療,福祉",493800,151334,342466,6560,2656,3904,12315,3411,8904,488045,150579,337466,33.9,28.2,36.5
30人以上,複合サービス事業,24570,17856,6714,100,68,32,706,558,148,23964,17366,6598,17.5,8.7,40.6
30人以上,サービス業（他に分類されないもの）,814879,437026,377853,31680,16830,14850,25900,13220,12680,820659,440636,380023,30,19.5,42.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３１年３月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
