規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8152876,4637278,3515598,180552,90667,89885,160317,83066,77251,8173111,4644879,3528232,26.1,15.4,40.3
５人以上,"鉱業,採石業,砂利採取業",ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,建設業,359853,295391,64462,5151,4760,391,4808,3652,1156,360196,296499,63697,4,2.4,11.2
５人以上,製造業,596407,422915,173492,4925,2766,2159,7594,4833,2761,593738,420848,172890,8.2,2.7,21.6
５人以上,電気・ガス・熱供給・水道業,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
５人以上,情報通信業,835989,604647,231342,11040,7624,3416,10264,6184,4080,836765,606087,230678,3.6,1.8,8.3
５人以上,"運輸業,郵便業",473267,363088,110179,9949,7396,2553,9832,7699,2133,473384,362785,110599,12.6,10.2,20.4
５人以上,"卸売業,小売業",1688035,949886,738149,30934,15418,15516,31349,17505,13844,1687620,947799,739821,28.1,15.8,44
５人以上,"金融業,保険業",406248,209827,196421,4253,2493,1760,4413,2263,2150,406088,210057,196031,5.2,1.3,9.4
５人以上,"不動産業,物品賃貸業",220418,139551,80867,3330,1915,1415,3783,1489,2294,219965,139977,79988,15.7,11.4,23.1
５人以上,"学術研究,専門・技術サービス業",393082,253752,139330,3686,2442,1244,4902,2920,1982,391866,253274,138592,7.6,3,16
５人以上,"宿泊業,飲食サービス業",675633,291866,383767,47215,21119,26096,29730,14578,15152,693118,298407,394711,80,69.3,88
５人以上,"生活関連サービス業,娯楽業",241339,106555,134784,8145,3617,4528,6112,3225,2887,243372,106947,136425,44.6,36.3,51.2
５人以上,"教育,学習支援業",419817,200687,219130,11450,4698,6752,8925,3983,4942,422342,201402,220940,42.9,34.4,50.6
５人以上,"医療,福祉",789134,203264,585870,16798,5238,11560,13154,3472,9682,792778,205030,587748,37.8,28.6,41.1
５人以上,複合サービス事業,38718,23236,15482,229,126,103,308,72,236,38639,23290,15349,22.8,11.7,39.5
５人以上,サービス業（他に分類されないもの）,986541,549122,437419,23372,11030,12342,24921,11000,13921,984992,549152,435840,27.4,17.4,40
30人以上,調査産業計,5705966,3377473,2328493,100380,54419,45961,100640,54482,46158,5705706,3377410,2328296,20.2,11.3,33
30人以上,"鉱業,採石業,砂利採取業",ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,建設業,228930,191368,37562,3401,3162,239,2961,2669,292,229370,191861,37509,2.5,1.7,6.4
30人以上,製造業,443988,316695,127293,4062,2499,1563,6359,4167,2192,441691,315027,126664,5.6,1.9,14.8
30人以上,電気・ガス・熱供給・水道業,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ,ｘ
30人以上,情報通信業,731689,537649,194040,8074,5709,2365,7741,5356,2385,732022,538002,194020,2.4,0.9,6.5
30人以上,"運輸業,郵便業",397577,298995,98582,9288,7060,2228,9241,7108,2133,397624,298947,98677,13.8,11.9,19.6
30人以上,"卸売業,小売業",1057325,619787,437538,12571,7246,5325,16799,9455,7344,1053097,617578,435519,21.6,9.9,38.1
30人以上,"金融業,保険業",335097,174427,160670,2918,1972,946,3828,1932,1896,334187,174467,159720,5,1.2,9.2
30人以上,"不動産業,物品賃貸業",145627,93777,51850,1617,766,851,1776,984,792,145468,93559,51909,14.4,11.9,18.8
30人以上,"学術研究,専門・技術サービス業",281136,192076,89060,2619,1577,1042,3487,2100,1387,280268,191553,88715,6.3,2.3,14.8
30人以上,"宿泊業,飲食サービス業",222034,100898,121136,9701,5041,4660,8157,3757,4400,223578,102182,121396,69.9,57.5,80.4
30人以上,"生活関連サービス業,娯楽業",130122,53086,77036,4001,1369,2632,2616,805,1811,131507,53650,77857,48.6,36.2,57.1
30人以上,"教育,学習支援業",331609,163381,168228,9710,4215,5495,7313,3199,4114,334006,164397,169609,40.7,30.9,50.3
30人以上,"医療,福祉",516082,153909,362173,11186,4413,6773,6923,2717,4206,520345,155605,364740,31,25.7,33.2
30人以上,複合サービス事業,24875,18092,6783,100,56,44,174,72,102,24801,18076,6725,21.6,13.2,44.2
30人以上,サービス業（他に分類されないもの）,834311,442190,392121,21105,9309,11796,23043,9970,13073,832373,441529,390844,29.2,18.7,41.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年６月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
