規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8193734,4701758,3491976,137571,65228,72343,149177,66729,82448,8182128,4700257,3481871,26,15.6,40
５人以上,"鉱業,採石業,砂利採取業",1413,1081,332,15,13,2,29,22,7,1399,1072,327,0.9,1.1,－
５人以上,建設業,381267,319388,61879,4066,3510,556,4196,3791,405,381137,319107,62030,3.6,2.2,10.8
５人以上,製造業,582989,412342,170647,5761,3653,2108,3693,2278,1415,585057,413717,171340,8.3,3,21
５人以上,電気・ガス・熱供給・水道業,27267,22591,4676,81,53,28,149,103,46,27199,22541,4658,2.5,1.8,5.9
５人以上,情報通信業,837337,615831,221506,8063,4821,3242,6703,4133,2570,838697,616519,222178,3.8,2,8.8
５人以上,"運輸業,郵便業",470530,354543,115987,8685,5580,3105,9104,6420,2684,470111,353703,116408,14,11.2,22.4
５人以上,"卸売業,小売業",1690128,962465,727663,19048,8377,10671,24194,9293,14901,1684982,961549,723433,28.7,15.5,46.2
５人以上,"金融業,保険業",399056,209355,189701,3666,2200,1466,3320,1648,1672,399402,209907,189495,5.6,1.2,10.6
５人以上,"不動産業,物品賃貸業",216886,134472,82414,3259,2017,1242,3161,1312,1849,216984,135177,81807,20.8,16.6,27.7
５人以上,"学術研究,専門・技術サービス業",394406,256978,137428,3867,2419,1448,4260,2592,1668,394013,256805,137208,8.3,4.5,15.6
５人以上,"宿泊業,飲食サービス業",694093,320810,373283,32302,13138,19164,27930,13377,14553,698465,320571,377894,77.9,67.7,86.6
５人以上,"生活関連サービス業,娯楽業",248883,105126,143757,5503,2522,2981,4248,1929,2319,250138,105719,144419,44.6,37.2,50
５人以上,"教育,学習支援業",418505,207171,211334,9354,4121,5233,11124,4054,7070,416735,207238,209497,40.2,33.5,46.8
５人以上,"医療,福祉",790772,205104,585668,13389,3488,9901,14342,3160,11182,789819,205432,584387,36.9,27.8,40.1
５人以上,複合サービス事業,38288,25008,13280,82,58,24,125,89,36,38245,24977,13268,20.6,10.3,40
５人以上,サービス業（他に分類されないもの）,1001914,549493,452421,20430,9258,11172,32599,12528,20071,989745,546223,443522,26.1,16.5,37.9
30人以上,調査産業計,5723667,3420001,2303666,78197,37394,40803,90767,42212,48555,5711097,3415183,2295914,20,11.4,32.8
30人以上,"鉱業,採石業,砂利採取業",1413,1081,332,15,13,2,29,22,7,1399,1072,327,0.9,1.1,－
30人以上,建設業,249287,214685,34602,936,839,97,2046,1842,204,248177,213682,34495,2.2,1.7,5.3
30人以上,製造業,430409,312043,118366,4112,2393,1719,2935,1858,1077,431586,312578,119008,4.8,1.7,12.9
30人以上,電気・ガス・熱供給・水道業,24541,20370,4171,81,53,28,103,103,0,24519,20320,4199,2.8,2,6.6
30人以上,情報通信業,732828,545549,187279,6324,3211,3113,5800,3830,1970,733352,544930,188422,2.4,0.9,6.8
30人以上,"運輸業,郵便業",395620,296944,98676,5895,3750,2145,7378,4969,2409,394137,295725,98412,13.1,11.6,17.6
30人以上,"卸売業,小売業",1050963,618542,432421,8840,3923,4917,9694,4659,5035,1050109,617806,432303,22.9,10.5,40.5
30人以上,"金融業,保険業",327556,170157,157399,3069,2015,1054,2624,1327,1297,328001,170845,157156,5,1.1,9.3
30人以上,"不動産業,物品賃貸業",143763,91118,52645,890,462,428,1116,596,520,143537,90984,52553,15.1,12.8,19
30人以上,"学術研究,専門・技術サービス業",278793,188632,90161,2301,1272,1029,3204,2182,1022,277890,187722,90168,6.4,2.9,13.7
30人以上,"宿泊業,飲食サービス業",226714,103008,123706,8217,3733,4484,6246,2796,3450,228685,103945,124740,66.3,53.7,76.8
30人以上,"生活関連サービス業,娯楽業",135589,56021,79568,3061,1383,1678,2082,955,1127,136568,56449,80119,51.3,39.7,59.5
30人以上,"教育,学習支援業",330142,168880,161262,7394,3458,3936,9595,3678,5917,327941,168660,159281,37.7,30.5,45.3
30人以上,"医療,福祉",519539,159744,359795,8210,2539,5671,7533,2120,5413,520216,160163,360053,31.1,25.1,33.8
30人以上,複合サービス事業,24767,18112,6655,82,58,24,125,89,36,24724,18081,6643,20.7,12.9,41.8
30人以上,サービス業（他に分類されないもの）,851743,455115,396628,18770,8292,10478,30257,11186,19071,840256,452221,388035,28.1,18.6,39.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年１２月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
