規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,6064834,76453,79750,6061725,2111083,90152,79385,2121662
５人以上,"鉱業,採石業,砂利採取業",1429,22,29,1422,11,0,0,11
５人以上,建設業,366115,2019,2349,365786,12408,246,221,12432
５人以上,製造業,540558,4962,7236,538256,46784,931,622,47121
５人以上,電気・ガス・熱供給・水道業,26328,124,44,26408,677,0,9,668
５人以上,情報通信業,804315,9084,10239,803160,29089,972,566,29495
５人以上,"運輸業,郵便業",405596,5110,4899,405806,68737,5730,4491,69977
５人以上,"卸売業,小売業",1211462,11698,14197,1209223,477877,12452,10067,480002
５人以上,"金融業,保険業",380547,4195,3925,380789,21335,117,238,21242
５人以上,"不動産業,物品賃貸業",174718,1787,1821,174730,41848,1132,1908,41026
５人以上,"学術研究,専門・技術サービス業",358876,3756,3493,359127,34003,815,378,34452
５人以上,"宿泊業,飲食サービス業",146577,4965,5919,145247,546355,28578,27401,547908
５人以上,"生活関連サービス業,娯楽業",137743,3728,2647,138824,109647,5653,4255,111045
５人以上,"教育,学習支援業",250940,4396,2005,253331,162651,10118,10239,162530
５人以上,"医療,福祉",499398,6456,7135,499019,289067,9253,9372,288648
５人以上,複合サービス事業,31678,106,159,31626,7074,13,247,6839
５人以上,サービス業（他に分類されないもの）,728554,14045,13653,728971,263520,14142,9371,268266
30人以上,調査産業計,4575905,53593,52843,4576308,1134480,48067,42641,1140253
30人以上,"鉱業,採石業,砂利採取業",1429,22,29,1422,11,0,0,11
30人以上,建設業,243348,1095,1471,242972,5793,7,55,5745
30人以上,製造業,416431,3912,6118,414232,19046,127,256,18910
30人以上,電気・ガス・熱供給・水道業,23497,124,44,23577,629,0,9,620
30人以上,情報通信業,712066,7807,7502,712371,17151,578,328,17401
30人以上,"運輸業,郵便業",343391,4269,4366,343293,55233,5289,4067,56456
30人以上,"卸売業,小売業",816614,6419,7427,815642,234497,3700,3537,234624
30人以上,"金融業,保険業",313268,3638,3227,313650,16575,117,183,16538
30人以上,"不動産業,物品賃貸業",124286,1216,1170,124379,19717,309,527,19452
30人以上,"学術研究,専門・技術サービス業",260734,2373,2535,260560,18229,383,211,18413
30人以上,"宿泊業,飲食サービス業",66505,1177,1591,65992,159537,6348,6383,159601
30人以上,"生活関連サービス業,娯楽業",65612,798,431,65979,67609,3392,2544,68457
30人以上,"教育,学習支援業",209440,3920,1923,211437,117383,7539,9103,115819
30人以上,"医療,福祉",359683,4400,4228,359533,157687,6595,6291,158313
30人以上,複合サービス事業,20929,62,65,20926,3889,13,104,3798
30人以上,サービス業（他に分類されないもの）,598672,12361,10716,600343,241494,13670,9043,246095
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年９月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
