規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8099421,4646904,3452517,223855,97296,126559,190093,89665,100428,8133183,4654535,3478648,25.7,15.1,39.7
５人以上,"鉱業,採石業,砂利採取業",1447,1139,308,23,16,7,14,13,1,1456,1142,314,0.8,1,－
５人以上,建設業,358172,291992,66180,5030,3713,1317,3349,2344,1005,359853,293361,66492,3.8,2.3,10.6
５人以上,製造業,596679,424957,171722,7292,4562,2730,7887,5264,2623,596084,424255,171829,8.5,2.8,22.8
５人以上,電気・ガス・熱供給・水道業,27400,23074,4326,341,224,117,180,119,61,27561,23179,4382,2.3,1.6,6.2
５人以上,情報通信業,833809,619981,213828,11961,7113,4848,9781,6130,3651,835989,620964,215025,3.2,1.7,7.7
５人以上,"運輸業,郵便業",472596,366877,105719,9025,6701,2324,8354,6154,2200,473267,367424,105843,12.6,11.3,16.7
５人以上,"卸売業,小売業",1689020,950821,738199,45786,18481,27305,46771,20194,26577,1688035,949108,738927,27.2,15.1,42.7
５人以上,"金融業,保険業",404767,213340,191427,6513,2560,3953,5032,2263,2769,406248,213637,192611,3.9,1,7.1
５人以上,"不動産業,物品賃貸業",217710,137423,80287,5304,2770,2534,2596,1678,918,220418,138515,81903,15.8,10.7,24.5
５人以上,"学術研究,専門・技術サービス業",391171,254286,136885,6141,3345,2796,4230,2843,1387,393082,254788,138294,7.3,3.4,14.5
５人以上,"宿泊業,飲食サービス業",674022,297370,376652,38531,15527,23004,36920,17302,19618,675633,295595,380038,80.1,69.6,88.4
５人以上,"生活関連サービス業,娯楽業",238732,103918,134814,10369,3829,6540,7762,2513,5249,241339,105234,136105,41.8,34.8,47.3
５人以上,"教育,学習支援業",405275,189849,215426,24450,9239,15211,9908,4343,5565,419817,194745,225072,40.3,32.6,46.9
５人以上,"医療,福祉",771558,199680,571878,20700,5724,14976,23116,6922,16194,769142,198482,570660,38.8,29.7,42
５人以上,複合サービス事業,38640,23041,15599,281,124,157,203,101,102,38718,23064,15654,19.7,8.3,36.4
５人以上,サービス業（他に分類されないもの）,978423,549156,429267,32108,13368,18740,23990,11482,12508,986541,551042,435499,28.3,17.9,41.4
30人以上,調査産業計,5658662,3385239,2273423,143187,60820,82367,115576,57685,57891,5686273,3388374,2297899,19.8,11.1,32.5
30人以上,"鉱業,採石業,砂利採取業",1447,1139,308,23,16,7,14,13,1,1456,1142,314,0.8,1,－
30人以上,建設業,227546,189148,38398,2561,1357,1204,1177,828,349,228930,189677,39253,2.6,1.5,8
30人以上,製造業,444673,320021,124652,5501,3436,2065,6509,4471,2038,443665,318986,124679,5.6,1.9,15.1
30人以上,電気・ガス・熱供給・水道業,24569,20876,3693,341,224,117,180,119,61,24730,20981,3749,2.6,1.8,7.2
30人以上,情報通信業,730890,550982,179908,9021,5621,3400,8222,5186,3036,731689,551417,180272,1.8,0.6,5.4
30人以上,"運輸業,郵便業",396005,302373,93632,8404,6080,2324,6832,4862,1970,397577,303591,93986,12.9,12.1,15.5
30人以上,"卸売業,小売業",1054706,621373,433333,29937,10139,19798,27318,13269,14049,1057325,618243,439082,21.2,9.8,37.3
30人以上,"金融業,保険業",333839,178375,155464,5267,1926,3341,4009,1862,2147,335097,178439,156658,3.3,0.9,6.1
30人以上,"不動産業,物品賃貸業",144632,93442,51190,2592,1561,1031,1597,944,653,145627,94059,51568,13.1,11,17
30人以上,"学術研究,専門・技術サービス業",280088,192009,88079,3812,2774,1038,2764,1761,1003,281136,193022,88114,5.9,3,12.3
30人以上,"宿泊業,飲食サービス業",219622,100153,119469,10093,4757,5336,7681,3013,4668,222034,101897,120137,70.3,58.2,80.6
30人以上,"生活関連サービス業,娯楽業",129860,52492,77368,4226,1289,2937,3964,2008,1956,130122,51773,78349,45.4,32.8,53.6
30人以上,"教育,学習支援業",316249,151926,164323,22897,8740,14157,7537,2675,4862,331609,157991,173618,37.3,28.5,45.4
30人以上,"医療,福祉",500479,150700,349779,10657,2831,7826,15046,5905,9141,496090,147626,348464,32,27.2,34.1
30人以上,複合サービス事業,24804,17907,6897,169,70,99,98,47,51,24875,17930,6945,16.9,8.8,37.8
30人以上,サービス業（他に分類されないもの）,829253,442323,386930,27686,9999,17687,22628,10722,11906,834311,441600,392711,30.4,19.4,42.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年５月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
