規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,8175363,4672495,3502868,207572,105541,102031,205245,107460,97785,8177690,4670576,3507114,26,15.6,39.8
５人以上,"鉱業,採石業,砂利採取業",1433,1101,332,26,22,4,38,32,6,1421,1091,330,0.8,1,－
５人以上,建設業,378218,318561,59657,5243,3644,1599,5214,4224,990,378247,317981,60266,3.5,2.1,10.9
５人以上,製造業,570036,402237,167799,7172,5222,1950,8829,6129,2700,568379,401330,167049,7.9,2.9,19.8
５人以上,電気・ガス・熱供給・水道業,27076,22146,4930,450,261,189,84,69,15,27442,22338,5104,2.3,1.7,5
５人以上,情報通信業,832655,609435,223220,16553,12847,3706,12862,9432,3430,836346,612850,223496,3.8,2.1,8.6
５人以上,"運輸業,郵便業",475783,362213,113570,11118,7732,3386,14072,11580,2492,472829,358365,114464,12.7,11.6,16.2
５人以上,"卸売業,小売業",1689225,956375,732850,33302,16573,16729,31056,15435,15621,1691471,957513,733958,27.9,14.7,45.1
５人以上,"金融業,保険業",402031,212232,189799,7444,4633,2811,9423,5936,3487,400052,210929,189123,5,1.1,9.4
５人以上,"不動産業,物品賃貸業",215756,135332,80424,4867,2195,2672,4220,1886,2334,216403,135641,80762,19.5,15.6,25.9
５人以上,"学術研究,専門・技術サービス業",393579,256913,136666,9456,4437,5019,5840,3956,1884,397195,257394,139801,8.1,4.3,15.1
５人以上,"宿泊業,飲食サービス業",700472,317880,382592,34303,16953,17350,43203,18837,24366,691572,315996,375576,78.4,67.6,87.5
５人以上,"生活関連サービス業,娯楽業",249869,100606,149263,4878,1894,2984,5810,2035,3775,248937,100465,148472,43,37.9,46.4
５人以上,"教育,学習支援業",415861,198581,217280,19905,9213,10692,16908,6610,10298,418858,201184,217674,44.7,36.7,52
５人以上,"医療,福祉",787667,205618,582049,14860,3905,10955,14925,4815,10110,787602,204708,582894,36.8,27.7,40
５人以上,複合サービス事業,38465,24694,13771,436,303,133,606,145,461,38295,24852,13443,21,11,39.5
５人以上,サービス業（他に分類されないもの）,997237,548571,448666,37559,15707,21852,32155,16339,15816,1002641,547939,454702,27.1,17.3,39
30人以上,調査産業計,5708537,3401244,2307293,137888,71621,66267,128168,72694,55474,5718257,3400171,2318086,20.2,11.6,32.9
30人以上,"鉱業,採石業,砂利採取業",1433,1101,332,26,22,4,38,32,6,1421,1091,330,0.8,1,－
30人以上,建設業,248717,214710,34007,3140,2461,679,2197,1802,395,249660,215369,34291,2.4,1.8,6
30人以上,製造業,417801,303978,113823,6038,4440,1598,6970,4984,1986,416869,303434,113435,4,1.8,10.2
30人以上,電気・ガス・熱供給・水道業,24197,19971,4226,450,261,189,84,69,15,24563,20163,4400,2.5,1.8,5.8
30人以上,情報通信業,729772,540107,189665,14104,10888,3216,11638,8767,2871,732238,542228,190010,2.3,0.9,6.4
30人以上,"運輸業,郵便業",399749,299190,100559,9651,6560,3091,12476,9984,2492,396924,295766,101158,12.7,12.1,14.2
30人以上,"卸売業,小売業",1050266,617861,432405,17366,8661,8705,15942,8989,6953,1051690,617533,434157,21.8,9.9,38.8
30人以上,"金融業,保険業",330188,172385,157803,5963,3560,2403,7446,4727,2719,328705,171218,157487,4.7,1,8.7
30人以上,"不動産業,物品賃貸業",143831,91913,51918,2480,1521,959,1916,1175,741,144395,92259,52136,14.9,12.7,18.8
30人以上,"学術研究,専門・技術サービス業",278973,187540,91433,6717,3465,3252,3271,1853,1418,282419,189152,93267,6.6,2.8,14.4
30人以上,"宿泊業,飲食サービス業",232910,103186,129724,9112,3890,5222,9018,4137,4881,233004,102939,130065,71,57.8,81.5
30人以上,"生活関連サービス業,娯楽業",134436,56121,78315,2532,764,1768,3145,1457,1688,133823,55428,78395,47.4,36.9,54.9
30人以上,"教育,学習支援業",327256,160260,166996,16520,8057,8463,15676,6369,9307,328100,161948,166152,42.5,33.2,51.5
30人以上,"医療,福祉",517846,161546,356300,8844,3343,5501,9476,4051,5425,517214,160838,356376,30.3,24.8,32.7
30人以上,複合サービス事業,24724,18035,6689,199,153,46,127,106,21,24796,18082,6714,21.2,14,40.8
30人以上,サービス業（他に分類されないもの）,846438,453340,393098,34746,13575,21171,28748,14192,14556,852436,452723,399713,29.4,19.6,40.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和元年１０月分,,,,,,,,,,,,,,,,
第３表  規模、産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
